nr,Laminate,smax,smean
926,-0.12468642410321547,1.180853272994007,0.6240332738225683
651,-0.12468642410321547,0.029156463046170252,0.08985430232333651
3752,-0.12468642410321547,0.37505835884827343,0.37666630531321627
896,-0.12468642410321547,-1.2813381122477496,-3.224975960599009
1983,-0.12468642410321547,-1.4709606150944048,-0.31241048002549116
1282,-0.12468642410321547,0.1647853080486864,0.2981761706322705
1543,-0.12468642410321547,-1.2391505303352024,-0.22588106170981329
661,-0.12468642410321547,0.12424977089107164,0.08985430232333651
454,-0.12468642410321547,-1.409593196514835,-0.2550163562671267
963,-0.12468642410321547,-1.416765488377713,-0.2574502226230502
31,-2.4219393287927615,1.337515468291031,0.6771954782710546
1767,2.1725664805863305,-1.5168149304874121,-0.2914012909475336
3069,-0.12468642410321547,0.07674341074313153,0.2653121381240563
322,-0.12468642410321547,0.06495748169879523,0.08985430232333651
939,-0.12468642410321547,1.2696204582407518,0.6541557883287451
1659,-0.12468642410321547,-0.033842853401076955,0.08985430232333651
2441,-0.12468642410321547,1.936683895262931,0.8805190328361243
1157,-0.12468642410321547,-0.030720085876509193,0.08985430232333651
933,-0.12468642410321547,1.1231525878948974,0.6044529557232288
851,-2.4219393287927615,1.30638852748163,0.6666327717544765
1980,-0.12468642410321547,0.629473262591621,0.08985430232333651
949,-0.12468642410321547,0.728112422593451,0.5084533360698396
3352,-0.12468642410321547,1.0884290439122275,0.08985430232333651
845,-2.4219393287927615,1.2814466810595986,0.6581689331347201
2400,-0.12468642410321547,0.2962437473893605,0.08985430232333651
589,-0.12468642410321547,-1.8168826692674889,-0.3932271491079959
3329,-0.12468642410321547,0.9290624755276433,0.5834634082544151
981,-0.12468642410321547,-1.484418735780929,-0.280407872126396
11,-2.4219393287927615,-1.1824773364861116,-0.17794620056396493
21,-2.4219393287927615,0.1877527595197008,0.08985430232333651
1538,-0.12468642410321547,0.9741663566421334,0.6002996585006909
2404,-0.12468642410321547,-0.47338749264942737,0.06267840691660645
2617,-0.12468642410321547,-1.321994530728896,-3.376737099275385
2771,-0.12468642410321547,0.5537209665117842,0.4112203751506958
1544,-0.12468642410321547,1.0519333414474976,0.6293283004873514
660,-0.12468642410321547,-0.028161431195089154,0.08985430232333651
1216,-0.12468642410321547,0.16266988488688244,0.08985430232333651
976,-0.12468642410321547,-1.4600007084275348,-0.27212178779106094
975,-0.12468642410321547,-1.3802794755584087,-0.24506895304277643
3743,-0.12468642410321547,0.03649664556901941,0.08985430232333651
452,-0.12468642410321547,-1.3845103218820167,-0.24650466072464144
3773,4.469819385275877,0.09631646911741176,0.27261831446036444
891,-0.12468642410321547,-1.4237564582552937,-3.756591168380625
1087,-0.12468642410321547,0.14113286241099268,0.08985430232333651
1266,-0.12468642410321547,0.12974987111176195,0.2850982409911299
938,-0.12468642410321547,1.2123831515485135,0.634732714404086
971,-0.12468642410321547,-1.446945525486116,-0.2676916040870204
928,-0.12468642410321547,1.2220335105437905,0.6380074952593875
3024,-0.12468642410321547,0.3421182096696233,0.33941448094770565
76,-2.4219393287927615,0.13508879623440997,0.08985430232333651
3804,4.469819385275877,-1.408853276695307,-0.2547652697261354
477,-0.12468642410321547,-1.533516700022036,-0.2970689179392768
3775,4.469819385275877,0.20379688025771658,0.31273830089650795
3934,4.469819385275877,-1.6398701885767129,-0.3331592196973608
3784,4.469819385275877,0.32466392830946844,0.3578552136154487
3338,-0.12468642410321547,0.6901102297842662,0.08985430232333651
1168,-0.12468642410321547,0.04277575883073662,0.25263278828221436
2250,-0.12468642410321547,0.46642450403467456,0.08985430232333651
1074,-0.12468642410321547,-0.011278339675168109,0.08985430232333651
3158,-0.12468642410321547,1.0050918285789816,0.61184343193321
2777,-0.12468642410321547,0.7606697923979765,0.5206062597616643
873,-0.12468642410321547,1.3736186902524852,0.6894468504896358
870,-0.12468642410321547,-1.3797556564897715,-0.24489119875835505
2254,-0.12468642410321547,-0.03374211896480055,0.08985430232333651
282,-0.12468642410321547,-1.280109152125178,-0.2110768644988112
505,-0.12468642410321547,1.3434789469185926,0.6792191424321595
2418,-0.12468642410321547,-1.1868492110205064,-0.17942976516855874
2980,-0.12468642410321547,0.11568734380757946,0.08985430232333651
317,-0.12468642410321547,-1.2382237735214596,-0.19686335844834785
2598,-0.12468642410321547,-1.174761078667341,-2.827148198657469
2716,-0.12468642410321547,0.14566591204342974,0.29103933611275207
2224,-0.12468642410321547,-1.26636897501708,-0.2064142328843735
1100,-0.12468642410321547,-1.332289590116342,-3.415166208226638
1077,-0.12468642410321547,0.5433654664625726,0.08985430232333651
1831,-0.12468642410321547,1.0544718492416625,0.5811466343542872
1952,-0.12468642410321547,-1.0771695568027855,-2.4628613028455937
667,-0.12468642410321547,-1.286394980948824,-0.21320991591186775
2226,-0.12468642410321547,-1.2764424186447176,-0.20983258450786155
751,-0.12468642410321547,-1.4111445068334911,-0.25554278241714384
71,-2.4219393287927615,0.22518567604000306,0.08985430232333651
570,-0.12468642410321547,1.2754429086575265,0.6561315955671212
2577,-0.12468642410321547,1.7528636959457953,0.8181409524107143
1214,-0.12468642410321547,-0.021895749258698433,0.08985430232333651
1083,-0.12468642410321547,0.3363763468018698,0.08985430232333651
1521,-0.12468642410321547,-1.2807538525173467,-0.24141063313531952
1547,-0.12468642410321547,-1.261332253203261,-0.2341609930122261
957,-0.12468642410321547,0.7326051784513775,0.5101303793763229
1869,-0.12468642410321547,-1.5545701972037989,-0.3042132728323668
2204,-0.12468642410321547,0.5489260073450286,0.08985430232333651
2950,-0.12468642410321547,0.884996233650283,0.08985430232333651
1151,-0.12468642410321547,-1.2463228221980804,-3.0942718679233194
665,-0.12468642410321547,-0.02667056153819879,0.08985430232333651
2910,-0.12468642410321547,1.502498328024484,0.7331812411605421
1209,-0.12468642410321547,0.048860118781829914,0.08985430232333651
2823,-0.12468642410321547,0.6390833278123874,0.08985430232333651
3156,-0.12468642410321547,0.37429278861629867,0.35033269603312656
904,-0.12468642410321547,0.04088195142874071,0.08985430232333651
3336,-0.12468642410321547,-0.030478323229445874,0.08985430232333651
2227,-0.12468642410321547,-1.1455682390344466,-0.1654213602155047
3015,-0.12468642410321547,0.31133376594356205,0.3289679983863262
3064,-0.12468642410321547,0.18456955133336717,0.30556117747965406
972,-0.12468642410321547,-1.3620062488178737,-0.2388680631977691
3547,-0.12468642410321547,1.1278072060611903,0.6576502838782173
2768,-0.12468642410321547,1.0731077199527925,5.563633410201776
3746,-0.12468642410321547,0.12787150428415844,0.08985430232333651
3781,4.469819385275877,0.08523681841879573,0.268482533521032
958,-0.12468642410321547,0.9240409011510073,0.5815889690543666
940,-0.12468642410321547,1.0146213062507272,0.5676236353317685
1270,-0.12468642410321547,0.44728496114216265,0.40362684885427946
2392,-0.12468642410321547,0.824132487252095,0.08985430232333651
677,-0.12468642410321547,0.20407173819647406,0.08985430232333651
1284,-0.12468642410321547,0.2273615398635728,0.32153445094588906
1950,-0.12468642410321547,-1.2309910409968157,-3.037041825042883
1163,-0.12468642410321547,0.13053559971471768,0.08985430232333651
3799,4.469819385275877,-1.4195658646065465,-0.2584005104275052
3611,-0.12468642410321547,0.7740420736449098,0.08985430232333651
2395,-0.12468642410321547,0.31089053442394593,0.08985430232333651
1191,-0.12468642410321547,0.3062567503552326,0.08985430232333651
3614,-0.12468642410321547,0.37294002708035645,0.375875580371858
1166,-0.12468642410321547,0.130414718391186,0.08985430232333651
448,-0.12468642410321547,1.1725729023320888,0.6212233887880612
466,-0.12468642410321547,0.1968994463335959,0.3101636461055184
2760,-0.12468642410321547,-1.181691607883156,-2.853018283744027
686,-0.12468642410321547,-0.07262561136748272,0.08985430232333651
2252,-0.12468642410321547,-0.029833622837277064,0.08985430232333651
985,-0.12468642410321547,1.2223760076271304,0.6381237192145862
2725,-0.12468642410321547,0.5019031724912151,0.3936363743994732
588,-0.12468642410321547,-1.3074686250178422,-0.22036110750820476
2201,-0.12468642410321547,1.1857892603715494,0.08985430232333651
2987,-0.12468642410321547,0.1648457487104523,0.2981987317529855
1992,-0.12468642410321547,0.8355557723258364,0.5485594883275756
1092,-0.12468642410321547,-1.3411542205086633,-3.448255851942002
1325,-0.12468642410321547,0.2924359856981134,0.08985430232333651
1553,-0.12468642410321547,0.18025811746073817,0.3039518175353159
2774,-0.12468642410321547,0.5472135219283301,0.4090121200019225
2767,-0.12468642410321547,0.06445380951741334,0.26072471024533533
2714,-0.12468642410321547,-1.2433209359970445,-3.083066511301526
248,-0.12468642410321547,-1.4482752200449642,-0.2681428265013208
2757,-0.12468642410321547,1.2096633217690513,6.073364330889822
1549,-0.12468642410321547,-1.2550061306051044,-0.2317995957107205
2991,-0.12468642410321547,1.0663182189477645,0.08985430232333651
1079,-0.12468642410321547,0.2111030018485653,0.08985430232333651
1866,-0.12468642410321547,-1.695074588922092,-0.35189244127677827
2390,-0.12468642410321547,0.8106542196783156,0.08985430232333651
2911,-0.12468642410321547,1.4610561809403817,0.7191181425815121
3803,4.469819385275877,-1.4348685782818171,-0.26359337773974345
3776,4.469819385275877,0.3349673230685784,0.3617012359147317
3080,-0.12468642410321547,-1.5237656065904825,0.08985430232333651
3774,4.469819385275877,0.15536538773955313,0.29465992919792544
3053,-0.12468642410321547,0.18986818268150465,0.30753903572900426
2188,-0.12468642410321547,-1.564724228380458,0.08985430232333651
1974,-0.12468642410321547,-1.585052437621031,0.08985430232333651
1354,-0.12468642410321547,0.8727469261990753,0.5194795710665626
1833,-0.12468642410321547,0.9729575434068168,0.5534853330170219
2706,-0.12468642410321547,-1.2374380449185038,-3.061107020472239
1110,-0.12468642410321547,0.14298637603847808,0.2900391264277195
2726,-0.12468642410321547,0.4995661335696031,0.3928433168228241
3051,-0.12468642410321547,0.191500080549182,0.30814818598830984
1654,-0.12468642410321547,0.4123905524160251,0.3906015618281406
2773,-0.12468642410321547,-0.10673429149066448,0.08985430232333651
1150,-0.12468642410321547,-0.8096188940527238,-1.4641556925273225
3594,-0.12468642410321547,0.41120531124026605,0.3901591383261227
1107,-0.12468642410321547,0.3516073935668582,0.36791259476240096
1188,-0.12468642410321547,0.31620931265933877,0.08985430232333651
2384,-0.12468642410321547,0.8072695426194292,0.08985430232333651
3609,-0.12468642410321547,0.37703714078399025,0.3774049394845855
865,-0.12468642410321547,-1.481275821369106,-0.2793413464198677
3796,4.469819385275877,-1.460100129488231,-0.27215552562261114
3423,-0.12468642410321547,0.27047587858986294,0.3151031642014586
559,-0.12468642410321547,0.4116451175875799,0.08985430232333651
2849,-0.12468642410321547,-1.2748105207770404,-3.2006099502267866
2190,-0.12468642410321547,0.647222670263519,0.08985430232333651
1557,-0.12468642410321547,0.906271346591854,0.5749559995641503
3068,-0.12468642410321547,0.8559242753409201,0.5561625860085377
1330,-0.12468642410321547,-0.03877884077861948,0.08985430232333651
1523,-0.12468642410321547,-1.2837154449438724,-0.24251612805035555
2253,-0.12468642410321547,-0.03237213063144179,0.08985430232333651
1988,-0.12468642410321547,0.16885497927425205,0.2996952860937485
864,-0.12468642410321547,-1.270982612198538,-0.207979837927931
1085,-0.12468642410321547,0.3367994314342305,0.08985430232333651
948,-0.12468642410321547,0.756398652299858,0.5190119405644694
886,-0.12468642410321547,1.2107714005680916,0.634185778144328
2766,-0.12468642410321547,-1.1778032586428877,-2.8385039627506963
916,-0.12468642410321547,1.024916365638173,0.5711171906909732
2398,-0.12468642410321547,0.31882840800252465,0.08985430232333651
2393,-0.12468642410321547,0.7262992027404762,0.08985430232333651
2708,-0.12468642410321547,-1.2804516492085176,-3.2216669962274724
3730,-0.12468642410321547,1.5257373742429272,0.7410672466126574
247,-0.12468642410321547,1.1542795287042984,0.6150156622398069
1556,-0.12468642410321547,-1.5869865387975377,-0.3557203114247602
463,-0.12468642410321547,-0.00992849822906466,0.08985430232333651
901,-0.12468642410321547,-0.013575084822269571,0.08985430232333651
3339,-0.12468642410321547,0.7235048677572553,0.08985430232333651
2193,-0.12468642410321547,-1.535652270071095,0.08985430232333651
850,-2.4219393287927615,1.3674537427523707,0.6873548192960612
2215,-0.12468642410321547,0.12396771446949781,0.08985430232333651
1652,-0.12468642410321547,0.4009672673422837,0.38633751001300154
1834,-0.12468642410321547,1.0776407695852295,0.5890088430883097
2382,-0.12468642410321547,0.7794869850944041,0.08985430232333651
852,-2.4219393287927615,1.296657580937332,0.6633306440861871
2912,-0.12468642410321547,1.3058445615257377,0.6664481807668082
509,-0.12468642410321547,1.2377883763774162,0.6433537971985229
1111,-0.12468642410321547,0.15303967277886069,0.2937917928399847
1518,-0.12468642410321547,0.3985899346461612,0.38545010593154405
662,-0.12468642410321547,0.11796394206742566,0.08985430232333651
1558,-0.12468642410321547,-1.5812245290425289,-0.35356948458326154
547,-0.12468642410321547,0.04041857302186939,0.08985430232333651
468,-0.12468642410321547,0.03084880157561342,0.08985430232333651
2251,-0.12468642410321547,0.13152279719022622,0.08985430232333651
1987,-0.12468642410321547,-1.4798453923739812,-0.3157269647705993
2245,-0.12468642410321547,0.14385269219045496,0.08985430232333651
1536,-0.12468642410321547,-1.2423538854087912,-0.2270768011077094
650,-0.12468642410321547,0.03084880157561342,0.08985430232333651
2718,-0.12468642410321547,-1.2803106209977306,-3.2211405700774556
950,-0.12468642410321547,0.7491054791134482,0.5162895653315236
2212,-0.12468642410321547,-1.746952823604427,-0.36949695213774175
3065,-0.12468642410321547,-1.569116249802108,-0.34904974006668565
3335,-0.12468642410321547,0.2942492055510882,0.08985430232333651
3328,-0.12468642410321547,0.16937879834288933,0.29989081580661214
2844,-0.12468642410321547,-1.2915928778606849,-3.263254662078828
935,-0.12468642410321547,1.1628621026750456,0.6179280978230187
3548,-0.12468642410321547,0.7218365503614865,0.08985430232333651
46,-2.4219393287927615,-1.341214661170429,-0.23181258544688976
2733,-0.12468642410321547,0.3913370552342619,0.35611654698006834
1075,-0.12468642410321547,-0.008014543939813433,0.08985430232333651
2413,-0.12468642410321547,1.2885182384862004,0.6605686159744087
2213,-0.12468642410321547,0.1263249002783651,0.08985430232333651
3770,4.469819385275877,0.04526118441223668,0.25356054097277353
3801,4.469819385275877,1.384192091176964,0.6930348590745866
1529,-0.12468642410321547,1.2755637899810581,0.7128044471329297
1218,-0.12468642410321547,1.29798727549618,0.6637818665004875
887,-0.12468642410321547,-1.5747170844590748,-0.3110499760793429
2208,-0.12468642410321547,0.8077933616880664,0.08985430232333651
513,-0.12468642410321547,-1.6577827006125765,-0.33923770356662547
2843,-0.12468642410321547,-1.1792941282997782,-2.844069039193735
2758,-0.12468642410321547,-1.5608761729147003,0.08985430232333651
506,-0.12468642410321547,1.3487171376049643,0.6809966852763734
681,-0.12468642410321547,1.2412939347598342,0.6445433835634967
906,-0.12468642410321547,0.023414600178416685,0.08985430232333651
1206,-0.12468642410321547,0.14715678170032015,0.08985430232333651
471,-0.12468642410321547,1.2664976907161842,0.6530960993254639
1327,-0.12468642410321547,0.3010387065561161,0.08985430232333651
2848,-0.12468642410321547,-1.3668616486463951,-3.5442158187165593
3428,-0.12468642410321547,0.37006194229269074,0.34889698835126154
885,-0.12468642410321547,1.2242698150291262,0.6387663693198019
2983,-0.12468642410321547,0.6245574221013338,0.4697986159114366
756,-0.12468642410321547,1.1375979060569301,0.6093548719513107
1174,-0.12468642410321547,0.31379168618870573,0.3537968535683693
3552,-0.12468642410321547,0.17654588283981862,0.30256612500717084
2025,-0.12468642410321547,-0.07101386038706063,0.08985430232333651
1519,-0.12468642410321547,0.42097312638677253,0.39380524096967356
956,-0.12468642410321547,0.3444149548167248,0.3652278213973134
2401,-0.12468642410321547,-1.6460975060045167,-0.33527241568337934
903,-0.12468642410321547,-0.029914210386298153,0.08985430232333651
2191,-0.12468642410321547,-1.5942797119839474,0.08985430232333651
1994,-0.12468642410321547,0.7041779205341834,0.08985430232333651
1770,2.1725664805863305,-1.3482660717097756,-3.4748027706500104
3425,-0.12468642410321547,0.3229585198898561,0.3329127761598314
2618,-0.12468642410321547,0.4615691042061531,0.08985430232333651
3355,-0.12468642410321547,1.2234480643961647,0.6933508352478183
3071,-0.12468642410321547,-1.5107708643108295,-0.32727073820311847
3612,-0.12468642410321547,0.4311755058619979,0.39761355656709063
977,-0.12468642410321547,-1.378466255705434,-0.2444536497505486
1560,-0.12468642410321547,0.16047387417605743,0.2965668106879323
3550,-0.12468642410321547,0.7482742830153348,0.5159792987831517
2405,-0.12468642410321547,-0.4731054362278535,0.06277412076206412
3549,-0.12468642410321547,0.3942957422781764,0.3838471818477047
3593,-0.12468642410321547,0.2716101549908077,0.3380514499030794
925,-0.12468642410321547,1.1563143643170812,0.6157061692677515
674,-0.12468642410321547,1.2441749396373385,0.6455210321278143
2762,-0.12468642410321547,-1.5963951351457513,-4.401011979737347
1534,-0.12468642410321547,0.16917732947033653,0.29981561207089535
1555,-0.12468642410321547,0.17576536160281164,0.30227477422883264
3077,-0.12468642410321547,0.0470670458161104,0.2542346278529809
2835,-0.12468642410321547,-1.4321174164662331,0.08985430232333651
2842,-0.12468642410321547,-0.018208868890982954,0.08985430232333651
1982,-0.12468642410321547,0.9227917941411803,0.5811227058929228
3592,-0.12468642410321547,0.24635334341568418,0.3286236581123369
934,-0.12468642410321547,1.224753340323253,0.6389304501977293
2026,-0.12468642410321547,0.030002632310891866,0.08985430232333651
1995,-0.12468642410321547,0.38017567969483923,0.08985430232333651
1533,-0.12468642410321547,0.1652889802300683,0.2983641799715623
2198,-0.12468642410321547,0.8413983696298664,0.08985430232333651
1663,-0.12468642410321547,0.14346990133260473,0.08985430232333651
3623,-0.12468642410321547,0.3773460248006333,0.3775202388440369
945,-0.12468642410321547,0.7379239566867702,0.5121157579992447
1091,-0.12468642410321547,-1.339159678670391,-3.4408106821060453
1665,-0.12468642410321547,0.47363708967206325,0.08985430232333651
2408,-0.12468642410321547,-0.4722189731886214,0.06307493570493107
973,-0.12468642410321547,-1.4502093212214708,-0.26879915001303056
3331,-0.12468642410321547,0.7434380716866419,0.5141740513817793
263,-0.12468642410321547,0.13035427772942024,0.08985430232333651
554,-0.12468642410321547,0.0004471487074023487,0.08985430232333651
472,-0.12468642410321547,1.2183466301760753,0.636756378565191
1532,-0.12468642410321547,0.17084952111252438,0.30043980307734425
1656,-0.12468642410321547,0.5987492595273255,0.4601650173661226
1268,-0.12468642410321547,0.27722508582038025,0.3401473755357815
1108,-0.12468642410321547,0.15374481383279529,0.29405500591499323
980,-0.12468642410321547,-1.4719679594571684,-0.2761827895197647
929,-0.12468642410321547,1.1880255648568852,0.6264671401784918
1989,-0.12468642410321547,0.6224621458267849,0.46901649705998255
943,-0.12468642410321547,-0.031163317396125257,0.08985430232333651
3798,4.469819385275877,1.3994483147010797,0.6982119502838802
895,-0.12468642410321547,-1.2422934447470253,-3.079231120779972
967,-0.12468642410321547,-1.4223663230346797,-0.25935082612570953
552,-0.12468642410321547,0.10303509861126636,0.08985430232333651
2211,-0.12468642410321547,-1.458993364064771,-0.27177995262871213
2731,-0.12468642410321547,0.4694666840102212,0.3826292821718417
900,-0.12468642410321547,0.14641134687187493,0.08985430232333651
1539,-0.12468642410321547,0.16869380417620988,0.29963512310517515
3626,-0.12468642410321547,1.0501871851425362,0.08985430232333651
2415,-0.12468642410321547,-1.0497697901356104,-0.13291283627613323
1215,-0.12468642410321547,0.15074292763175928,0.08985430232333651
1550,-0.12468642410321547,1.1850438255431044,0.6790154086753997
2407,-0.12468642410321547,-0.4725816171592163,0.0629518750464855
953,-0.12468642410321547,0.3486256542530774,0.3667995794737932
2727,-0.12468642410321547,0.4501055253579012,0.37605921035149764
1217,-0.12468642410321547,1.2888607355695403,0.6606848399296074
868,-0.12468642410321547,-1.4659037463933304,-0.2741249418424249
2578,-0.12468642410321547,-1.5710302040913593,-0.30979885938514634
1595,-0.12468642410321547,-1.554207553233204,-0.3040902121739213
558,-0.12468642410321547,0.09632618515525952,0.08985430232333651
66,-2.4219393287927615,1.121218486718391,0.603796632211519
2248,-0.12468642410321547,0.1380302417736803,0.08985430232333651
965,-0.12468642410321547,-1.4672132940649234,-0.27456932755347835
3747,-0.12468642410321547,0.12780157302821327,0.08985430232333651
2984,-0.12468642410321547,-1.6411010779652082,-0.37592003483827585
1591,-0.12468642410321547,-1.6813948524757598,-0.3472503197720815
560,-0.12468642410321547,0.21871852523105947,0.08985430232333651
1165,-0.12468642410321547,0.029881750987360206,0.08985430232333651
564,-0.12468642410321547,1.162660633802493,0.6178597307905489
1977,-0.12468642410321547,-1.51993769801198,0.08985430232333651
3016,-0.12468642410321547,0.36448125452297936,0.34700322155184915
1658,-0.12468642410321547,-0.026872030410751535,0.08985430232333651
1661,-0.12468642410321547,0.13559246841579187,0.08985430232333651
1369,-0.12468642410321547,-0.03966530381785161,0.08985430232333651
1156,-0.12468642410321547,0.043823396968010984,0.08985430232333651
2715,-0.12468642410321547,-1.2803307678849858,-3.221215773813172
1535,-0.12468642410321547,0.1612394558917579,0.2968525848836559
941,-0.12468642410321547,1.0069654890937223,0.5650256880979175
2597,-0.12468642410321547,-1.1838674717067257,-2.861140287201434
3052,-0.12468642410321547,0.18986818268150465,0.30753903572900426
2442,-0.12468642410321547,1.8500724269525006,0.851128045577374
1095,-0.12468642410321547,-1.2387274457028414,-3.0659200595581098
867,-0.12468642410321547,1.2719574971623637,0.6549488459053944
676,-0.12468642410321547,1.2416968725049395,0.6446801176284362
461,-0.12468642410321547,0.1368818692001296,0.08985430232333651
979,-0.12468642410321547,-1.4435608484272298,-0.2665430379415284
1081,-0.12468642410321547,0.2111030018485653,0.08985430232333651
1161,-0.12468642410321547,0.13059604037648356,0.08985430232333651
931,-0.12468642410321547,1.2220939512055564,0.6380280053691284
3749,-0.12468642410321547,0.57921700343499,0.4528740715911867
1768,2.1725664805863305,-1.5203607826443408,-0.2926045507190014
3511,-0.12468642410321547,-1.5439261566588192,-0.3396468527450631
919,-0.12468642410321547,1.2148813655681678,0.635580465606711
1283,-0.12468642410321547,0.006954593290856387,0.23926156407177848
2199,-0.12468642410321547,0.9203943145578024,0.08985430232333651
561,-0.12468642410321547,0.30873481748763143,0.08985430232333651
3337,-0.12468642410321547,0.12235596348907574,0.08985430232333651
755,-0.12468642410321547,1.216211060127016,0.6360316880210114
1830,-0.12468642410321547,1.027696636079401,0.572060655739056
918,-0.12468642410321547,1.1677577962780779,0.6195894167120339
682,-0.12468642410321547,-1.3014447057285148,-0.2183169332373589
1835,-0.12468642410321547,1.0397041808835452,0.5761353308742537
964,-0.12468642410321547,-1.4501287336724495,-0.2687718032000426
586,-0.12468642410321547,-1.9611545289025185,-0.44218478105959186
258,-0.12468642410321547,0.12015995277825073,0.08985430232333651
1548,-0.12468642410321547,1.4003133158657255,0.7593706002887335
2402,-0.12468642410321547,-0.4748783623063178,0.062172490876330214
462,-0.12468642410321547,-0.08334375538728939,0.08985430232333651
1999,-0.12468642410321547,0.3688128352828636,0.37433499379261026
846,-2.4219393287927615,-1.1915031419764752,-0.18100904361861023
1516,-0.12468642410321547,0.39377482859215035,0.3836527366479141
888,-0.12468642410321547,-1.4966076025703707,-0.2845440775908165
1996,-0.12468642410321547,-1.5317840677180823,0.08985430232333651
3732,-0.12468642410321547,1.6538871622140547,0.7845539679319563
1173,-0.12468642410321547,0.23940937844222773,0.32603163434175
1779,2.1725664805863305,-1.4102983375687697,-3.706355072921845
3508,-0.12468642410321547,0.8437101880736055,0.5516033457684268
1660,-0.12468642410321547,-0.029188922445108255,0.08985430232333651
476,-0.12468642410321547,-1.524551335193438,-0.2940265849943724
1531,-0.12468642410321547,0.1718367185880329,0.30080830138235626
2720,-0.12468642410321547,1.2187495679211806,0.6915969936608098
1094,-0.12468642410321547,-1.305494230066825,-3.3151452397233774
753,-0.12468642410321547,-1.5090785257813866,-0.2887759969006948
3595,-0.12468642410321547,0.3709896361381597,0.3751475439109258
1651,-0.12468642410321547,0.19734267785321202,0.3103290943240952
871,-0.12468642410321547,-1.3893858685977936,-0.24815914291040966
2756,-0.12468642410321547,-1.4132397831080399,0.08985430232333651
568,-0.12468642410321547,1.1827873741705135,0.6246895973342781
3802,4.469819385275877,1.4767599397621691,0.7244471017187869
1195,-0.12468642410321547,1.2556586653728459,0.6494179529785907
3605,-0.12468642410321547,0.7305363536295129,0.08985430232333651
937,-0.12468642410321547,1.0801792773793943,0.5898702676974287
863,-0.12468642410321547,1.2676057695152243,0.6534721180040475
3354,-0.12468642410321547,1.0631738376410804,0.6335241213819457
565,-0.12468642410321547,1.1885695308127775,0.6266517311661602
590,-0.12468642410321547,-1.8016717693897557,-0.38806543815652883
1545,-0.12468642410321547,-1.260465937051284,-0.23383761694864408
2839,-0.12468642410321547,-1.509421022864726,0.08985430232333651
1326,-0.12468642410321547,0.2829870955753891,0.08985430232333651
