nr,taverage,waverage,area,Lnominal,smax,smean,smin
2802,-0.33607700812848984,0.11024107189816947,-0.1486403741589423,-0.7307598600864609,-1.2898529806275139,-1.7415746270173849,-2.120622590649844
3446,1.4498836033734495,0.09116794401162555,0.8709104404968822,1.399685292888541,0.2697036872013768,0.5011861439136606,0.7349427635298802
1069,-0.39986131568213057,0.2310375485129499,-0.07552664006290268,-0.7307598600864609,-0.6094399657724765,-0.3993525680082644,-0.10093268876894361
498,-0.20850839302120835,0.24375296710397917,0.044615023501945156,-0.7307598600864609,1.0037744325699334,0.9250624525662017,0.7349427635298802
1667,-0.527429930789412,0.2405741124562224,-0.143129288674316,-0.7307598600864609,-0.2158735717668253,-0.3993525680082644,-0.5844220994898404
2281,-0.9260818529996664,0.26282609499052423,-0.3547549712839581,1.399685292888541,1.5808126907738183,1.2582630989370787,0.7349427635298802
730,-0.6868906996735132,0.26282609499052423,-0.21918226836215668,-0.7307598600864609,1.2273864948295188,1.054183325613917,0.7349427635298802
2275,0.9715012967211447,0.45991508315148255,0.9219798326544166,1.399685292888541,0.5168683314284677,0.6439070433438607,0.7349427635298802
2890,-0.7666210841155637,0.2278586938651931,-0.2948678423510216,-0.7307598600864609,1.4399095982639363,1.17690107339984,0.7349427635298802
1129,1.4339375264850398,0.2977934961158553,1.0505718272956917,1.399685292888541,0.8376691609119423,0.8291478696157983,0.7349427635298802
736,-0.527429930789412,0.2310375485129499,-0.1504774026538181,-0.7307598600864609,-1.2898529806275139,-1.6719340249965677,-1.972462836427304
2624,-0.30418485435166875,0.22150098456967848,-0.035479418874620756,-0.7307598600864609,-0.4670247425137079,-0.3993525680082644,-0.2758872921593903
2536,-0.6390524690082823,0.2596472403427663,-0.18574834975542423,1.399685292888541,1.2679849143299273,1.0776261726467606,0.7349427635298802
3712,-0.4317534694589502,0.25328953104725166,-0.07773107425675319,-0.7307598600864609,1.609796763453244,1.2749994446021053,0.7349427635298802
3267,0.19014352918904595,0.3868014262530625,0.3954874660231392,1.399685292888541,0.8205316790912281,0.8192521305748464,0.7349427635298802
833,-0.527429930789412,0.1960701473876188,-0.17729801867899794,-0.7307598600864609,-0.48796546227859117,-0.3993525680082644,-0.250161985290203
699,-0.20850839302120835,0.19924900203537668,0.009711482099313749,-0.7307598600864609,-0.6186960388414184,-0.3993525680082644,-0.08956176538256316
1682,-0.4795917001241811,0.26918380428603883,-0.09352951931268152,-0.7307598600864609,-1.424611323639648,-1.2553048899357824,-0.9205398397872526
840,-0.39986131568213057,0.24693182175173706,-0.06413706339467641,-0.7307598600864609,-0.4422349626607498,-0.3993525680082644,-0.306341101822914
1065,-0.28823877746325893,0.25646838569500957,0.004200396614687462,-0.7307598600864609,-0.08069824724514975,-0.3993525680082644,-0.7504826142909401
1124,0.9555552198327348,0.2977934961158553,0.7695064675797626,1.399685292888541,0.5304775081684463,0.6517654243469696,0.7349427635298802
2552,0.0785209909701757,0.09116794401162555,0.5942539491686529,1.399685292888541,0.8536610891350151,0.8383821287743337,0.7349427635298802
606,-0.240400546798028,0.09116794401162555,-0.09352951931268152,-0.036049484116351546,1.2824188896602078,1.0859608191652093,0.7349427635298802
2613,-0.8463514685576143,0.0720948161250805,-0.4532196986092766,-0.7307598600864609,-0.42083602145680993,-0.3993525680082644,-0.33262932569142717
2164,-0.35202308501689966,0.2278586938651931,-0.06303484629775115,-0.7307598600864609,-0.46400048101593483,-0.3993525680082644,-0.2796025443549403
694,-0.20850839302120835,0.19924900203537668,0.009711482099313749,-0.7307598600864609,1.0437313420556624,0.9481348708648917,0.7349427635298802
745,-0.28823877746325893,0.26282609499052423,0.013385539089064258,-0.7307598600864609,-1.2898529806275139,-1.6261066987427473,-1.8749656121440819
2819,-0.4317534694589502,0.25646838569500957,-0.09463173640960679,-0.7307598600864609,-0.03290575115155392,-0.3993525680082644,-0.8091948573206171
688,-0.527429930789412,0.2310375485129499,-0.1504774026538181,-0.7307598600864609,-1.2898529806275139,-1.6694997790292747,-1.9672840000335072
1063,-0.240400546798028,0.2278586938651931,0.015957378981889512,-0.7307598600864609,-0.21706494750837224,-0.3993525680082644,-0.5829585152915935
3670,-0.7666210841155637,0.2310375485129499,-0.2893567568663953,-0.7307598600864609,-1.014254802391871,-0.6380615872661515,-0.11147605436460714
2554,0.4612268362920187,0.4758093563902686,1.0009720579340573,1.399685292888541,0.663545014070462,0.728602927488479,0.7349427635298802
633,-0.20053535457700342,-4.542330590559543,-3.715047494109965,-0.8419135202416783,-1.2898529806275139,-1.7872961164900183,-2.2178946481333357
631,-0.240400546798028,-4.5401053923061125,-3.7227630137884415,-0.8419135202416783,-1.2898529806275139,-1.7811575831811928,-2.2048349737489783
2607,-0.017155470360286116,0.1611027462622877,0.09494960426153017,-0.7307598600864609,-2.2973673697530534,-2.144667237764397,-1.7404847410051574
3028,-0.702836776561923,-0.3761236892087112,-0.7078318479990017,1.399685292888541,-0.017830265806594078,0.3351546934271003,0.7349427635298802
1571,-0.8463514685576143,0.13567190908022803,-0.40619176914046734,1.399685292888541,1.199389164903165,1.038016757287656,0.7349427635298802
2438,-0.8463514685576143,0.3200454786501571,-0.27466052890739223,-0.7307598600864609,2.024325221636631,1.5143616502134796,0.7349427635298802
2601,-0.8463514685576143,0.19289129273986091,-0.34042614902392976,-0.7307598600864609,-0.7121273902650445,-0.899748869458755,-1.039371618344921
709,-0.20850839302120835,0.2310375485129499,0.03469506962961889,-0.7307598600864609,-0.9177771721136139,-0.3993525680082644,0.2778541600773616
1204,-0.39986131568213057,0.2405741124562224,-0.07258739447110268,-0.7307598600864609,-1.2898529806275139,-1.648676392330801,-1.9229824321865698
2167,-0.28823877746325893,0.2501106763994949,-0.001678094568913563,-0.7307598600864609,-0.4691325611333679,-0.3993525680082644,-0.2732978739624919
3264,0.23798175985427686,0.0720948161250805,0.16218484717396878,1.399685292888541,0.9349953945675488,0.8853472004259105,0.7349427635298802
527,-0.495537777012591,0.26918380428603883,-0.10271466178705832,-0.7307598600864609,1.3427208310400465,1.1207811201756177,0.7349427635298802
2627,-0.957974006776486,0.19924900203537668,-0.43080795097179775,-0.7307598600864609,0.3217576426781981,0.9965419686601369,1.7248604526941984
3434,2.502324678008521,0.19924900203537668,1.5730227312382439,1.399685292888541,0.47462031474745564,0.6195116652803374,0.7349427635298802
2280,-0.22445446990961818,0.3009723507636132,0.08135559339945234,-0.7307598600864609,1.0586693609689053,0.9567605685316038,0.7349427635298802
2435,-0.7347289303387441,0.3041512054113699,-0.21844745696420617,-0.7307598600864609,2.0284492145881394,1.5167429777901795,0.7349427635298802
3453,2.0239423713562146,0.17699701950107488,1.2835070404458875,1.399685292888541,0.6949331826458339,0.746727476266693,0.7349427635298802
2436,-0.957974006776486,0.32640318794567175,-0.33785430913110454,-0.7307598600864609,2.0639613761150204,1.5372488541450933,0.7349427635298802
2609,-0.7347289303387441,0.1420296183757438,-0.34446761171265605,-0.7307598600864609,-0.43174169170635524,-0.3993525680082644,-0.31923190110747407
3738,-0.28823877746325893,0.2787203682293114,0.025509927155242088,-0.7307598600864609,-0.4684352337905329,-0.3993525680082644,-0.2741545283699868
3737,-0.4636456232357713,0.23421640316070777,-0.11116499286348565,-0.7307598600864609,-0.22008637903053768,-0.3993525680082644,-0.5792467396714313
533,-0.527429930789412,0.2310375485129499,-0.1504774026538181,-0.7307598600864609,-1.2898529806275139,-1.7675046384081143,-2.1757884565837693
515,-0.527429930789412,0.26282609499052423,-0.12622862652146347,-0.7307598600864609,1.1332678112473078,0.9998361384745711,0.7349427635298802
2564,0.859878758502273,0.4471996645604521,1.0167705029899856,1.399685292888541,0.7983079392969865,0.8064194208559647,0.7349427635298802
2283,-0.9898661605533071,0.26918380428603883,-0.3870866727937643,1.399685292888541,1.5872277909206096,1.2619673862786116,0.7349427635298802
1574,-1.4841945440940219,0.13567190908022803,-0.7721278453196392,1.399685292888541,1.4088880068398093,1.1589881981839993,0.7349427635298802
1703,-0.03310154724869595,-4.556317551009675,-3.6867572552888848,-0.8419135202416783,-1.2898529806275139,-1.582184434550287,-1.7815213902560059
1823,-0.22445446990961818,0.09116794401162555,-0.08434437683830473,-0.036049484116351546,0.876755449663464,0.8517175632038518,0.7349427635298802
3429,3.1720599073217484,0.11024107189816947,1.8706213474080529,1.399685292888541,0.026617213781889016,0.3608201128648634,0.7349427635298802
2292,-0.527429930789412,0.2310375485129499,-0.1504774026538181,-0.7307598600864609,0.22351496614447866,0.12496813782946878,-0.008715625939397273
3462,2.7096236775578544,0.2310375485129499,1.7247612849149494,1.399685292888541,0.6013185426465856,0.6926713402756106,0.7349427635298802
523,-0.527429930789412,0.2183221299219206,-0.16002995082716961,-0.7307598600864609,-1.2898529806275139,-1.725064089152267,-2.0854965698919172
3260,0.11041314474699537,0.053021688238536584,0.07180304522610081,1.399685292888541,0.35108381477781603,0.548177674760534,0.7349427635298802
3246,3.969363751742257,0.0625582521818091,2.2751350219796067,1.399685292888541,0.18126694946346697,0.450119896991101,0.7349427635298802
701,-0.20850839302120835,0.2310375485129499,0.03469506962961889,-0.7307598600864609,1.1033917734208223,0.9825847431411469,0.7349427635298802
614,-0.2722927005748491,0.07527367077283839,-0.12402419232761296,-0.036049484116351546,1.1663513991471892,1.0189396774787618,0.7349427635298802
3708,-0.39986131568213057,0.2596472403427663,-0.05421710952234909,-0.7307598600864609,1.6883373770845944,1.3203513478013638,0.7349427635298802
3245,3.7301725984161034,0.11341992654592623,2.191733928312265,1.399685292888541,0.25366593683439836,0.49192542555982854,0.7349427635298802
2539,-0.7347289303387441,0.47898821103802647,-0.13541376899584026,1.399685292888541,1.6061065142097386,1.2728685747408366,0.7349427635298802
706,-0.20850839302120835,0.26282609499052423,0.05967865715992298,-0.7307598600864609,1.1045831491623692,0.9832726822188601,0.7349427635298802
2144,-0.8782436223344354,0.18653358344434628,-0.39406738107429057,-0.7307598600864609,0.1660539976867903,0.10506023928825954,0.01952029074678297
3460,2.406648216678059,0.11977763584144199,1.4481047935867204,1.399685292888541,0.8434885731879601,0.8325081874184744,0.7349427635298802
3431,2.741515831334674,0.1420296183757438,1.6634045331861118,1.399685292888541,0.13952297636541727,0.42601557007584095,0.7349427635298802
3454,3.9853098286306667,0.06891596147732375,2.290566061336559,1.399685292888541,0.11202969002202565,0.41014005289784317,0.7349427635298802
2371,-0.4476995463473601,0.2596472403427663,-0.08213994264445422,-0.7307598600864609,1.17730289154064,1.0252634251546644,0.7349427635298802
3455,3.857741213523385,0.09434679865938231,2.2486818116534018,1.399685292888541,-0.021725148038574664,0.3329056618268839,0.7349427635298802
1678,-0.6071603152314626,0.18971243809210417,-0.2280000051375577,-0.7307598600864609,-1.4262792496778138,-1.2658991517325666,-0.9410300185627106
1118,0.7482562202834028,0.19289129273986091,0.5593504077660205,1.399685292888541,1.5849825058692326,1.260670885709075,0.7349427635298802
2170,-0.12877800857915778,0.173818164853317,0.033225446833717844,-0.7307598600864609,-0.25331026333774354,-0.3993525680082644,-0.5384317806449257
2570,-0.4795917001241811,0.3041512054113699,0.6387100387446369,1.399685292888541,0.896963015125857,0.8633860683296802,0.7349427635298802
2611,-0.7985132378923848,0.25646838569500957,-0.29376562525409633,-0.7307598600864609,-0.18920508401373545,-0.3993525680082644,-0.6171838688505997
3027,-0.702836776561923,-0.5318875669488227,-0.8287083229618,1.399685292888541,0.11991109877379803,0.41469103448886924,0.7349427635298802
1825,-0.22445446990961818,0.11977763584144199,-0.061932629200825894,-0.036049484116351546,0.8464211903979219,0.8342015759174609,0.7349427635298802
1068,-0.3679691619053095,0.24375296710397917,-0.051277863930548055,-0.7307598600864609,-0.4765557484460836,-0.3993525680082644,-0.26417861857341457
398,-0.6231063921198725,0.2183221299219206,-0.21550821137240514,-0.7076028475541238,-1.2898529806275139,-1.7265987224794732,-2.0887614884880064
3257,0.7482562202834028,0.09116794401162555,0.47521450270072935,1.399685292888541,0.2125176516071221,0.4681650681834251,0.7349427635298802
2560,-0.30418485435166875,0.3868014262530625,0.854744589741979,1.399685292888541,0.830200151455321,0.8248350207824423,0.7349427635298802
528,-0.4317534694589502,0.24375296710397917,-0.08507918823625525,-0.7307598600864609,1.2370549671936115,1.059766215821513,0.7349427635298802
516,-0.4476995463473601,0.285078077524826,-0.06266744059877537,-0.7307598600864609,1.1627314497786427,1.0168494010503255,0.7349427635298802
1198,-0.11283193169074653,0.3105089147068846,0.1533671103985667,-0.7307598600864609,1.0678337897500358,0.9620524075909365,0.7349427635298802
3255,-0.08093977791392686,0.10388336260265482,0.00860926500238849,1.399685292888541,0.8366610737460178,0.8285657673192717,0.7349427635298802
2568,-0.527429930789412,0.31368776935464243,0.6100523942245812,1.399685292888541,0.8784050468440675,0.8526700942345317,0.7349427635298802
2141,-0.3679691619053095,0.27236265893379563,-0.033274984680770246,-0.7307598600864609,0.9340331295455299,0.8847915573246805,0.7349427635298802
2457,-0.7347289303387441,0.2056067113308913,-0.3040529848253984,-0.7307598600864609,-0.8550924792506809,-0.7759198354703721,-0.6002963588708269
1572,-0.8463514685576143,0.13567190908022803,-0.40619176914046734,1.399685292888541,1.2597369284269093,1.072863517493361,0.7349427635298802
