nr,smax,smean
3446,0.4277907439567252,0.47887447072735734
1129,0.8129299408397354,0.8456408714685639
3124,-0.003397366986843459,0.12790314095957997
1126,0.4902146767149314,0.5383205134130438
1121,0.6959433271838632,0.7342350224334171
2601,-0.23799203713341285,-1.0878202142298565
3461,0.5860411618450002,0.6295756630609566
527,1.1554070871119853,1.1717803848989452
2135,-1.972470061272704,-1.8068835707778244
3200,0.11088597033753828,0.24761782463192966
3842,0.3611099277799651,0.5097337429607581
2805,-1.5866783494131271,-1.5306236960509083
1944,-0.05009879602396846,0.07898221394502285
2445,0.435341274399853,0.9932055379063528
2566,0.7694600145437022,0.8042446476172571
533,-2.236427905364771,-2.0582494904467676
515,1.0133763272126515,1.036525103108864
3465,0.29477090516235915,0.35220025035034197
3225,0.4377959735974132,0.48840240788255435
2890,1.2213110997452137,1.2345404926820918
1862,-2.073982748341425,-1.9035536660760513
4000,0.5630788490982036,0.7213012915932412
2155,-1.519655739677213,-1.4604158187585594
3671,-1.4842281959419015,-1.0164464256377659
2298,-0.21586867221363046,-0.5282166506302035
2554,0.694855802222919,0.733199377090461
2450,0.22100564066859016,0.36297096191708667
538,-0.08505495548289435,-0.5282166506302035
2550,0.7463423410881991,0.782229786612702
2629,-1.369515150783409,-0.9509019819176572
1689,-1.7172745611516742,-1.6674265278820353
2613,-0.040466432084175566,-0.5282166506302035
1064,0.0968102901287441,-0.5282166506302035
3160,0.4733735758911644,1.0475325336111416
2448,0.22227959847998202,0.36430546491615284
3193,-0.029777615325179564,0.10026916422281411
2541,1.315211112087324,1.3239610705796252
3191,-0.1941181729947432,-0.07188172265675555
398,-2.1883903742327715,-2.012503556155045
607,1.122719194000172,1.1406518448763758
1823,0.8394344777450364,0.8708810279697538
528,1.0837547282566227,1.1035461517316019
516,1.0333557143522867,1.0555513875523168
2162,-0.21686298074935098,-0.5282166506302035
3229,0.47455431727733255,0.5234072204744742
2437,1.5883041658513237,1.5840264111294005
1130,0.608661681032643,0.6511170861944459
3741,0.19861260622362076,0.33951369248650953
3455,0.230171922482264,0.290682916978743
2846,-1.9086168099943994,-2.355006266004134
2179,-0.04857626107864641,-0.19614732786472416
2560,0.8078651817359087,0.8408177231570821
2151,-1.6110699806800222,-1.5561745461549852
3735,-0.06868044978630662,-0.5282166506302035
3438,0.601701521282599,0.6444889559995262
522,-2.184133490814218,-2.0084497443840448
723,1.0709840780009616,1.0913847164186017
1113,1.3978008648356126,1.4026109369104138
1701,-2.1130093583684566,-1.9407185389547086
689,-0.3224461183861778,-0.5282166506302035
3837,0.4888226447649227,0.5369948873740599
2468,0.6625407748120007,0.7024259154711906
2460,-0.37750595355170374,-0.88853246037814
2273,0.6859380975431751,0.72470708527822
2158,0.2513631231498084,-0.5282166506302035
2537,1.2888619358907292,1.2988688634131431
1700,-1.9663488493496741,-1.801054366990328
2544,0.6823337291011881,0.7212746607129937
1860,-2.0789542910200276,-1.908288044786708
3456,0.09438666307292524,0.16137519844392473
1858,-2.041605576647024,-1.8727210247228978
2438,1.6176051955133388,1.6119296556553346
1684,-1.4530992120674182,-1.3906961742707478
3847,0.6096249174266223,0.7700594743396196
3034,0.2918190516969386,0.34938921299088926
1574,1.2002752597863755,1.2145081527626245
2145,-1.6457464908632766,-1.5924990668125005
715,-2.091041354157381,-1.9197985030269928
3855,0.8976325992264303,0.9263028487513819
611,0.8274717031746485,0.8594889291972354
1059,-0.023003888425583235,0.10736481431541121
3218,-1.9225992737779698,-1.7593918343365467
3530,-0.12220206106070242,0.003452221842012677
2563,0.8502165109292563,0.8811487117984912
2819,0.22259031989739478,-0.5282166506302035
3742,0.1985381067244176,0.3394356523785669
830,-0.16366747408830107,-0.5282166506302035
2174,0.32270476058775843,0.01599426418642602
2449,0.22349141200789158,0.365574870207948
2788,-2.1099021441943298,-1.937759552260548
2889,1.2307881029763001,1.2435654020992815
1941,0.41576582510285465,0.5669871765060716
3062,-0.032045881672292054,0.09789309790740323
2451,-0.010295382453404833,0.12067729545243974
1198,0.9690053088061217,0.9942707731162507
2615,-0.05044058958312245,-0.5282166506302035
3227,0.12465092912891969,0.19019572884504893
3708,1.3897707678890143,1.3949639101249227
733,-2.101139800223293,-1.9294152097830148
502,-1.879657573891538,-1.7184986382232472
3673,-1.5618431813447178,-1.0607938757080102
3249,0.34774890683122,0.40265097348578005
2143,-1.4844820752260983,-1.4235705164428716
3830,-0.11675164727316137,0.009161668010939775
3250,0.4011619184844588,0.4535159547584008
3429,0.2629530320193012,0.32190022660213735
1280,0.18023899070404722,0.3202668659469608
2571,0.851707973732837,0.882569025411688
739,-2.074635263317991,-1.904175053281825
3452,0.62133911486308,0.6631897519066211
2300,-0.07191143952633824,-0.5282166506302035
749,-1.853059820561013,-1.6931697121212324
1052,0.5820328555603768,0.7411560923110587
3514,0.10410272044794107,0.2405121989666703
1571,1.0582134277453006,1.0792232811056017
2559,0.844499236848863,0.8757041762812355
2290,-0.107085103977453,-0.22957795953535065
2435,1.6204016882700527,1.614592743680079
3230,0.26096441494786016,0.3200064751178746
3148,-1.8429303023533596,-2.2611767979323014
1856,-1.9645155929869396,-1.7993085648407732
2555,0.7161712914574285,0.7534980258124028
2136,-1.9398753845861143,-1.7758438003560797
987,0.9585650691810559,0.9843285778238714
3831,-0.145254122892426,-0.020695395429148986
1061,-0.023904980536080055,0.10642089755997401
836,0.1470850154661148,-0.5282166506302035
2178,0.0873332868976575,-0.11849168106317337
2183,0.07602302730383609,-0.12495410800322013
1197,0.9492434266586757,0.9754516177413896
1066,0.19487396946418414,-0.5282166506302035
627,-2.2077793906793226,-2.0309676331266067
1292,0.1781882293491235,0.31811864160700004
2869,-0.30731398535818055,-0.5282166506302035
2157,-0.20169977557961247,-0.5282166506302035
2170,0.07313331812189829,-0.5282166506302035
2295,0.03475922307143299,-0.14853131398229177
1702,-2.069508359930682,-1.89929272523646
3832,-0.2406611341089877,-0.12063665051777028
3169,-0.12781022251887844,-0.002422468998029531
1205,-2.1570385832158325,-1.982647380410964
705,-0.3577440714042576,-0.5282166506302035
1683,-1.6773157868724042,-1.6255687021064391
2538,1.2592812569530425,1.2706993100847344
541,-0.26841166389811366,-0.5282166506302035
744,-2.097038277513445,-1.925509347346723
1281,0.24673337403035953,0.38992141272750125
3447,0.3485257103747517,0.4033907201593202
3453,0.716140219315687,0.753468435945461
1120,0.4566878357761038,0.5063930469830508
3256,0.8458042668019963,0.876946950692783
1682,-1.5435502166762478,-1.4854458872044642
1072,-0.26312939980209826,-0.5282166506302035
2609,-0.04786160181859721,-0.5282166506302035
3433,0.3667650575768757,0.420759972054043
2142,-1.6713810077998221,-1.6193518710620078
835,-0.054977122277347516,-0.5282166506302035
3168,-0.12367762766728983,0.001906528535527411
3190,-0.19467747154608597,-0.07246760202219929
2139,0.9110868366003991,0.9391152611370971
2627,0.46308869697480487,1.0328411646746343
725,-2.0885866549598204,-1.917460903538606
628,-2.181834152325364,-2.006260094230366
520,-2.049963982775425,-1.8806806989301896
2610,-1.4659941508900443,-1.4042039485295907
1127,0.642126377687988,0.6829853728905555
2561,0.734938865069154,0.7713703054451327
1278,0.03171415318078872,0.16468334556799627
517,1.04569135462357,1.0672985647281346
3825,0.12928067824836859,0.2668867459843035
2305,0.1911763845969733,0.33172406242675057
3127,0.2177119936440158,0.35952078343169525
3513,-0.010655724527571242,0.12029982802426856
3058,-0.033319839483684104,0.09655859490833674
693,-2.0748838404519216,-1.9044117722173577
2605,-1.9117550963102674,-2.3594891308457875
3739,0.4138634347783526,0.5649943745696646
2182,-0.1293638296059418,-0.24230752029362956
1118,1.3196855004980663,1.3282220114192163
3711,1.3872670657488781,1.3925796453450783
3027,0.3262159126045218,0.38214519569524724
1201,-1.8812111809786014,-1.7199781315703275
829,0.14714715974959736,-0.5282166506302035
3851,0.524207599779878,0.680582675694897
2436,1.644482598119535,1.6375248905598239
3712,1.336512127607489,1.3442459360456467
1826,0.7822306647993631,0.8164060829302572
1184,0.44186642416551924,0.5943282135601158
3460,0.8168761028408762,0.8493987845701478
827,-0.21033783098368483,-0.5282166506302035
839,0.1470850154661148,-0.5282166506302035
2624,-0.0717871509593732,-0.5282166506302035
2546,0.6521937516121586,0.6925724897796359
1698,-1.991330851309653,-1.824844620011379
3444,0.3403848092385398,0.3956381750206196
3025,0.4774440264592704,0.5261590781000436
1290,0.6768339600129838,0.8404626447537829
3467,0.1556919987284459,0.21975600591971337
3254,0.8939660865009608,0.9228112444522723
2372,1.0305592215955728,1.0528882995275723
2444,0.45190272594794867,1.0168626365261668
994,-1.9695803520907658,-1.804131713152255
3841,0.3607681342208111,0.5093757055707647
2303,-0.018995582140959758,0.11156361643442514
2169,0.07465585306722033,-0.5282166506302035
2277,0.8789271698981874,0.9084897488525352
1196,0.9374360127969941,0.9642074683035791
2611,0.1166032444179314,-0.5282166506302035
703,-2.1322740862480427,-1.9590642564585041
2569,0.8165343092817222,0.8490732960337901
2604,0.4132179094800707,0.564318170507939
2614,0.0067942955042922725,0.3810503706184078
497,1.0041479011154955,1.0277369126272073
529,1.0720716029619062,1.092420361761558
3843,0.17374491308012224,0.3134641555370855
3738,-0.07274360958707443,-0.5282166506302035
2556,0.607729516780405,0.6502293901861976
3125,0.45659461935088,0.6097563701834693
718,-0.26312939980209826,-0.5282166506302035
1053,0.5355178593736993,0.6924304584183162
2140,0.8065290796410343,0.8395453588785929
2293,0.23999071927250462,-0.03126667129270713
495,0.9794144762894463,1.0041833785416887
992,-2.017276089663612,-1.8495521589076203
1202,-1.963645573018184,-1.7984800485664083
2304,0.19496718588940803,0.3356950225703142
3031,0.2989345721556889,0.3561652925205171
832,-0.2103067588419435,-0.5282166506302035
2779,-1.5903448621385965,-1.5344644607799285
2308,-0.015795151541609206,0.11491614835890905
3192,-0.08232060700966283,0.045229052724732835
3008,0.22283889703132487,0.6896578878858877
3833,0.16209285992714703,0.30125833542367303
613,0.7964306335751223,0.8299286521225709
2144,0.3575055593379781,0.035878654771185264
534,-2.304475895778147,-2.1230512990488846
540,-0.1742941465638145,-0.5282166506302035
3457,0.3037507541255854,0.36075172189646604
1070,-0.1709694273974989,-0.5282166506302035
3126,0.21435620233595895,0.3560055072390327
3172,0.036002108741083616,0.16917508736973205
2457,-0.3349371193661673,-0.9493396369431403
1183,0.13151787245373983,0.26923026344607864
880,1.0977993363236755,1.1169207715892078
2175,0.09730744439660438,-0.11279267269022
2553,0.7682171288740515,0.803061052939593
834,-0.24324322908768703,-0.5282166506302035
2171,0.12813100900394167,-0.09518078388657611
500,-1.9032724016149012,-1.740986937098868
2147,-1.471307487127801,-1.4097698025013066
2282,1.3651440438655407,1.3715119867547858
1114,1.2905087594030162,1.3004371263610481
1669,0.22914654180480223,-0.5282166506302035
2625,-1.5265537551437744,-1.4676416642656998
3466,0.1682140718501767,0.2316807222971806
707,1.0799328548224467,1.0999065980977842
3166,0.21364154307590974,0.2749411077658086
1687,-1.5618827803035957,-1.5046497108495664
545,-0.2986137856706257,-0.5282166506302035
3118,0.011424044623741064,0.14342894414384066
2281,1.316857935599611,1.3255293335275302
543,-0.2833262919339221,-0.5282166506302035
3248,0.5605930777589021,0.6053415620357813
378,0.17365169665489852,-0.5282166506302035
3528,-0.13391875825096333,-0.00882131453394631
3121,-0.0024030584511229216,0.12894470427592458
1681,-1.465621285189149,-1.4038133622859612
3170,-0.3174124314240925,-0.20103557388347748
3265,0.7134369429841968,0.7508941175215413
609,1.0667582667241493,1.0873604945145434
1943,0.013319445269958421,0.1454144242156225
692,-0.2946676236694847,-0.5282166506302035
877,0.9779851577693479,1.0028222446623747
530,-2.2094262141916094,-2.0325358960745117
3437,0.6381491435451059,0.67919786992203
3179,0.11315423668465077,0.24999389094734062
704,0.995074835727045,1.019096671480258
1569,1.051998999397047,1.0733053077172805
2552,0.8237741183074377,0.8559677350311845
2847,-0.04158502918686124,-0.5282166506302035
3448,0.30511792836220114,0.3620536760418967
1060,-0.023842836252597487,0.10648599526724553
1942,0.033454193118299703,0.16650608137159914
876,1.1649773067682958,1.18089406391696
2292,0.3964700250815274,0.05814207065804963
1676,-1.5436123609597303,-1.4855109849117356
526,1.1662823367214288,1.1821368383285074
2456,-0.17249196234282105,-1.181383373499215
2572,0.9530963722345929,0.9791207612421488
1674,-0.16379176265526613,-0.5282166506302035
1678,-1.5548604762700693,-1.4972936699278834
2289,-0.05954472711331383,-0.20241446168295635
3266,0.758522620650776,0.7938290144538118
3189,-0.07560902439354907,0.05225960511005836
532,-2.1026623351686147,-1.9308651132631536
3263,0.4023426598706271,0.45464036970218197
531,-2.196810924644655,-2.02052241009622
2549,0.7293458795557257,0.7660441293956435
2294,0.11542250303176325,-0.10244213723404626
728,1.0311495922886567,1.0534505069994626
501,-1.8870216714842183,-1.725511436688408
3823,-0.2217723791444712,-0.10085020239258773
2278,0.7808634905627473,0.8151041287848264
3119,0.00735359405563502,0.13916504431755525
1062,-0.13262640448877486,-0.00746754131157331
3163,0.22293211345654876,0.689791042287125
2274,0.7732508158361366,0.8078546113841328
1673,-0.16323246410392336,-0.5282166506302035
3177,-0.12544873974654205,5.1243878288769556e-05
3829,0.02581976789247031,0.1585088280332913
3844,0.6167715100271138,0.7775457106758459
2467,0.7800866870192157,0.8143643821112863
2184,0.2875310961366437,-0.004103173440312873
3130,0.003407432054494108,0.1350313399058128
3850,0.5227161369762972,0.6790203307203804
1128,0.5299559460020126,0.5761659532313579
3195,0.009280066843593617,0.14118307324297275
882,0.8531994365364179,0.8839893390248851
1063,0.09771138223924083,-0.5282166506302035
630,-2.220115030950606,-2.042714810302424
1279,0.38932343248103607,0.5392881020620344
