Temperature,Fiber orientation,Fiber volume ,Youngs Modulus,Thickness,Width,Length,Max Stress,R,log(Nf)
0.360198153,-1.025213905,0.210726473,-27.80118015,-0.758643816,-0.135581754,-0.306842061,0.210726473,-0.566791465,5.829535978
0.064575973,0.881653434,0.967249563,-27.80118015,-0.805145615,-0.072844709,-0.306842061,0.967249563,-0.566791465,3.349665984
0.064575973,-1.025213905,0.558202118,-27.80118015,-0.727642617,-0.085017568,-0.306842061,0.558202118,-0.272674082,6.004461959
2.167836628,-1.025213905,0.229937228,-27.80118015,-0.770269266,-0.129027137,-0.306842061,0.229937228,-0.566791465,6.116287217
0.064575973,-1.025213905,1.307997017,-27.80118015,-0.727642617,-0.104681418,0.357720655,1.307997017,-0.272674082,4.330007701
0.064575973,-1.025213905,0.463520538,-27.80118015,-0.766394116,-0.121536147,0.357720655,0.463520538,-0.272674082,5.713591335
0.064575973,0.881653434,0.198243908,-27.80118015,-0.739268067,-0.127154389,-0.306842061,0.198243908,-0.566791465,5.870333078
0.481606708,0.881653434,-1.758995659,-27.80118015,0.361274507,-0.082208447,-0.282228627,-1.758995659,2.374382369,6.676219009
0.319728635,-1.025213905,-2.451379614,-27.80118015,-0.762518966,-0.072844709,-0.306842061,-2.451379614,2.374382369,5.080211473
0.064575973,-1.025213905,1.344293836,-27.80118015,-0.809020765,-0.086890316,-0.306842061,1.344293836,-0.566791465,2.352182518
2.842328596,0.881653434,0.411377059,-27.80118015,0.450402955,-0.052244485,-0.282228627,0.411377059,-0.566791465,2.250420002
0.064575973,0.881653434,0.239808193,-27.80118015,0.299272109,-0.097190428,-0.282228627,0.239808193,-0.566791465,4.224481265
-0.105201305,0.881653434,0.122507497,-27.80118015,0.303147258,-0.163672968,1.982207295,0.122507497,-0.272674082,4.57567269
-0.165905582,-1.025213905,0.63615175,-27.80118015,0.427152055,-0.073781082,0.357720655,0.63615175,-0.272674082,4.821513528
0.064575973,-1.025213905,1.091499771,-27.80118015,-0.793520165,-0.127154389,-0.306842061,1.091499771,-0.566791465,3.311753861
0.373687993,0.881653434,-0.010330008,-27.80118015,0.425214481,-0.061608223,-0.282228627,-0.010330008,-0.566791465,6.602362589
0.064575973,0.881653434,-0.083985992,-27.80118015,0.326398158,-0.084081194,-0.282228627,-0.083985992,-0.566791465,3.204391332
0.064575973,-1.025213905,1.159003002,-27.80118015,-0.805145615,-0.121536147,-0.306842061,1.159003002,-0.272674082,4.343743295
-0.017517349,-1.025213905,-1.500757072,-27.80118015,-0.743143217,-0.05598998,-0.306842061,-1.500757072,2.374382369,5.395925428
0.064575973,0.881653434,-0.032772065,-27.80118015,0.295396959,-0.097190428,-0.282228627,-0.032772065,-0.566791465,5.263808805
0.076911527,-1.025213905,0.489680806,-27.80118015,-0.797395315,-0.129963511,-0.306842061,0.489680806,-0.566791465,4.964542466
0.064575973,-1.025213905,-0.345500146,-27.80118015,0.140390962,-0.089699437,-0.306842061,-0.345500146,-0.272674082,3.59900924
0.064575973,-1.025213905,-1.191747202,-27.80118015,0.24114486,-0.105617792,-0.306842061,-1.191747202,2.374382369,4.284836638
-0.40872269,-1.025213905,-1.090071844,-27.80118015,0.21789396,-0.05598998,-0.306842061,-1.090071844,2.374382369,5.177646142
0.064575973,1.644388505,-0.278904336,-27.80118015,-0.654014769,0.003937943,0.210040052,-0.278904336,-0.272674082,3.404320467
0.064575973,0.881653434,0.896072386,-27.80118015,0.369024807,-0.05598998,-0.282228627,0.896072386,-0.272674082,3.806722503
0.064575973,-1.025213905,0.543816184,-27.80118015,-0.743143217,-0.076590204,-0.306842061,0.543816184,-0.566791465,4.847782353
-0.431655417,0.881653434,0.237285121,-27.80118015,0.316710283,-0.061608223,-0.282228627,0.237285121,-0.566791465,5.082214311
0.064575973,-1.025213905,0.190896016,-27.80118015,-0.731517767,-0.080335699,-0.306842061,0.190896016,-0.566791465,6.0711287
0.252279438,0.881653434,0.134813004,-27.80118015,0.260520609,-0.147754613,1.982207295,0.134813004,-0.272674082,4.644014921
0.064575973,-1.025213905,1.279712057,-27.80118015,-0.781894716,-0.20112792,0.357720655,1.279712057,-0.272674082,4.204119983
0.22529976,-1.025213905,1.074679294,-27.80118015,-0.754768666,-0.126218016,-0.306842061,1.074679294,-0.272674082,4.713616529
0.064575973,-1.025213905,0.210549415,-27.80118015,-0.719892317,-0.150563734,-0.306842061,0.210549415,-0.566791465,5.834315774
0.481606708,-1.025213905,-2.293222865,-27.80118015,-0.805145615,-0.125281642,-0.306842061,-2.293222865,2.374382369,6.530893502
0.064575973,-1.025213905,-0.497548406,-27.80118015,0.22951941,-0.097190428,-0.306842061,-0.497548406,-0.272674082,6.129639307
0.064575973,-1.025213905,-2.725066482,-27.80118015,-0.766394116,-0.05598998,-0.306842061,-2.725066482,2.374382369,2.790285164
-4.071214077,0.881653434,0.445593451,-27.80118015,0.365149657,-0.085953942,-0.282228627,0.445593451,-0.566791465,4.308671107
0.064575973,0.881653434,0.6286268,-27.80118015,0.287646659,-0.07565383,-0.282228627,0.6286268,-0.165722306,4.916885397
0.064575973,-1.025213905,0.227901065,-27.80118015,-0.766394116,-0.127154389,-0.306842061,0.227901065,-0.566791465,6.176683522
0.064575973,0.881653434,0.563867963,-27.80118015,-0.681140818,-0.12247252,-0.282228627,0.563867963,-0.566791465,3.25791845
-0.017517349,-1.025213905,0.736986084,-27.80118015,-0.843897114,-0.108426913,-0.306842061,0.736986084,-0.272674082,5.424927349
0.064575973,0.881653434,-0.031798248,-27.80118015,0.888294894,-0.078462952,1.982207295,-0.031798248,-0.272674082,5.618592977
0.064575973,-1.025213905,0.601359921,-27.80118015,-0.774144416,-0.085017568,-0.306842061,0.601359921,-0.566791465,4.803491257
0.064575973,-1.025213905,-0.37843287,-27.80118015,0.148141262,-0.091572185,-0.306842061,-0.37843287,-0.566791465,2.45484486
0.064575973,-1.025213905,-0.507773486,-27.80118015,0.202393361,-0.059735475,-0.306842061,-0.507773486,-0.566791465,6.39884327
0.064575973,0.881653434,1.179497425,-27.80118015,0.392275706,-0.080335699,1.982207295,1.179497425,-0.272674082,3.302330929
0.064575973,-1.025213905,-0.406053864,-27.80118015,0.21789396,-0.061608223,-0.306842061,-0.406053864,-0.272674082,3.99281852
-4.226347229,0.881653434,0.953262008,-27.80118015,0.345773907,-0.083144821,-0.282228627,0.953262008,2.374382369,5.614343454
0.064575973,-1.025213905,0.899790597,-27.80118015,-0.723767467,-0.092508559,-0.306842061,0.899790597,-0.566791465,3.508933526
0.064575973,0.881653434,0.638187913,-27.80118015,0.268270909,-0.066290092,-0.282228627,0.638187913,-0.165722306,4.86266795
0.064575973,0.881653434,-0.092573288,-27.80118015,0.407776306,-0.089699437,-0.282228627,-0.092573288,-0.566791465,3.954676587
0.064575973,-1.025213905,0.332320817,-27.80118015,-0.727642617,-0.090635811,-0.306842061,0.332320817,-0.566791465,5.483443221
-0.102503337,0.881653434,0.004985479,-27.80118015,0.357399357,-0.061608223,-0.282228627,0.004985479,-0.566791465,6.269939791
-0.327783654,0.881653434,-1.747752498,0.194142319,0.423276906,-0.089699437,-0.306842061,-1.747752498,2.374382369,4.644418893
0.064575973,-1.025213905,-1.191791466,-27.80118015,0.117140063,-0.097190428,-0.306842061,-1.191791466,2.374382369,4.397679354
0.064575973,-1.025213905,0.520577367,-27.80118015,0.407776306,-0.077526578,-0.282228627,0.520577367,-0.566791465,3.18582536
0.953751085,0.881653434,-0.106118198,-27.80118015,0.341898758,-0.090635811,-0.282228627,-0.106118198,-0.566791465,6.201397124
0.44113719,-1.025213905,-2.684210429,-27.80118015,0.23726971,-0.073781082,-0.306842061,-2.684210429,2.374382369,4.269396183
0.064575973,0.881653434,0.630441641,-27.80118015,0.283771509,-0.127154389,-0.282228627,0.630441641,-0.165722306,5.18750662
0.064575973,-1.025213905,1.905212483,-27.80118015,-0.731517767,-0.099063175,-0.306842061,1.905212483,-0.272674082,2.982723388
-4.496144016,-1.025213905,0.55882182,-27.80118015,-0.758643816,-0.086890316,-0.306842061,0.55882182,-0.566791465,4.951619184
0.064575973,-1.025213905,0.21249705,-27.80118015,-0.770269266,-0.077526578,-0.306842061,0.21249705,-0.566791465,5.019386342
0.064575973,-1.025213905,-0.378388605,-27.80118015,0.140390962,-0.097190428,-0.306842061,-0.378388605,-0.566791465,2.568201724
0.064575973,-1.025213905,-2.44071189,-27.80118015,-0.735392917,-0.076590204,-0.306842061,-2.44071189,2.374382369,4.797848981
2.167836628,0.881653434,0.024771672,-27.80118015,0.272146059,-0.097190428,0.357720655,0.024771672,-0.272674082,6.476063619
-0.071476706,-1.025213905,1.018020845,-27.80118015,-0.727642617,-0.08782669,-0.306842061,1.018020845,-0.566791465,3.000434077
0.064575973,0.161276055,0.765846482,-27.80118015,-0.022365334,-0.278846946,0.357720655,0.765846482,-0.272674082,4.663191909
0.064575973,0.881653434,0.520577367,-27.80118015,0.376775107,-0.076590204,-0.282228627,0.520577367,-0.566791465,3.416307587
0.00271741,0.881653434,0.138088571,-27.80118015,0.24889516,-0.136518127,1.982207295,0.138088571,-0.272674082,5.216297887
0.064575973,0.881653434,0.926747624,-27.80118015,-0.739268067,-0.108426913,-0.306842061,0.926747624,-0.272674082,4.373132775
0.064575973,-1.025213905,0.920550606,-27.80118015,-0.743143217,-0.086890316,-0.306842061,0.920550606,-0.566791465,3.633468456
0.064575973,-1.025213905,-2.590237079,-27.80118015,-0.731517767,-0.093444932,-0.306842061,-2.590237079,2.374382369,4.203848464
0.064575973,0.881653434,0.105332905,-27.80118015,0.369024807,-0.085017568,-0.282228627,0.105332905,-0.272674082,6.183263294
0.064575973,-1.025213905,0.062086573,-27.80118015,0.415526606,-0.090635811,-0.282228627,0.062086573,-0.566791465,5.678633993
1.412405623,0.881653434,0.188550002,-27.80118015,0.345773907,-0.099999549,-0.282228627,0.188550002,-0.566791465,5.041001644
0.064575973,0.881653434,-0.327661587,-27.80118015,0.361274507,-0.120599773,-0.282228627,-0.327661587,-0.566791465,5.382472723
1.210058033,0.881653434,-0.226650196,-27.80118015,0.423276906,-0.089699437,-0.282228627,-0.226650196,-0.566791465,6.91586201
0.064575973,0.881653434,0.875843549,-27.80118015,0.345773907,-0.089699437,-0.282228627,0.875843549,-0.406363802,3.355068206
1.162843595,0.881653434,0.448957546,-27.80118015,0.415526606,-0.085953942,-0.282228627,0.448957546,-0.566791465,2.604226053
0.184830242,-1.025213905,0.612824404,-27.80118015,-0.774144416,-0.129027137,-0.306842061,0.612824404,-0.566791465,2.953276337
0.064575973,0.881653434,2.308239967,-27.80118015,-0.708266867,-0.088763063,-0.306842061,2.308239967,-0.272674082,2.305351369
0.064575973,-1.025213905,0.777576551,-27.80118015,-0.781894716,-0.094381306,0.357720655,0.777576551,-0.272674082,4.977723605
0.279259117,-1.025213905,-2.664202914,-27.80118015,-0.762518966,-0.088763063,-0.306842061,-2.664202914,2.374382369,5.296281174
0.064575973,0.881653434,-0.327661587,-27.80118015,0.310897558,-0.089699437,-0.282228627,-0.327661587,-0.566791465,5.392199076
0.43439227,-1.025213905,1.050289602,-27.80118015,-0.758643816,-0.083144821,-0.306842061,1.050289602,-0.272674082,4.784774152
0.064575973,0.161276055,0.772795994,-27.80118015,-0.452506974,-0.09531768,0.357720655,0.772795994,-0.566791465,4.135291704
0.064575973,0.881653434,1.073926799,-27.80118015,0.372899957,-0.099999549,-0.282228627,1.073926799,-0.272674082,3.189770956
-0.138925903,-1.025213905,1.044004055,-27.80118015,-0.754768666,-0.084081194,-0.306842061,1.044004055,-0.272674082,4.114277297
