nr,smax,smean
1829,0.7934166358262192,0.5133461373924865
1859,-2.103905220838265,-0.608115911067032
403,-0.01032645459514616,-0.0375166943254916
1690,-1.406490999455517,-3.3446901745260544
986,1.004365406107684,0.5949977631846648
2540,1.2262204981403337,0.6808708826656124
1067,-0.07744228075628386,-0.0375166943254916
989,0.9885186138196376,0.5888639689360257
539,-0.17643812434396206,-0.0375166943254916
701,0.9931172907973452,0.5906439719728857
2285,1.286780102394064,0.7043115983334509
1688,-1.5618206360201132,-4.006045492052361
519,1.0043343339659427,0.5949857361371185
2181,0.2960137908320098,0.17748361843210111
373,-2.254574036141671,-0.6664350646192889
3215,-2.032346078408126,-0.5804176205677851
2734,-0.33319707942865634,0.031354990743933955
3178,-0.19110417524584028,0.1492477189075324
3199,-0.18995450600141336,0.1497372197426689
1115,1.4328813128615039,0.7608627758963944
2891,0.9202841905558145,0.5624525725242385
2612,-0.1966350164757859,-0.0375166943254916
2148,-1.4591272075652242,-3.5688021785047632
837,-0.008306765381963756,-0.0375166943254916
2291,-0.16248673270213293,0.07100095027572607
3253,0.8159439385886382,0.5220657468635911
606,1.1145161485804773,0.6376336467364799
995,-2.008700178543022,-0.5712650373850119
3820,-0.24374038335554732,0.12683651850966157
3434,0.5667453618236732,0.4256088255418544
3174,-0.3163249064631481,0.09593181713455748
2186,0.18881490182463703,0.31100790029169234
2564,0.7862389710839864,0.5105678894092793
3176,-0.12140936132017734,0.17892205331864475
3030,0.28007378211873957,0.31464728487921817
1116,1.229483073023167,0.6821337226579793
2283,1.3212080354433884,0.7176375670148081
2443,1.4353049399173226,0.7618008856050098
3224,0.6388638028051549,0.45352360289693555
3247,0.2967595222338002,0.32110580941160877
2168,0.20985074178347504,-0.0375166943254916
3840,0.5258233511504239,0.45449779374819
3672,-1.4063832021170597,0.4133989200875837
2439,1.0069443938722094,0.595996008131012
1293,0.22821437755256418,0.32778322620934297
3845,0.8610606883969587,0.5972335913235317
2138,0.8211640584011711,0.5240862908513781
2543,0.7669431710626594,0.5030990928829953
3167,-0.13234675521310343,0.17426518050869758
3061,-0.03167301597139692,0.21712957796389326
2567,0.7216710605456328,0.4855756846079615
1940,0.22821437755256418,0.32778322620934297
2793,-1.9569339904020702,-0.5512279761727907
2309,-0.0254275154814021,0.21978875817639149
2150,-1.5412508781873941,-3.918464531819832
3849,0.5173717285967993,0.45089930112232174
2547,0.8722777315655561,0.5438707840651258
2173,-0.09770131717159028,0.08604678675621143
2558,0.7747422786397176,0.5061178818171294
1186,0.6013286555817038,0.4866460918395869
2557,0.6949179465064015,0.47522039667055316
2287,0.0693735889712049,0.12484844755024971
2185,0.44643402900148565,0.42069577661917
2137,1.1559663856633282,0.6536777281633124
2275,0.5953938765091219,0.43669776337959026
2159,-0.05000557959874465,-0.0375166943254916
2284,1.3749939127975226,0.7384563863175421
2164,-0.06973638960444957,-0.0375166943254916
2272,0.7624066383684345,0.501343143941228
1861,-1.9905851199078626,-0.5642532686654891
1276,-0.20095404417782203,0.14505388742811975
1680,-1.6844934516146368,-4.528356112895301
2545,0.8296467530965372,0.527369674831532
2370,1.055789800689482,0.6149025268738761
629,-2.1013573052154815,-0.6071296931682312
1572,1.0991354384185499,0.631680258201036
3838,0.5796403006462992,0.4774117247334984
1180,0.0960956308686949,0.27153031942554906
2373,1.0428016454416318,0.6098752209995012
1182,0.28687858116007714,0.35276099855360515
3246,0.3678215103960789,0.348611667150114
702,-0.26710663394498046,-0.0375166943254916
2371,1.0432366554260095,0.6100435996651501
2307,-0.02328353770125465,0.2207016110851596
2299,-0.21919339137994603,-0.0375166943254916
632,-2.1705860370150254,-0.6339259551015016
708,1.0373018763534276,0.6077464335837971
3431,0.33951478926978423,0.337655026835388
634,-2.16505519578508,-0.6317851406382512
2454,0.38525298191293,0.39464639433852794
3029,0.26472414409855344,0.3087059233913207
3839,0.1542937523500889,0.2963096454852965
2447,0.23508132087738423,0.46460652721089823
3159,0.46495302547928097,0.5980706738327576
1117,1.4246161231583265,0.7576635812490649
988,0.9869960788743157,0.5882746436062546
710,-2.0543140826192023,-0.5889207431830554
1938,0.6146586043887077,0.4923216555767099
2286,0.146991799040891,0.14287458641272088
3435,0.6494283309971859,0.457612799062695
3165,0.0338892031026775,0.3477938279169621
3451,0.6822715848177056,0.4703253883191882
3028,0.23281305453027182,0.296354145561218
3834,-0.1155336193169036,0.18142379947876125
536,0.004650317724144736,-0.0375166943254916
1824,0.799662136316214,0.5157635739493031
498,0.9255664546518299,0.5644971706071181
3123,0.4235338605381715,0.410945449173343
2165,0.08550003053492271,-0.0375166943254916
730,1.077198506349215,0.6231891626333121
2568,0.840553074847722,0.5315911685203013
3217,-1.9681510335706678,-0.5555697403370236
3441,0.5041660683567605,0.40138635178350307
736,-2.1241953293953126,-0.6159695731147994
2161,0.09531882732516321,-0.0375166943254916
1185,0.5901426845548476,0.4818833810112318
1277,-0.048607333220387655,0.20991936295985572
3710,1.4647172892557827,0.7731854797822993
706,0.9939251664826181,0.5909566752090908
3194,-0.01613694510076319,0.22374445411438643
833,-0.08598711973513241,-0.0375166943254916
699,-0.17463594012296849,-0.0375166943254916
3458,0.37757816290283686,0.3523881600796682
840,-0.054977122277347516,-0.0375166943254916
1071,-0.17476022868993354,-0.0375166943254916
2176,-0.1189235899808759,0.08111810267171672
2180,0.0838221348808943,0.12820399381568168
1670,0.14652571691477204,-0.0375166943254916
3255,0.8122463537214274,0.5206345282055753
3463,0.7343484943760699,0.4904827200068728
688,-2.1213366923551167,-0.614863084740535
3853,0.9741943564769135,0.5833195000171578
3512,0.2466240777717847,0.33562162292701214
1275,0.7545143143661525,0.5518687706834494
631,-2.252461130503265,-0.6656172253861371
544,-0.30355425620748716,-0.0375166943254916
3446,0.4277907439567252,0.3718238689145718
1129,0.8129299408397354,0.520899123251595
3124,-0.003397366986843459,0.22916865255779081
1126,0.4902146767149314,0.39598620743519136
1121,0.6959433271838632,0.4756172892395827
2601,-0.23799203713341285,-0.26497221752208566
3461,0.5860411618450002,0.4330776220681385
527,1.1554070871119853,0.6534612413074781
2135,-1.972470061272704,-0.5572414999459664
3200,0.11088597033753828,0.27782768152081855
3842,0.3611099277799651,0.38436687680066145
2805,-1.5866783494131271,-4.111883510460252
1944,-0.05009879602396846,0.20928433484940842
2445,0.435341274399853,0.5808780093652485
2566,0.7694600145437022,0.5040732837342496
533,-2.236427905364771,-0.6594112688522199
515,1.0133763272126515,0.5984856069731066
3465,0.29477090516235915,0.3203360783686423
3225,0.4377959735974132,0.37569657822449687
2890,1.2213110997452137,0.678970609153289
1862,-2.073982748341425,-0.5965338642798957
4000,0.5630788490982036,0.4703602667570726
2155,-1.519655739677213,-3.826517753327976
3671,-1.4842281959419015,0.45859593851840585
2298,-0.21586867221363046,-0.0375166943254916
2554,0.694855802222919,0.47519634257546045
2450,0.22100564066859016,0.3247139236755142
538,-0.08505495548289435,-0.0375166943254916
2550,0.7463423410881991,0.4951251603597644
2629,-1.369515150783409,0.39199322764980277
1689,-1.7172745611516742,-4.667929999670707
2613,-0.040466432084175566,-0.0375166943254916
1064,0.0968102901287441,-0.0375166943254916
3160,0.4733735758911644,0.6029596686603493
2448,0.22227959847998202,0.32525634351985455
3193,-0.029777615325179564,0.21793659285425343
2541,1.315211112087324,0.7153163468383624
3191,-0.1941181729947432,0.14796443293433673
398,-2.1883903742327715,-0.640817453345561
607,1.122719194000172,0.6408087872887166
1823,0.8394344777450364,0.5311581948086326
528,1.0837547282566227,0.6257268696655922
516,1.0333557143522867,0.6062189985454105
2162,-0.21686298074935098,-0.0375166943254916
3229,0.47455431727733255,0.38992457547183035
2437,1.5883041658513237,0.8210220677232432
1130,0.608661681032643,0.4418333126818822
3741,0.19861260622362076,0.31517952139834704
3455,0.230171922482264,0.29533184651977806
2846,-1.9086168099943994,-1.5225443630636608
2179,-0.04857626107864641,0.09745564405868021
2560,0.8078651817359087,0.5189387145015398
2151,-1.6110699806800222,-4.215737066022994
3735,-0.06868044978630662,-0.0375166943254916
3438,0.601701521282599,0.4391392540314995
522,-2.184133490814218,-0.6391697478317108
723,1.0709840780009616,0.6207837531240419
1113,1.3978008648356126,0.7472842392165638
1701,-2.1130093583684566,-0.6116398359981129
689,-0.3224461183861778,-0.0375166943254916
