nr,taverage,waverage,area,Lnominal,R-value1,smax,smean,smin
3709,-0.011100136684690632,0.19618001587761175,0.19193969490421398,-0.2846091177502517,-0.22073928333694365,2.1965940514773843,1.6565273275462908,0.8388923874687269
3163,-1.3461716223382076,0.21271170318517635,-0.17758683781427861,-0.2846091177502517,-0.058275170800953124,0.2959151066984149,0.9697360795347354,1.583994101780934
1686,0.12943370391042003,0.2016905783134653,0.2384311024913548,-0.2846091177502517,3.0285429673828665,-1.189212017920846,-0.9984543601284384,-0.6544063547418545
398,-0.7137693396602253,0.10801101690393707,-0.09422293455457391,-0.1502860731211999,-0.22073928333694365,-1.053945569635362,-1.5472812789480852,-1.8850921758523824
2779,1.2537044286712804,-0.13445373027366878,0.2183917026693108,-0.2846091177502517,3.0285429673828665,-1.2060151812119917,-1.1020179454143408,-0.8399079549233643
528,0.12943370391042003,0.15209551639077343,0.19033654291844965,-0.2846091177502517,-0.22073928333694365,1.6586634551114665,1.3551229256739667,0.8388923874687269
516,0.059166783612867827,0.22373282805688544,0.23923267848423813,-0.2846091177502517,-0.22073928333694365,1.578877943231378,1.3104188232325855,0.8388923874687269
2629,-1.697506223825975,0.05841595498124518,-0.4228690916360975,-0.2846091177502517,-1.0330598460168963,-0.58550328434778,-0.5584662209271725,-0.45397122410076735
2293,0.26996754450552446,0.16862720369833803,0.24644686242017422,-0.2846091177502517,-0.350710573365736,0.32292019055918475,0.29811619671565237,0.2308859131501495
2607,1.956373631646815,0.0088208930585533,0.5831087794305126,-0.2846091177502517,0.42911716680701845,-2.135501637738595,-1.9827604223667308,-1.5491148923854612
2156,-1.41643854263576,-0.15649598001708695,-0.5703590743263394,-0.2846091177502517,-0.5456675084089246,0.12414506509220727,-0.16476143513516156,-0.46168235619262166
3060,0.7618359865884025,-0.06281641860755677,0.13823410338113476,-0.2846091177502517,-0.18824646082974555,-0.09951999194771996,0.4234833673538216,0.9442579480167902
2372,0.41050138510063516,0.18515889100590266,0.30335875791477757,-0.2846091177502517,-0.22073928333694365,1.574450880303383,1.307938324330166,0.8388923874687269
1183,-0.9948370208504403,0.2953701397229955,0.0019661845912364168,3.207790042605096,-0.18824646082974555,0.15119933854106585,0.578010180644877,0.9719365679267771
519,-0.08136705698224285,0.13556382908321077,0.11338524760180001,-0.2846091177502517,-0.22073928333694365,1.532934867956407,1.2846767568452548,0.8388923874687269
3148,0.41050138510063516,-0.051795293735847674,0.0604812320716041,-0.2846091177502517,0.42911716680701845,-2.014224708305575,-1.7789047542362277,-1.2813431153084627
522,-0.29216781787490576,0.16311664126248446,0.07971905590076708,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.5435054083966246,-1.8776525624961566
723,0.41050138510063516,0.18515889100590266,0.30335875791477757,-0.2846091177502517,-0.22073928333694365,1.6384465344069556,1.3437953140195846,0.8388923874687269
689,0.41050138510063516,0.13005326664735525,0.24965316639170063,-0.2846091177502517,-0.5456675084089246,-0.5674605434367958,-0.16476143513516156,0.3018283283952096
838,0.26996754450552446,0.20720114074932083,0.2841209340856169,-0.2846091177502517,-0.5456675084089246,-0.14379062122767036,-0.16476143513516156,-0.16588984559874417
3215,-0.22190089757734727,0.2457750778003036,0.16869399111064357,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4088694401930812,-1.6123787577869422
2889,-1.9785739050161901,0.0088208930585533,-0.5511212504971786,-0.2846091177502517,-0.22073928333694365,1.8914285859478277,1.4855420457433965,0.8388923874687269
614,0.8321029068859547,-0.13996429270952235,0.10536948767298286,3.7450822211213035,-0.22073928333694365,1.5827639206903956,1.3125961500469312,0.8388923874687269
3008,-1.3461716223382076,0.13005326664735525,-0.25533970912380927,-0.2846091177502517,-0.058275170800953124,0.2957675379341483,0.9696120545896144,1.5839126461602455
1277,-1.2056377817431032,0.014331455494406866,-0.3234736685187585,3.207790042605096,-0.18824646082974555,-0.1339527036099036,0.4022613211886777,0.9404566857179887
3710,-0.29216781787490576,0.1906694534417562,0.10617106366586618,-0.2846091177502517,-0.22073928333694365,2.2617564639183807,1.6930380560287737,0.8388923874687269
2310,0.26996754450552446,0.14658495395491986,0.2288121905767756,-0.2846091177502517,-0.18824646082974555,-0.08997721185848621,0.42936490586244724,0.9453114407110293
745,0.7618359865884025,0.18515889100590266,0.40515890901076196,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4426042252659854,-1.6788465442688416
2301,0.5510352256957396,0.13556382908321077,0.2841209340856169,-0.2846091177502517,-0.5456675084089246,-0.16809027774355426,-0.16476143513516156,-0.1390637945186312
503,1.1131705880761698,0.13556382908321077,0.4572613485480768,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.2769895818811154,-1.3525353277903012
715,0.41050138510063516,0.18515889100590266,0.30335875791477757,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4609323560449734,-1.714958536107455
2184,1.1131705880761698,0.17413776613419354,0.4684834124484204,-0.2846091177502517,-0.350710573365736,0.39818026033510023,0.32341728552033044,0.1976520199092
611,0.12943370391042003,-0.13445373027366878,-0.08700875061864008,3.7450822211213035,-0.22073928333694365,1.252947732554765,1.1277989818166843,0.8388923874687269
1059,0.12943370391042003,0.16311664126248446,0.20075703082591215,-0.2846091177502517,-0.18824646082974555,-0.09342048302470453,0.42724270124593283,0.9449313144811493
2176,-0.22190089757734727,0.2016905783134653,0.11098051962315691,-0.2846091177502517,-0.350710573365736,-0.24526874145493446,0.10710124457000728,0.4817909463698948
1065,0.7618359865884025,0.17413776613419354,0.38511950918871796,-0.2846091177502517,-0.5456675084089246,0.24406928085278404,-0.16476143513516156,-0.594074891685163
1278,-1.41643854263576,-0.09036923078683046,-0.48218571510934616,3.207790042605096,-0.18824646082974555,-0.006797618400268298,0.4806313059556736,0.9544942043499911
696,0.41050138510063516,0.18515889100590266,0.30335875791477757,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.522476289923891,-1.836218803439221
830,0.12943370391042003,0.15209551639077343,0.19033654291844965,-0.2846091177502517,-0.5456675084089246,-0.31610174830285515,-0.16476143513516156,0.02433618058270483
542,0.8321029068859547,0.05841595498124518,0.3089697898649516,-0.2846091177502517,-0.5456675084089246,-0.4738035677156563,-0.16476143513516156,0.1984339938678106
2437,-1.8380400644210857,0.2512856402361591,-0.29942638873230476,-0.2846091177502517,-0.22073928333694365,2.4574039864979493,1.8026600498682621,0.8388923874687269
2805,1.3942382692663848,0.03086314280197148,0.42359515684704163,-0.2846091177502517,3.0285429673828665,-1.2054347440725435,-1.0984405147750738,-0.833500112762528
2174,-0.7137693396602253,0.2457750778003036,0.00517248856276282,-0.2846091177502517,-0.350710573365736,0.45386287405166004,0.34213678390392244,0.17306328321066733
1201,1.0429036677786176,0.11903214177564615,0.41477782092534343,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.2748122550667693,-1.348245331767368
2140,0.12943370391042003,0.11352157933979258,0.1366309513953727,-0.2846091177502517,-0.22073928333694365,1.2197939501828912,1.1092228011474543,0.8388923874687269
2628,-1.3461716223382076,0.014331455494406866,-0.3635524681628465,-0.2846091177502517,-0.058275170800953124,0.28273229709060743,0.9586565177705954,1.5767173996660855
2170,1.4645051895639372,0.03086314280197148,0.4484440126263764,-0.2846091177502517,-0.5456675084089246,0.05877210252214721,-0.16476143513516156,-0.3895126762625201
996,1.4645051895639372,0.229243390492739,0.6440285548895257,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.3838990845753925,-1.563179562891026
2624,0.6915690662908502,0.11352157933979258,0.2985493019574868,-0.2846091177502517,-0.5456675084089246,-0.17064813632417367,-0.16476143513516156,-0.13623999966809294
733,-0.29216781787490576,0.13005326664735525,0.04765601618549621,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4698897131925992,-1.7326072539233188
502,0.9726367474810653,0.14658495395491986,0.42760303681145134,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.2734342001209809,-1.3455301444110812
2623,0.6915690662908502,0.15760607882662894,0.331413917665641,-0.2846091177502517,-0.5456675084089246,-0.40459381727466714,-0.16476143513516156,0.12202862166190179
2163,0.41050138510063516,0.15760607882662894,0.23923267848423813,-0.2846091177502517,-0.5456675084089246,-0.1665654005128004,-0.16476143513516156,-0.140747210679529
3160,-1.3461716223382076,0.15760607882662894,-0.22968927735159123,-0.2846091177502517,-0.058275170800953124,0.6923831866944151,1.3029497654264113,1.802838202697645
3061,1.1131705880761698,-0.06832698104341228,0.23762952649847377,-0.2846091177502517,-0.18824646082974555,-0.10714437810148926,0.4187841999886826,0.9434162399363413
706,1.1131705880761698,0.18515889100590266,0.5061574841138631,-0.2846091177502517,-0.22073928333694365,1.5164563559466475,1.2754437887084713,0.8388923874687269
697,1.1131705880761698,0.18515889100590266,0.5061574841138631,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.430146608556057,-1.6543012505680095
1073,0.7618359865884025,0.09147932959637245,0.3209934297581762,-0.2846091177502517,-0.5456675084089246,-0.4743446531846334,-0.16476143513516156,0.1990313350861937
739,-0.29216781787490576,0.07494764228880979,-0.0052479993446997,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4463800958174462,-1.6862861576250672
2869,0.059166783612867827,0.07494764228880979,0.09575057575840137,-0.2846091177502517,-0.5456675084089246,-0.5435052140375337,-0.16476143513516156,0.27538240354497684
2302,0.5510352256957396,0.11352157933979258,0.2640815342635729,-0.2846091177502517,3.0285429673828665,-1.1828173714692978,-0.9590419886788853,-0.5838114834783993
749,-0.29216781787490576,2.516126801372425,2.3385602038415683,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.2498418994490805,-1.299046136871452
1052,0.9023698271835069,0.13556382908321077,0.3963415730890615,-0.2846091177502517,-0.18824646082974555,0.864399176241067,1.017579391142623,1.0506715708843801
2299,0.621302145993298,0.16311664126248446,0.3418344055731035,-0.2846091177502517,-0.5456675084089246,-0.40400354221760115,-0.16476143513516156,0.12137697669639294
1938,0.8321029068859547,-0.035263606428285015,0.20797121476184827,3.207790042605096,-0.18824646082974555,0.9160482437343425,1.0494124603903388,1.0563734643325824
694,1.1131705880761698,0.07494764228880979,0.3971431490819448,-0.2846091177502517,-0.22073928333694365,1.4511325829646764,1.238842649348327,0.8388923874687269
736,-0.29216781787490576,0.13005326664735525,0.04765601618549621,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4903400485881013,-1.772900634290614
1689,0.059166783612867827,0.12454270421150168,0.1430435593384255,-0.2846091177502517,3.0285429673828665,-1.2261091279462801,-1.2258637433923594,-1.0617387619319911
2158,-1.3461716223382076,0.041884267673680566,-0.34832252429809324,-0.2846091177502517,-0.5456675084089246,0.34092357979969773,-0.16476143513516156,-0.7009989697757348
1057,0.059166783612867827,0.22373282805688544,0.23923267848423813,-0.2846091177502517,-0.18824646082974555,0.22483615191005016,0.6233950422294778,0.9800658388714997
403,-0.5732354990651208,0.03086314280197148,-0.1278891262556091,-0.1502860731211999,-0.5456675084089246,-0.07335113108446042,-0.16476143513516156,-0.24365281148279638
987,1.0429036677786176,0.229243390492739,0.5294031879074357,-0.2846091177502517,-0.22073928333694365,1.4604786047015548,1.2440792581423237,0.8388923874687269
1058,0.621302145993298,0.15760607882662894,0.3370249496158128,-0.2846091177502517,-0.18824646082974555,0.17569575340930502,0.5931081506309366,0.9746408945336388
1061,0.12943370391042003,0.17964832857004712,0.21678855068354874,-0.2846091177502517,-0.18824646082974555,-0.0948469810792808,0.42636350219051977,0.9447738336144846
836,0.26996754450552446,0.20720114074932083,0.2841209340856169,-0.2846091177502517,-0.5456675084089246,0.17584332217357154,-0.16476143513516156,-0.5187555944217689
546,1.183437508373722,0.14658495395491986,0.48130862833452825,-0.2846091177502517,-0.5456675084089246,-0.5670178371439963,-0.16476143513516156,0.30133959467107807
2616,-1.9785739050161901,0.28985957728713996,-0.29942638873230476,-0.2846091177502517,-0.18824646082974555,0.31382011676275035,0.6782388729619713,0.9898893867265453
1292,0.8321029068859547,-0.07383754347926781,0.17029714309640562,3.207790042605096,-0.18824646082974555,0.22508209985049413,0.6235466282735144,0.9800929907450625
1066,0.5510352256957396,0.14107439151906434,0.3073666378791873,-0.2846091177502517,-0.5456675084089246,0.2514969086541979,-0.16476143513516156,-0.602274757501149
627,0.4386081532196535,-8.157281580634471,-7.8238202339133895,-0.9293597319697006,-0.22073928333694365,-1.053945569635362,-1.5644794046715267,-1.9189777140588409
1685,-0.36243473817245797,0.12454270421150168,0.022005584413280425,-0.2846091177502517,3.0285429673828665,-1.2138117309240717,-1.1500707213739882,-0.9259793941176542
2734,-0.29216781787490576,0.07494764228880979,-0.0052479993446997,-0.2846091177502517,-0.350710573365736,-0.5844801409155324,-0.006935558303888348,0.6315824024415216
525,0.12943370391042003,0.08596876716051888,0.12621046348791018,-0.2846091177502517,-0.22073928333694365,1.6216728848686635,1.3343969792893067,0.8388923874687269
2890,-1.3461716223382076,0.12454270421150168,-0.2673633490170361,-0.2846091177502517,-0.22073928333694365,1.8764257615807336,1.4771359105740864,0.8388923874687269
699,1.1131705880761698,0.07494764228880979,0.3971431490819448,-0.2846091177502517,-0.5456675084089246,-0.3334656728982135,-0.16476143513516156,0.04350540331808922
3063,0.8321029068859547,0.2953701397229955,0.5286016119145525,-0.2846091177502517,-0.18824646082974555,-0.09996269824051948,0.4232105124745555,0.944209074644377
2169,1.3239713489688327,0.06943707985295428,0.4356187967402685,-0.2846091177502517,-0.5456675084089246,0.061182392338499966,-0.16476143513516156,-0.392173559871681
2614,-1.7677731441235334,-0.04077416886413858,-0.5455102185470069,-0.2846091177502517,-0.058275170800953124,-0.04624766804751291,0.682163573447577,1.3951256692776286
1675,-0.8543031802553359,0.21271170318517635,-0.035707887074206225,-0.2846091177502517,3.0285429673828665,-1.187485463378928,-0.987813019837059,-0.6353457395007216
2613,-1.697506223825975,-0.14547485514537786,-0.6128426019490728,-0.2846091177502517,-0.5456675084089246,-0.12106503153062914,-0.16476143513516156,-0.19097817677083367
2144,-1.8380400644210857,0.05290539254538966,-0.48378886709511054,-0.2846091177502517,-0.350710573365736,0.5089552127111541,0.3606578423753208,0.14873520449833813
988,-0.22190089757734727,0.17964832857004712,0.12140100753061943,-0.2846091177502517,-0.22073928333694365,1.5054870778028382,1.2692976636502546,0.8388923874687269
541,1.2537044286712804,0.14658495395491986,0.5013480281565723,-0.2846091177502517,-0.5456675084089246,-0.4819198497503138,-0.16476143513516156,0.2073941121435568
744,-0.29216781787490576,0.18515889100590266,0.10056003171569211,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4662516481357175,-1.7254391593027223
1682,-0.08136705698224285,0.19618001587761175,0.17190029508216997,-0.2846091177502517,3.0285429673828665,-1.1986072292458132,-1.0563602289504739,-0.7581265117520077
3217,0.8321029068859547,0.13005326664735525,0.3602706534093832,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.3519282098330978,-1.5001872162251741
1055,0.26996754450552446,0.17413776613419354,0.252057894370346,-0.2846091177502517,-0.18824646082974555,0.22508209985049413,0.6235466282735144,0.9800929907450625
1196,1.5347721098614955,0.17413776613419354,0.6103623631884928,-0.2846091177502517,-0.22073928333694365,1.427029684801148,1.225337710879599,0.8388923874687269
2147,-1.0651039411479926,0.041884267673680566,-0.27297438096720794,-0.2846091177502517,3.0285429673828665,-1.1871706500151593,-0.9858727184733886,-0.6318702996846743
1071,0.9726367474810653,0.12454270421150168,0.40115102904635225,-0.2846091177502517,-0.5456675084089246,-0.33366243125056877,-0.16476143513516156,0.04372261830659212
2143,-1.8380400644210857,0.13556382908321077,-0.4172580596859234,-0.2846091177502517,3.0285429673828665,-1.189256288550126,-0.9987272150077043,-0.654895088465986
1072,0.5510352256957396,0.15209551639077343,0.30335875791477757,-0.2846091177502517,-0.5456675084089246,-0.4735576197752121,-0.16476143513516156,0.19816247513218196
2292,-0.29216781787490576,0.13005326664735525,0.04765601618549621,-0.2846091177502517,-0.350710573365736,0.5706389561745515,0.38139481319954716,0.12149644494006952
2458,-1.9785739050161901,0.019842017930262388,-0.5495180985114143,-0.2846091177502517,-1.0330598460168963,-0.43268107207339124,-0.6869064540944502,-0.8757484280263494
2454,1.2537044286712804,0.20720114074932083,0.5422284037935436,-0.2846091177502517,-0.18824646082974555,0.5528815148744827,0.825580507765685,1.0162810078296525
2460,-1.9785739050161901,0.13005326664735525,-0.4525274033727207,-0.2846091177502517,-1.0330598460168963,-0.6546244935302092,-0.5003729366325096,-0.2632021604480609
835,0.7618359865884025,0.11903214177564615,0.3402312535873392,-0.2846091177502517,-0.5456675084089246,-0.1440365691681146,-0.16476143513516156,-0.16561832686311545
3712,0.12943370391042003,0.16862720369833803,0.20636806277608621,-0.2846091177502517,-0.22073928333694365,2.0587978412121015,1.5793196271182808,0.8388923874687269
608,0.621302145993298,-0.15098541758123143,0.034830800299388315,3.7450822211213035,-0.22073928333694365,1.520785039698465,1.2778691654130592,0.8388923874687269
2307,0.4807683053981874,0.014331455494406866,0.15346404724588802,-0.2846091177502517,-0.18824646082974555,-0.09386318931750405,0.4269698463666668,0.9448824411087362
2451,-0.5732354990651208,0.1906694534417562,0.009180368527172533,-0.2846091177502517,-0.18824646082974555,-0.0733019414963715,0.4396424396481384,0.9471523377385918
725,0.41050138510063516,0.18515889100590266,0.30335875791477757,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4587550292306275,-1.7106685400845223
2373,0.9023698271835069,0.13005326664735525,0.3907305411388897,-0.2846091177502517,-0.22073928333694365,1.593831578010383,1.3187973973029798,0.8388923874687269
520,0.059166783612867827,0.18515889100590266,0.2023601828116765,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4244965832783236,-1.6431689824072335
1198,1.5347721098614955,0.2678173275437218,0.7105593622987129,-0.2846091177502517,-0.22073928333694365,1.477006306299403,1.2533397873780228,0.8388923874687269
1203,1.1131705880761698,0.15209551639077343,0.4773007483701208,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4061684524993359,-1.60705699056862
3739,-0.011100136684690632,0.2016905783134653,0.19755072685438577,-0.2846091177502517,-0.18824646082974555,0.5981740603064579,0.8534958372211316,1.0212811613771409
1679,-0.011100136684690632,0.18515889100590266,0.18151920699675145,-0.2846091177502517,3.0285429673828665,-1.1983858760994135,-1.0549959545541432,-0.7556828431313498
517,-0.4327016584700102,0.019842017930262388,-0.09823081451898362,-0.2846091177502517,-0.22073928333694365,1.598406209702645,1.3213605795021468,0.8388923874687269
3057,-3.313645390669713,0.08045820472466336,-0.8653390397068277,-0.2846091177502517,-0.18824646082974555,-0.010339268742664325,0.47844846692154447,0.9541032173706858
708,0.41050138510063516,0.13005326664735525,0.24965316639170063,-0.2846091177502517,-0.22073928333694365,1.5851250209186598,1.3139190827948883,0.8388923874687269
2146,-1.2759047020406555,0.14107439151906434,-0.25053025316651856,-0.2846091177502517,3.0285429673828665,-1.187524815049399,-0.9880555575075178,-0.6357801694777274
2610,-0.8543031802553359,0.16862720369833803,-0.09823081451898362,-0.2846091177502517,3.0285429673828665,-1.1863295080588403,-0.9806884757673321,-0.6225843589261738
693,1.1131705880761698,0.13005326664735525,0.45165031659790505,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.4466005846087722,-1.6867205876020728
2847,-1.6272393035284227,-0.024242481556573967,-0.48539201908087487,-0.2846091177502517,-0.5456675084089246,-0.12283585670182723,-0.16476143513516156,-0.18902324187430716
1185,-1.2759047020406555,-0.09036923078683046,-0.44210691546525815,3.207790042605096,-0.18824646082974555,0.8772376587322527,1.025492182641341,1.052088898684362
1669,-0.22190089757734727,0.14107439151906434,0.07811590391500274,-0.2846091177502517,-0.5456675084089246,0.3057530243161817,-0.16476143513516156,-0.6621717905808346
1180,-1.5569723832308706,0.07494764228880979,-0.3675603481272562,3.207790042605096,-0.18824646082974555,0.09512320811979531,0.5434485626044998,0.9657459407544435
829,-0.4327016584700102,0.17413776613419354,0.049259168171260546,-0.2846091177502517,-0.5456675084089246,0.17594170134974926,-0.16476143513516156,-0.5188642019160203
2171,-2.400175426801516,0.12454270421150168,-0.5783748342551588,-0.2846091177502517,-0.350710573365736,0.14583767343938295,0.23858422305758623,0.30908330901120784
2802,0.5510352256957396,-0.07934810591512137,0.05166389614990592,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.5628808609344118,-1.915828096725548
2627,-2.189374665908853,0.07494764228880979,-0.5639464663832866,-0.2846091177502517,-0.058275170800953124,0.6761014330370111,1.289265679814731,1.793850932548336
3711,-0.08136705698224285,0.17413776613419354,0.15105931926724492,-0.2846091177502517,-0.22073928333694365,2.139146808510142,1.624339435608689,0.8388923874687269
2291,0.059166783612867827,0.14107439151906434,0.1590750791960621,-0.2846091177502517,-0.350710573365736,-0.3142325439554795,0.08391684816206038,0.5122444877580069
2609,-1.2056377817431032,-0.024242481556573967,-0.37557610805607333,-0.2846091177502517,-0.5456675084089246,-0.13277215349577157,-0.16476143513516156,-0.17805388495490881
827,0.059166783612867827,0.17964832857004712,0.1967491508615047,-0.2846091177502517,-0.5456675084089246,-0.38998450961228354,-0.16476143513516156,0.10590040876555856
839,0.8321029068859547,0.2016905783134653,0.44122982869044025,-0.2846091177502517,-0.5456675084089246,0.17584332217357154,-0.16476143513516156,-0.5187555944217689
1293,1.183437508373722,0.22373282805688544,0.564672531594233,3.207790042605096,-0.18824646082974555,0.30427733667351664,0.6723573344533457,0.9888358940323059
2159,-1.1353708614455449,0.08596876716051888,-0.2569428611095714,-0.2846091177502517,-0.5456675084089246,-0.13616623507390108,-0.16476143513516156,-0.17430692640323314
2152,0.34023446480308295,0.229243390492739,0.3041603339076609,-0.2846091177502517,3.0285429673828665,-1.198538363822489,-1.0559357880271711,-0.7573662592922475
2447,-1.8380400644210857,0.0033103306226977764,-0.5246692427320796,-0.2846091177502517,-0.058275170800953124,0.3151482356411488,0.9859006640488354,1.5946104843440154
2141,0.41050138510063516,0.2016905783134653,0.30335875791477757,-0.2846091177502517,-0.22073928333694365,1.333372709080008,1.1728613785439703,0.8388923874687269
1683,-0.29216781787490576,0.19618001587761175,0.11098051962315691,-0.2846091177502517,3.0285429673828665,-1.2197833469180561,-1.1868758128661092,-0.9919041431282961
2445,-1.0651039411479926,0.036373705237827,-0.29942638873230476,-0.2846091177502517,-0.058275170800953124,0.6321751308736825,1.252347587817055,1.7696043094566953
1197,0.9023698271835069,0.16311664126248446,0.4300077647900967,-0.2846091177502517,-0.22073928333694365,1.4457217282749046,1.2358109284675922,0.8388923874687269
2305,0.41050138510063516,0.12454270421150168,0.23362164653406406,-0.2846091177502517,-0.18824646082974555,0.24564334767162668,0.6362192215549861,0.9823628873749183
544,1.0429036677786176,0.15209551639077343,0.4596660765267222,-0.2846091177502517,-0.5456675084089246,-0.5375532738787848,-0.16476143513516156,0.26881165014276287
1291,0.7618359865884025,0.13005326664735525,0.3506517414948017,3.207790042605096,-0.18824646082974555,0.6815614773148717,0.9048903260057085,1.0304868680777446
703,1.8158397910517106,0.07494764228880979,0.5983387232952659,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.497505934306202,-1.787019608543305
2304,0.19970062420797224,0.14658495395491986,0.1967491508615047,-0.2846091177502517,-0.18824646082974555,0.2516444774184645,0.6399179210294828,0.9830253930898523
2183,0.9023698271835069,0.12454270421150168,0.35946907741650214,-0.2846091177502517,-0.350710573365736,0.06334673421440865,0.21085224532853702,0.34551026258315076
994,1.956373631646815,0.07494764228880979,0.6432269788966447,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.3531960203832232,-1.5026851885929575
497,0.9726367474810653,0.14658495395491986,0.42760303681145134,-0.2846091177502517,-0.22073928333694365,1.5326397304278743,1.2845113902517604,0.8388923874687269
529,-0.7137693396602253,0.05841595498124518,-0.14151591813459805,-0.2846091177502517,-0.22073928333694365,1.640168169990065,1.3447599524816367,0.8388923874687269
3671,-1.9083069847186378,0.18515889100590266,-0.36595719614149186,-0.2846091177502517,-1.0330598460168963,-0.512863458142715,-0.6195167454298377,-0.6544513920975707
2160,-0.22190089757734727,0.16311664126248446,0.07811590391500274,-0.2846091177502517,-0.5456675084089246,-0.15480908895956919,-0.16476143513516156,-0.15372580624257953
718,0.41050138510063516,0.18515889100590266,0.30335875791477757,-0.2846091177502517,-0.5456675084089246,-0.4735576197752121,-0.16476143513516156,0.19816247513218196
3013,-0.9948370208504403,0.07494764228880979,-0.20644357355802082,-0.2846091177502517,-0.18824646082974555,0.63355243934017,0.8753007302097363,1.025186822358273
2185,-1.4867054629333183,0.13556382908321077,-0.31064845263265056,-0.2846091177502517,-0.18824646082974555,0.6497358138213964,0.8852750919073542,1.0269734156387096
605,0.5510352256957396,-0.10139035565853956,0.06368753604313278,3.7450822211213035,-0.22073928333694365,1.623443710039861,1.335389178850274,0.8388923874687269
628,1.6050390301590478,-8.068010469173625,-7.599378955906497,-0.9293597319697006,-0.22073928333694365,-1.053945569635362,-1.5414658870768574,-1.8736340852088522
495,1.1131705880761698,0.14658495395491986,0.46768183645553935,-0.2846091177502517,-0.22073928333694365,1.4934848183091625,1.2625727555148063,0.8388923874687269
992,1.3942382692663848,0.1906694534417562,0.5991402992881469,-0.2846091177502517,-0.22073928333694365,-1.053945569635362,-1.3955023072189323,-1.5860414404309606
