nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,Lnominal,R-value1,Ffatigue,smax,Ncycles,f,E,Temp.
1390,0.4079718252543413,1.6242047812119902,1.201262427032249,0.16800788310210216,1.193037678836275,-0.15179418517972942,1.8456687590702017,-0.9706484386915847,-0.8129273642830931,6.193868664274395,1.1229430939704101,-1.4696783638540847,-0.02295207457515992
906,-0.23521010943380102,-0.651504302141135,-0.606825653074923,-0.5617307048066391,-0.6166678017051758,-0.15179418517972942,-0.6093250366972326,0.4379637385565755,0.44325218136616634,5.311416887321614,0.04604334690790342,0.5218573027914863,-0.1021013794791853
1391,0.4079718252543413,1.6242047812119902,1.3455699263835255,-0.4401076068218585,1.30587222961194,-0.15179418517972942,-0.6093250366972326,-0.1623724542206049,-0.2609584156198577,4.032659046039924,-0.30499027230031683,-1.3891761361432824,-0.02295207457515992
1929,-7.0305083227671386,-0.651504302141135,1.5153434550320866,-0.2374024435138716,1.4856709054770196,-0.15179418517972942,1.8456687590702017,-3.037926003472563,-2.128140184725555,4.105782597814442,-1.4175883535195914,0.9847451121286003,-0.02295207457515992
944,-0.3433079135830683,-0.651504302141135,-0.6322916823722073,-0.9671410314226129,-0.6565114561333778,-0.15179418517972942,-0.6093250366972326,0.6273442410099447,0.6583243376750892,4.563516681843913,-0.6262752797112304,0.6381382983737568,-0.034082445577288574
670,0.03908806859496581,-0.651504302141135,-0.7511331524261996,-1.6157975540081622,-0.7941227331921263,-0.15179418517972942,-0.6093250366972326,0.8167247434633138,0.9185718249597127,3.362670929725667,-1.2212475156573666,0.6448468173496567,-0.16172291413393455
3527,0.03638562349123369,-0.651504302141135,-0.810553887453196,-1.1293051620689967,-0.8398592306281971,-0.15179418517972942,1.8456687590702017,-1.6346164802930971,-1.876250255417779,6.530893502445866,1.2181386517217916,0.8570596342872997,0.3438005205443605
1092,-0.11224885721400857,-0.651504302141135,-0.7511331524261996,0.7355823403644597,-0.7248148637245817,-0.15179418517972942,1.8456687590702017,-1.9849704098318302,-2.208195255648698,3.3027637084729817,0.15313834937820803,0.7110375379118721,-0.02295207457515992
1098,-0.3433079135830683,-0.651504302141135,-0.6238030059397791,-0.8455179334378179,-0.6434534517409418,-0.15179418517972942,1.8456687590702017,-2.0281491643911984,-2.2080778154468548,2.671172842715084,0.15313834937820803,0.7146154146990188,-0.02295207457515992
665,0.03908806859496581,-0.651504302141135,-0.7511331524261996,-1.2103872273921885,-0.7817343700505844,-0.15179418517972942,-0.6093250366972326,0.3129726069373518,0.3459334007720668,5.833532767592629,1.1586414281271782,0.6524498055223442,-0.16172291413393455
1927,0.6255186561047423,1.6242047812119902,1.5238321314645142,0.12746685044049902,1.516809223643598,-0.15179418517972942,-0.6093250366972326,-0.10290697645024699,-0.2269007570853177,3.530071568837378,-0.9535100094816054,-1.468783894657298,-0.02295207457515992
1094,-0.40005926076143405,-0.651504302141135,-0.6492690352370634,0.24908994842529403,-0.6334088329775296,-0.15179418517972942,1.8456687590702017,-1.9690624476257472,-2.1389055365611855,4.203848463746235,0.3078311307242033,0.5178321914059467,0.11707074087137105
1393,0.4079718252543413,1.6242047812119902,1.286149191356529,-0.15632037819067973,1.262010727678373,-0.15179418517972942,1.8456687590702017,-1.1115475325168913,-0.9021427709500089,4.016615547557177,-0.191945547470551,-1.3167241312035602,-0.02295207457515992
461,0.17285910122968481,-0.651504302141135,-0.6662463881019195,-0.39956657416025537,-0.6732524874057316,-0.15179418517972942,-0.6093250366972326,0.6273442410099447,0.6637265869598786,3.290479813330673,1.1586414281271782,0.6761532392371916,-0.16172291413393455
