nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,R-value1,Fmax,f,E,Temp.,ftens,fcomp
1394,0.8987978080198422,1.5569710270909394,1.3798131451351583,-0.31863942885191554,1.8428639247258003,-1.4687592713908302,-1.8591330455824464,-1.4552405196404035,0.08424920160201657,-1.4894896310013135,1.9109489598940623
1082,-1.5685586251074333,-0.6734739784449117,-0.594138297061692,0.6386898072042587,-0.5968287804085799,0.711579973652392,-0.689045108015418,0.4478620020297088,0.06924190184376652,0.35451294523336035,-0.9173571290942206
1951,0.1321549162981545,-0.6734739784449117,-0.7665358029304122,0.26408271483445267,1.8428639247258003,-1.7854657831213112,-0.7717785985504603,0.8412961885864506,-0.48451582566995627,0.479997979342559,-1.0862940884196568
1151,0.03522305642529767,-0.6734739784449117,-0.7492960523435401,1.8041340945769953,1.8428639247258003,-1.9619165539425794,-0.2576490502255539,0.4893711134554201,-0.49265932166280524,0.6506576257310691,-1.3527861932710485
1094,-1.7359863830696425,-0.6734739784449117,-0.6458575488223082,0.26408271483445267,1.8428639247258003,-2.1079305950650737,0.23875189298470056,0.528173108918585,0.24839881368644148,0.35451294523336035,-1.047430656462162
1389,0.8987978080198422,1.5569710270909394,1.3022342674942342,0.3473287353610746,-0.5968287804085799,-0.021369382066721725,-1.3745511724486266,-1.5129923268413932,0.08424920160201657,-1.4822742415400347,1.2145797097169135
1316,-0.7975097397551589,-0.6734739784449117,-0.6975768005829244,0.13921368404451243,-0.5968287804085799,0.711579973652392,-0.689045108015418,0.6332994454641364,0.08424920160201657,0.6559907396807101,-0.3407506998473102
1797,1.5773208271298464,-0.42564675560759496,1.3625733945482865,0.5554437866776368,-0.35285950989514187,1.4897731167615744,-0.9845218599262837,0.48576162550535773,0.2321118217007438,0.16816766958120047,-1.567724765933927
1950,0.1321549162981545,-0.6734739784449117,-0.7579159276369763,0.0559676635178905,1.8428639247258003,-1.9014544017031239,-0.9372455796205451,0.7853491253604915,-0.48451582566995627,0.7134001427856684,-1.068052069337567
1772,1.6081627825439344,1.5569710270909394,1.4660118980695183,0.5138207764143184,-0.5968287804085799,-0.20152191731081365,1.6097640218511178,-1.3659056928763724,0.08424920160201657,-1.447138431989459,0.9361906358989419
3202,0.26874071884626954,-0.6734739784449117,-0.7837755535172843,0.6386898072042587,1.8428639247258003,-2.1083419022231658,0.6110526003923916,0.8006894491482552,0.4194122295362677,1.3787845361496944,-0.6992460313735875
1158,-0.9693434913479517,-0.6734739784449117,-0.7061966758763601,-1.6089527470145775,-0.5968287804085799,0.3693724181202357,0.6819670208509995,0.6066794718324301,0.5154376197852772,0.400942407853764,-0.4216500888200544
1627,0.317206648782698,1.5569710270909394,1.5349709004170065,1.5127730227338112,-0.35285950989514187,-0.11226826400495075,0.049646771761746554,-1.5138946988289084,-0.5822377775841425,-1.450902983012735,0.831497308993038
1091,-0.7975097397551589,-0.6734739784449117,-0.714816551169796,0.4721977661510149,1.8428639247258003,-2.1391899390800306,0.10874212214391976,0.6779668588461516,0.08424920160201657,0.6559907396807101,-0.3407506998473102
670,-0.3040384531297044,-0.6734739784449117,-0.7492960523435401,-1.6505757572778958,-0.5968287804085799,0.9172335526981591,-1.2799986118371496,0.6563099311457803,-0.05294103803395837,0.5088595371876747,-0.21226343500824651
469,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.35285950989514187,1.0188264207467679,1.083815403449777,0.6265316555577701,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
1655,-0.9649374977173681,-0.6734739784449117,-0.8010153041041563,-1.0262306033282094,-0.35285950989514187,1.532549061203094,-0.6358592926714621,0.7366210380346566,1.6327931324707483,0.5471324725909803,-0.3724759504248573
1395,0.8987978080198422,1.5569710270909394,1.4142926463089023,-0.5683774904317813,-0.5968287804085799,-0.01725631048580636,-1.3745511724486266,-1.4403513818463982,0.08424920160201657,-1.4700394507143877,1.9109489598940623
1206,0.1321549162981545,-0.6734739784449117,-0.7406761770501044,0.6386898072042587,-0.5968287804085799,0.717749581023765,-1.2799986118371496,0.6671383949959663,0.4275557255291167,0.5791311562888258,-1.1576759022191365
1310,1.6081627825439344,1.5569710270909394,1.509111274536699,-0.06890136727204978,-0.35285950989514187,-0.08224284146426875,-0.9667932548116318,-1.518406558766486,-0.48451582566995627,-1.447138431989459,0.9052585165858339
1384,0.8987978080198422,1.5569710270909394,1.3884330204285942,0.014344653254586934,1.8428639247258003,-1.2951876506762026,-0.2576490502255539,-1.4326812199525167,0.08424920160201657,-1.4894896310013135,1.9109489598940623
1790,1.5773208271298464,0.813489358578989,1.2849945169073618,0.388951745624393,-0.35285950989514187,0.024285712481438532,-0.9845218599262837,-1.5030662349787232,-0.1587759859560017,-1.3887878911286815,1.182854459139367
3743,0.11893693540640074,-0.6734739784449117,-0.7061966758763601,1.0549199098373832,-0.5968287804085799,0.517442995033188,0.02009909657066008,0.6003628679198219,-4.800568701879854,0.6459519369519744,-0.3685102941026636
2598,-0.3128504403908747,-0.6734739784449117,-0.8527345558647725,0.4721977661510149,1.8428639247258003,-1.7562629748968124,1.1429107538319498,1.0894484851532031,-0.05294103803395837,0.9668799116862501,-0.02429132533628287
2253,-0.2643845104544462,-0.6734739784449117,-0.7234364264632323,1.429527002207189,-0.5968287804085799,0.3825342471791648,0.8237958617682147,0.699172600552765,-0.05294103803395837,0.9041373946316508,0.1787502783600158
1382,0.8987978080198422,1.5569710270909394,1.2936143922007983,0.09759067378120885,-0.5968287804085799,-0.022191996382904776,-1.3745511724486266,-1.3807948306703777,0.08424920160201657,-1.4778822653462127,1.2145797097169135
1302,1.6081627825439344,1.5569710270909394,1.4746317733629548,-0.5267544801684777,-0.5968287804085799,-0.22003073942493265,0.19738514771717944,-1.462459495540527,-0.38679387375576996,-1.4543538214507379,1.814186945632545
3051,0.3656725787191295,-0.6734739784449117,-0.8096351793975927,-0.4851314699051594,-0.35285950989514187,0.7654612113623829,1.7870500729976377,0.8620507442993061,0.1832508457436505,0.7384971496075085,-1.5463102217940827
1326,-1.0398393894373041,-0.6734739784449117,-0.6286177982354361,0.30570572509777105,-0.5968287804085799,1.0188264207467679,-1.1499888409963686,0.6490909552456567,0.08424920160201657,0.5737980423391853,-0.9173571290942206
2279,-0.9649374977173681,-0.6734739784449117,-0.8096351793975927,-1.3592146854347118,-0.5968287804085799,0.19251034014087604,2.9098617302589274,0.783093195391703,1.1441833728998165,0.5844642702384668,-0.3724759504248573
1297,1.6081627825439344,1.5569710270909394,1.4918715239498266,0.09759067378120885,1.8428639247258003,-1.0488146629793738,0.02009909657066008,-1.5454777183919497,0.08424920160201657,-1.447138431989459,0.9615708363609793
1664,-0.9429075295644472,-0.6734739784449117,-0.8354948052779005,-0.9846075930649058,-0.5968287804085799,1.2981039810909194,-1.3863702425250612,0.7912145432793425,1.2378335768175783,0.5471324725909803,-0.3724759504248573
1303,1.6081627825439344,1.5569710270909394,1.552210651003879,0.13921368404451243,-0.5968287804085799,-0.10609865663357772,-0.8072358087797642,-1.5066757229287848,-0.18320647393454836,-1.447138431989459,0.9449150798077672
955,-1.7359863830696425,-0.6734739784449117,-0.6199979229419998,0.43057475588769656,-0.5968287804085799,0.3825342471791648,0.6819670208509995,0.5827666141632702,0.4356992215219651,0.35451294523336035,-0.9173571290942206
1163,-0.9693434913479517,-0.6734739784449117,-0.611378047648564,-1.3592146854347118,-0.5968287804085799,0.7058216734391105,-0.689045108015418,0.6111913317700072,0.5154376197852772,0.5737980423391853,-0.3550270626072062
906,-1.198455160138343,-0.6734739784449117,-0.6027581723551277,-0.5683774904317813,-0.5968287804085799,0.505926394606625,-0.0212676486968613,0.5322337828624041,0.01223742989382454,0.5737980423391853,-0.9173571290942206
1388,0.8987978080198422,1.5569710270909394,1.3108541427876699,0.014344653254586934,-0.5968287804085799,-0.021369382066721725,-1.3745511724486266,-1.4836652372471404,0.08424920160201657,-1.4778822653462127,1.2145797097169135
1087,-1.0398393894373041,-0.6734739784449117,-0.6889569252894882,-0.31863942885191554,-0.5968287804085799,0.711579973652392,-0.689045108015418,0.5164422730808838,0.02038092588667323,0.661951278800897,-0.3550270626072062
1650,-0.9649374977173681,-0.6734739784449117,-0.7751556782238485,-1.3592146854347118,-0.35285950989514187,1.1397507252256789,0.10874212214391976,0.7772277774728527,1.7956630523277255,0.5399170831297012,-0.3724759504248573
2247,-0.2643845104544462,-0.6734739784449117,-0.7665358029304122,1.0132968995740648,-0.5968287804085799,1.3285407107896932,-1.6286611790919712,0.7379745960159299,-0.05294103803395837,1.685909157131958,-0.09170748281356902
1160,-0.9693434913479517,-0.6734739784449117,-0.6630972994091802,-2.1084288701743237,-0.5968287804085799,0.8362060425541269,-0.972702789849849,0.5859249161195748,0.5154376197852772,0.661951278800897,-0.3550270626072062
1371,0.8987978080198422,1.5569710270909394,1.35395351925485,-0.4851314699051594,-0.5968287804085799,-0.14681806528463962,-0.36993021595168285,-1.487274725197202,0.08424920160201657,-1.4788234031020318,1.9109489598940623
549,-0.20270059962626402,-0.6734739784449117,-0.6803370499960523,-0.9013615725382838,-0.5968287804085799,0.711579973652392,1.083815403449777,0.7054892044653732,0.2019329836095977,0.6663432549947189,-0.39944241341577164
1369,-0.8371636824304202,-0.6734739784449117,-0.6458575488223082,0.8468048585208209,-0.5968287804085799,0.38047771138870706,0.8237958617682147,0.7460959439035693,0.08424920160201657,0.6559907396807101,-1.047430656462162
647,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.5968287804085799,0.711579973652392,1.083815403449777,0.5390015727687704,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
898,-1.0354333958067206,-0.6734739784449117,-0.671717174702616,-1.484083716224652,-0.5968287804085799,0.711579973652392,-0.39356835610455215,0.6111913317700072,0.2972597896435348,0.661951278800897,-0.3550270626072062
1191,0.17180885897341272,-0.6734739784449117,-0.7751556782238485,1.138165930364005,-0.5968287804085799,1.0130681205334864,-0.689045108015418,0.951836757057095,0.0855288938294642,0.672617506700179,-0.6992460313735875
3744,0.11893693540640074,-0.6734739784449117,-0.7061966758763601,1.138165930364005,-0.5968287804085799,0.518265609349371,0.02009909657066008,0.5164422730808838,-5.378756917372123,0.6459519369519744,-0.3685102941026636
650,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.5968287804085799,0.505926394606625,1.083815403449777,0.566072732394234,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
1079,-1.5685586251074333,-0.6734739784449117,-0.6286177982354361,0.388951745624393,-0.5968287804085799,0.875691529730914,-0.689045108015418,0.42981456227939924,0.11810287780085954,0.35451294523336035,-0.9173571290942206
1153,0.03522305642529767,-0.6734739784449117,-0.7061966758763601,1.6376420535237366,1.8428639247258003,-1.7562629748968124,0.23875189298470056,0.3919149388037496,-0.10991500999890842,0.6459519369519744,-0.3431300936406263
1776,1.6081627825439344,1.5569710270909394,1.5004913992432622,1.0549199098373832,-0.35285950989514187,-0.0008040241621450216,-1.0790744205377607,-1.457045263615434,0.08424920160201657,-1.447138431989459,0.9052585165858339
548,-0.20270059962626402,-0.6734739784449117,-0.5596587958879478,-1.6089527470145775,-0.5968287804085799,0.711579973652392,1.083815403449777,0.4776402776177189,0.2019329836095977,0.6381091223201495,-1.1172262077327648
1329,-0.8371636824304202,-0.6734739784449117,-0.6458575488223082,0.763558837994199,-0.5968287804085799,1.0245847209600494,-1.1499888409963686,0.5602073144753837,0.08424920160201657,0.6559907396807101,-1.047430656462162
2368,1.5773208271298464,0.813489358578989,1.3108541427876699,0.5138207764143184,-0.35285950989514187,-0.10404212084312006,1.2020061042141232,-1.5508919503170424,0.08424920160201657,-1.3577303451866551,1.1083001202821323
1796,1.5773208271298464,-0.42564675560759496,1.345333643961414,0.388951745624393,-0.35285950989514187,1.480313052125469,-0.9845218599262837,0.454178605942317,0.08424920160201657,0.16816766958120047,-1.567724765933927
3053,-0.3128504403908747,-0.6734739784449117,-0.8010153041041563,0.43057475588769656,-0.35285950989514187,0.7740986616823051,1.7870500729976377,0.7691064295852132,-0.10991500999890842,0.9668799116862501,-0.09170748281356902
2706,-0.8371636824304202,-0.6734739784449117,-0.6544774241157439,1.0132968995740648,1.8428639247258003,-1.9791914545824238,0.5933239952777396,0.7465471298973266,0.08424920160201657,0.6559907396807101,-1.0458443939332844
3201,-0.27760249134619686,-0.6734739784449117,-0.8182550546910284,2.137118176683483,-0.35285950989514187,0.5589850180004329,3.9972161772909134,0.8282117947674762,0.3868382455648724,1.685909157131958,-0.02429132533628287
1921,1.5773208271298464,0.813489358578989,1.345333643961414,0.26408271483445267,-0.35285950989514187,-0.10280819936884544,1.2020061042141232,-1.5454777183919497,0.08424920160201657,-1.4066695084892427,1.092437494993359
2245,0.17180885897341272,-0.6734739784449117,-0.7923954288107206,1.1797889406273085,-0.5968287804085799,0.6975955302772798,-0.5885830123657236,0.8097131690234093,-0.05294103803395837,0.672617506700179,-0.6992460313735875
2597,0.3656725787191295,-0.6734739784449117,-0.8527345558647725,-0.7348695314850251,1.8428639247258003,-1.7562629748968124,1.1429107538319498,1.1345670845289761,-0.05294103803395837,0.7384971496075085,-0.08218990764030525
659,-0.3040384531297044,-0.6734739784449117,-0.7492960523435401,-1.6505757572778958,-0.5968287804085799,0.8279798993922961,1.083815403449777,0.6017164259010951,-0.05294103803395837,0.5088595371876747,-0.21226343500824651
903,-1.198455160138343,-0.6734739784449117,-0.6544774241157439,-1.4008376956980153,-0.5968287804085799,0.3825342471791648,0.6819670208509995,0.7014285305215535,0.08424920160201657,0.5176434895753187,-0.3550270626072062
909,-1.198455160138343,-0.6734739784449117,-0.6458575488223082,-1.27596866490809,-0.5968287804085799,0.4030996050837415,0.5519572500102182,0.6540540011769924,0.9568829650642928,0.5737980423391853,-0.3550270626072062
1653,-0.9429075295644472,-0.6734739784449117,-0.8354948052779005,-0.6932465212217216,-0.35285950989514187,0.7597029111491016,1.7870500729976377,0.7645945696476362,1.2378335768175783,0.5471324725909803,-0.3407506998473102
1393,0.8987978080198422,1.5569710270909394,1.3194740180811058,-0.1521473877986717,1.8428639247258003,-1.1767311891458407,-0.2576490502255539,-1.32259183747563,0.08424920160201657,-1.442119030625091,1.2145797097169135
1314,0.7666179991023107,1.5569710270909394,1.543590775710443,-0.27701641858859716,-0.35285950989514187,-0.15956858718547717,1.4915733210867719,-1.4805069352908364,0.08424920160201657,-1.449648132671643,0.9425356860144511
2251,-0.3216624276520417,-0.6734739784449117,-0.7320563017566681,1.138165930364005,-0.5968287804085799,0.6943050730125475,-0.5885830123657236,0.7059403904591312,-0.05294103803395837,0.9653113487598848,-0.3431300936406263
1320,1.6081627825439344,1.5569710270909394,1.5349709004170065,0.388951745624393,-0.5968287804085799,-0.14147107222944966,-0.36993021595168285,-1.494493701097326,0.08424920160201657,-1.447138431989459,0.9449150798077672
1662,-0.9429075295644472,-0.6734739784449117,-0.8182550546910284,-0.9846075930649058,-0.5968287804085799,0.6753849437403371,-0.5885830123657236,0.8214440048611106,1.2378335768175783,0.5471324725909803,-0.3724759504248573
1378,0.8987978080198422,1.5569710270909394,1.2849945169073618,0.014344653254586934,-0.5968287804085799,-0.023014610699087862,-1.3745511724486266,-1.4087683622833571,0.08424920160201657,-1.4778822653462127,1.2145797097169135
1309,1.6081627825439344,1.5569710270909394,1.4573920227760824,0.09759067378120885,-0.5968287804085799,-0.2011106101527221,1.7338642576536814,-1.4353883359150632,0.08424920160201657,-1.447138431989459,1.0226419437227565
2214,-0.3216624276520417,-0.6734739784449117,-0.6975768005829244,0.5554437866776368,-0.5968287804085799,0.37800986844015794,-0.5235781269453332,0.7330115500845955,-0.05294103803395837,1.0173876379152025,0.1787502783600158
683,-1.0354333958067206,-0.6734739784449117,-0.6630972994091802,-1.2343456546447715,-0.5968287804085799,0.3701950324364187,1.083815403449777,0.6517980712082032,-0.05294103803395837,0.661951278800897,-0.3550270626072062
653,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.5968287804085799,0.711579973652392,1.083815403449777,0.5480252926439251,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
662,-0.3040384531297044,-0.6734739784449117,-0.7492960523435401,-1.6505757572778958,-0.5968287804085799,0.6371333780378244,1.083815403449777,0.7271461321657445,-0.05294103803395837,0.5088595371876747,-0.21226343500824651
1104,1.6081627825439344,1.5569710270909394,1.543590775710443,0.13921368404451243,1.8428639247258003,-1.2639283066612461,-0.09809160419368634,-1.5770607379549908,0.08424920160201657,-1.447138431989459,0.9449150798077672
1625,0.317206648782698,1.5569710270909394,1.4142926463089023,1.7208880740503734,1.8428639247258003,-1.059097341931662,1.0601772632969075,-1.502163862991207,0.08424920160201657,-1.4104340595125184,5.975746690142226
1659,-0.9649374977173681,-0.6734739784449117,-0.6975768005829244,-1.109476623854846,-0.5968287804085799,0.3677271894878696,0.8237958617682147,0.7749718475040641,1.2378335768175783,0.5276822923040548,-0.3550270626072062
2213,-0.2643845104544462,-0.6734739784449117,-0.6975768005829244,1.5543960329971147,-0.5968287804085799,0.699240758909646,-0.5885830123657236,0.676613300864879,-0.05294103803395837,0.9041373946316508,0.1787502783600158
1164,-0.9693434913479517,-0.6734739784449117,-0.6458575488223082,-1.7338217778045177,-0.5968287804085799,0.49770025144479435,-0.0212676486968613,0.5719381503130849,0.24025531769359249,0.661951278800897,-0.3550270626072062
1075,-0.20270059962626402,-0.6734739784449117,-0.6803370499960523,-0.8181155520116619,-0.5968287804085799,0.4236649629883182,1.083815403449777,0.41492542448539416,0.2019329836095977,0.6663432549947189,-0.39944241341577164
1188,0.17180885897341272,-0.6734739784449117,-0.8182550546910284,1.0965429201006867,-0.5968287804085799,1.0130681205334864,-0.689045108015418,0.9635675928947957,0.1262463737937085,0.672617506700179,-1.0466375251977234
1100,-0.7975097397551589,-0.6734739784449117,-0.7320563017566681,0.6803128174675771,1.8428639247258003,-2.116568045384996,0.12056119222035441,0.7799348934353992,0.08424920160201657,0.6559907396807101,-0.3407506998473102
944,-1.5509346505850958,-0.6734739784449117,-0.6286177982354361,-0.9846075930649058,-0.5968287804085799,0.711579973652392,-0.689045108015418,0.6495421412394147,0.0855288938294642,0.34635641801626277,-0.9173571290942206
677,-1.0354333958067206,-0.6734739784449117,-0.6630972994091802,-1.6505757572778958,-0.5968287804085799,0.8279798993922961,-1.2799986118371496,0.6265316555577701,-0.05294103803395837,0.661951278800897,-0.3550270626072062
1773,1.6081627825439344,1.5569710270909394,1.4746317733629548,0.5970667969409403,-0.35285950989514187,-0.004094481426877297,-1.8591330455824464,-1.4110242922521457,0.08424920160201657,-1.447138431989459,0.9798128554430686
1162,-0.9693434913479517,-0.6734739784449117,-0.5337991700076395,-1.7754447880678212,-0.5968287804085799,0.52608044535311,-0.0212676486968613,0.4586904658798941,0.5154376197852772,0.6494027753899774,-0.3550270626072062
1190,0.17180885897341272,-0.6734739784449117,-0.7751556782238485,1.596019043260433,-0.5968287804085799,1.0130681205334864,-0.689045108015418,1.6814045089633465,0.02038092588667323,0.672617506700179,-0.6992460313735875
907,-1.198455160138343,-0.6734739784449117,-0.6544774241157439,-0.7764925417483435,-0.5968287804085799,0.711579973652392,-0.689045108015418,0.6924048106463994,0.08424920160201657,0.5176434895753187,-0.3550270626072062
1083,-1.5685586251074333,-0.6734739784449117,-0.637237673528872,0.4721977661510149,-0.5968287804085799,1.122887131743926,-1.268179541760715,0.36755089514083183,-0.0691975300346641,0.35451294523336035,-0.9173571290942206
462,0.1321549162981545,-0.6734739784449117,-0.5768985464748199,-0.4018854493785375,-0.5968287804085799,0.30027281556085794,1.083815403449777,0.566072732394234,-0.05294103803395837,0.6381091223201495,-0.7040048189602197
1148,0.03522305642529767,-0.6734739784449117,-0.7061966758763601,1.7208880740503734,-0.35285950989514187,0.711579973652392,1.083815403449777,0.39011019482871906,-0.32164590581297897,0.6459519369519744,-0.3431300936406263
2715,-1.7359863830696425,-0.6734739784449117,-0.594138297061692,0.13921368404451243,1.8428639247258003,-2.0807843226310325,0.3628521287872642,0.507418553205729,0.08424920160201657,0.35451294523336035,-0.9173571290942206
1093,-1.7359863830696425,-0.6734739784449117,-0.6889569252894882,0.5554437866776368,1.8428639247258003,-2.0869539300024056,0.23875189298470056,0.7212807142468942,0.20768133372219716,0.6180315168626777,-0.8610448093190753
2679,0.7666179991023107,1.5569710270909394,1.4918715239498266,0.09759067378120885,-0.35285950989514187,-0.18630355246142688,2.9748666156793173,-1.5229184187040632,0.08424920160201657,-1.449648132671643,0.9615708363609793
1391,0.8987978080198422,1.5569710270909394,1.3798131451351583,-0.4435084596418558,-0.5968287804085799,-0.1459954509684565,-0.36993021595168285,-1.3956839684643827,0.08424920160201657,-1.4894896310013135,1.9109489598940623
1159,-0.9693434913479517,-0.6734739784449117,-0.6889569252894882,-1.6089527470145775,-0.5968287804085799,0.37307418254305946,0.6819670208509995,0.5367456427999818,0.5154376197852772,0.661951278800897,-0.3550270626072062
899,-1.0354333958067206,-0.6734739784449117,-0.637237673528872,-1.27596866490809,-0.5968287804085799,0.3825342471791648,0.6819670208509995,0.7172200403030745,0.08424920160201657,0.661951278800897,-0.3550270626072062
1081,-1.5685586251074333,-0.6734739784449117,-0.7406761770501044,-0.11052437753535334,-0.5968287804085799,0.83168166381512,-0.9845218599262837,0.6184103076701314,0.02852442187952221,0.6559907396807101,-0.8610448093190753
1327,-0.8371636824304202,-0.6734739784449117,-0.714816551169796,1.429527002207189,-0.5968287804085799,1.0328108641218803,-1.1499888409963686,0.6878929507088223,0.08424920160201657,0.6559907396807101,-0.3407506998473102
1099,-0.7975097397551589,-0.6734739784449117,-0.6975768005829244,0.4721977661510149,1.8428639247258003,-2.151117846664685,0.08510398199105047,0.7682040575976979,0.08424920160201657,0.6559907396807101,-0.8610448093190753
1793,1.5773208271298464,0.813489358578989,1.2763746416139259,0.388951745624393,-0.35285950989514187,0.024285712481438532,-1.2799986118371496,-1.5996200376428773,0.08424920160201657,-1.3887878911286815,1.182854459139367
1307,1.6081627825439344,1.5569710270909394,1.4660118980695183,-0.1521473877986717,-0.5968287804085799,-0.09046898462609944,-0.9549741847351971,-1.4714832154156818,-0.38679387375576996,-1.447138431989459,1.814186945632545
1161,-0.9693434913479517,-0.6734739784449117,-0.594138297061692,-2.1084288701743237,-0.5968287804085799,0.7037651376486528,-0.689045108015418,0.5412575027375596,0.3461207656006281,0.6494027753899774,-0.3550270626072062
1920,1.5773208271298464,0.813489358578989,1.2849945169073618,0.3473287353610746,-0.35285950989514187,-0.10527604231739468,1.2020061042141232,-1.643836265031135,0.08424920160201657,-1.3887878911286815,1.182854459139367
2244,-0.2643845104544462,-0.6734739784449117,-0.8010153041041563,1.1797889406273085,-0.5968287804085799,0.3825342471791648,0.8237958617682147,0.7488030598661158,-0.05294103803395837,0.9668799116862501,-0.09170748281356902
1377,0.8987978080198422,1.5569710270909394,1.3108541427876699,-0.4851314699051594,1.8428639247258003,-1.2766788285620836,-0.2576490502255539,-1.366808064863888,0.08424920160201657,-1.4778822653462127,1.2145797097169135
1795,1.5773208271298464,-0.42564675560759496,1.4142926463089023,0.5554437866776368,-0.35285950989514187,1.5074593245595105,-0.9845218599262837,0.46229995382995587,0.08424920160201657,0.14369808792990668,-1.6335546608823361
3748,0.11893693540640074,-0.6734739784449117,-0.7061966758763601,1.429527002207189,-0.35285950989514187,1.5773815414350711,0.02009909657066008,0.46590944178001764,-5.47647886928631,0.6459519369519744,-0.3685102941026636
1383,0.8987978080198422,1.5569710270909394,1.3108541427876699,-0.06890136727204978,-0.5968287804085799,-0.14722937244273113,-0.36993021595168285,-1.4552405196404035,0.08424920160201657,-1.4778822653462127,1.2145797097169135
461,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.5968287804085799,0.711579973652392,1.083815403449777,0.6878929507088223,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
1317,0.7666179991023107,1.5569710270909394,1.5177311498301347,-0.27701641858859716,1.8428639247258003,-1.2079905331607974,-0.2576490502255539,-1.40019582840196,0.08424920160201657,-1.449648132671643,0.9869510368230167
1152,0.03522305642529767,-0.6734739784449117,-0.6889569252894882,0.5138207764143184,1.8428639247258003,-1.5506093958510454,0.23875189298470056,0.42079084240424447,-0.24021094588449035,0.7196743944911285,0.01853776294340503
1774,1.6081627825439344,1.5569710270909394,1.5004913992432622,0.5138207764143184,-0.35285950989514187,-0.0024492527945111594,-1.0790744205377607,-1.4759950753532587,0.08424920160201657,-1.447138431989459,0.9052585165858339
895,0.1321549162981545,-0.6734739784449117,-0.714816551169796,1.1797889406273085,1.8428639247258003,-1.9619165539425794,0.788338651538911,0.7862514973480075,0.08424920160201657,0.6459519369519744,-1.2131950907298428
