nr,taverage,waverage,area,Lnominal,R-value1,Fmax,smax,smean
2373,-0.1908361829378114,0.20574541100649998,0.021946834158018933,-0.8099532720368683,-0.15367040273763882,1.2776645799604993,1.268027002123243,1.0933219571442379
1182,-0.8060049588636731,0.10124575795075122,-0.41723784205388,-0.2132502650217851,-0.10980570938904363,-0.46450268846864745,-0.3723768852589093,-0.044192293076378876
3246,4.337489528738678,0.02112935727467846,2.489213613896207,1.3014573681703492,-0.15367040273763882,0.6064922066036618,-0.1967252851836664,-0.06254959573921504
702,-0.1395721182773224,0.20574541100649998,0.05231811294974343,-0.8099532720368683,-0.5923173362235908,-1.5187572053191791,-1.5745620590560319,-1.7708429348416992
2371,-0.3958924415797643,0.23709530692322447,-0.07476171146825875,-0.8099532720368683,-0.15367040273763882,1.227832756416604,1.2689710030449524,1.0940668911653384
2307,-0.29336431225878784,0.1325956538674757,-0.096341304293958,-0.8099532720368683,-0.10980570938904363,-1.0231641477302846,-1.0454495424378243,-0.6284440458255797
2299,-0.25918826915179466,0.22664534161765046,-0.002430113293232414,-0.8099532720368683,-0.5923173362235908,-1.422597358324319,-1.4705871003934503,-1.7708429348416992
632,-0.16178654629686728,-4.991718999809578,-4.0078423149964815,-0.9201138271781144,-0.15367040273763882,-0.950362968021625,0.9821970087570417,0.8677665774695633
708,-0.31045233381228365,0.20574541100649998,-0.048386653570183014,-0.8099532720368683,-0.15367040273763882,1.229390000902351,1.2560921333273436,1.083903862734609
3431,3.0217118691194726,0.10821240148780222,1.8238428351038385,1.3014573681703492,-0.15367040273763882,0.32190577683344795,-0.25815277373205275,-0.1110235166836899
634,-0.10368727301498058,-4.981617366680855,-3.9858631000814184,-0.9201138271781144,-0.15367040273763882,-0.9449126123215115,0.9701947113238776,0.8582952734869986
2454,-0.10539607517032926,0.2545119157658495,0.09747540904796406,-0.8099532720368683,-0.10980570938904363,-0.1016647232896609,-0.158897819678019,0.1411153656296895
3029,-0.24210024759829887,-0.29585292366109206,-0.39605787131754744,1.3014573681703492,-0.15367040273763882,-0.5026551783694421,-0.42045350362883177,-0.23909895874005738
3839,0.25345237745309057,0.12214568856190171,0.21896052421485865,1.3014573681703492,-0.10980570938904363,-0.5731204913494814,-0.6600948804685296,-0.29394206556494207
2447,-0.8572690235241621,0.12562901033042598,-0.43442159189656604,-0.8099532720368683,0.06565306400533723,-0.5711739357422978,-0.48478042357961176,0.450630130439695
3159,-0.6522127648822077,0.1709121933212512,-0.2757716224187461,-0.8099532720368683,0.06565306400533723,-0.059619122174499446,0.014056634906624904,1.0410967613077926
1117,0.2705403990065864,0.17787883685830097,0.2693129074748213,1.3014573681703492,-0.15367040273763882,2.2532782502808217,2.096590096835175,1.7471611893788221
988,-0.4642445277937491,0.23709530692322447,-0.11232618786854853,-0.8099532720368683,-0.15367040273763882,1.0904059305494558,1.1469251695953602,0.9977575641516184
710,0.03130809725764035,0.20574541100649998,0.15302287946966875,-0.8099532720368683,-0.15367040273763882,0.8062088119006788,0.7298790481115301,0.6686563555439602
1938,-0.20792420449130722,0.10124575795075122,-0.06916700221715229,-0.2132502650217851,-0.10980570938904363,0.32696682141212463,0.33892780924924293,0.5732462703128538
2286,-0.8743570450776579,0.17787883685830097,-0.40125295847928943,-0.8099532720368683,-0.3291291761320197,-0.7401349624458174,-0.6759406102257973,-0.9727631922928646
3435,1.8255503603747396,0.08731247087665171,1.104523074247224,1.3014573681703492,-0.15367040273763882,0.8708344580591677,0.4143804543487426,0.4196887637775522
3165,-0.48133254934724645,0.10124575795075122,-0.22821659378433667,-0.8099532720368683,0.06565306400533723,-0.930897411949791,-0.9213808498702822,-0.06616784669884657
3451,2.2698389207656415,0.017646035506152964,1.2951428108742273,1.3014573681703492,-0.15367040273763882,1.0308413289696436,0.4856525239378142,0.4759312823706475
3028,-0.6693007864357035,-0.4595690467817655,-0.7553181296564891,1.3014573681703492,-0.15367040273763882,-0.663829982644228,-0.4897027140999542,-0.2937451901450799
3834,1.8084623388212437,0.24406195046027424,1.2403945846312514,1.3014573681703492,-0.10980570938904363,-1.0017520360512668,-1.245638423613789,-0.8022153370234463
536,-0.1395721182773224,0.20922873277502546,0.05511546757529666,-0.8099532720368683,-0.5923173362235908,-0.9347905231641579,-0.9848311975366177,-1.7708429348416992
1824,-0.15666013983081825,0.03506264434877796,-0.09074659504285042,-0.12144980240407999,-0.15367040273763882,0.7073237870557623,0.7403979155248648,0.676957048921938
498,-0.1395721182773224,0.21967869808059948,0.06310790936259192,-0.8099532720368683,-0.15367040273763882,1.0471923960699843,1.0136187537225172,0.8925622384576263
3123,-0.5155085924542381,0.18136215862682523,-0.19265022783087127,1.3014573681703492,-0.10980570938904363,-0.11684785702569149,-0.07582573856757793,0.21322497887222713
2165,-0.25918826915179466,0.19877876746945022,-0.028805171191308144,-0.8099532720368683,-0.5923173362235908,-0.7790660745894855,-0.8093818833731697,-1.7708429348416992
730,-0.6522127648822077,0.24057862869174998,-0.2238207508013246,-0.8099532720368683,-0.15367040273763882,1.2196572228664342,1.3426705035755633,1.1522249543841214
2568,-0.48133254934724645,0.2963117769881492,0.678126304894998,1.3014573681703492,-0.15367040273763882,0.7976439672290719,0.8291340021655634,0.7469808469053946
3217,-0.20792420449130722,0.20574541100649998,0.006761194762157252,-0.8099532720368683,-0.15367040273763882,0.5570496941812029,0.5428994369757725,0.5211062097931054
3441,2.440719136300603,0.14304561917305098,1.5105391170418463,1.3014573681703492,-0.15367040273763882,0.6555454079046832,0.09915157513501512,0.17093401030288743
736,-0.48133254934724645,0.20574541100649998,-0.14909142009010948,-0.8099532720368683,-0.15367040273763882,0.8167202121794691,0.8815260533204438,0.7883246850764778
2161,-0.41298046313326164,0.22664534161765046,-0.1059322344387121,-0.8099532720368683,-0.5923173362235908,-0.7747836522536821,-0.7880744339974398,-1.7708429348416992
1185,-0.7205648510961925,0.06641254026550246,-0.393260516691993,-0.2132502650217851,-0.10980570938904363,0.15138750564418166,0.2857266144471829,0.5270656819619105
1277,-0.7034768295426966,0.1325956538674757,-0.33411644746600516,-0.2132502650217851,-0.10980570938904363,-1.120102616968018,-1.1004038818087736,-0.6761464279624861
3710,-0.48133254934724645,0.24406195046027424,-0.11991900756647937,-0.8099532720368683,-0.15367040273763882,2.086263779184485,2.1836123241796277,1.8158325394273325
706,-0.1395721182773224,0.24057862869174998,0.07949241502654801,-0.8099532720368683,-0.15367040273763882,1.2025275335232202,1.1619617557054474,1.0096232989162917
3194,-0.43006848468675746,0.257995237534375,-0.07915755445127194,1.3014573681703492,-0.10980570938904363,-1.0052558361441972,-1.0299409558668817,-0.6149820238728332
833,-0.48133254934724645,0.1674288715527257,-0.17826383261373843,-0.8099532720368683,-0.5923173362235908,-1.1691558182690398,-1.1815205324385307,-1.7708429348416992
699,-0.1395721182773224,0.1709121933212512,0.02514381087293772,-0.8099532720368683,-0.5923173362235908,-1.3241016446008387,-1.3738944345554855,-1.7708429348416992
3458,3.4660004295103732,0.35901156882159824,2.3325617548652104,1.3014573681703492,-0.15367040273763882,0.5854694060460808,-0.1755526930824664,-0.045841789837387355
840,-0.34462837691927684,0.22316201984912498,-0.05518022908938501,-0.8099532720368683,-0.5923173362235908,-1.0827287493100965,-1.1142267524480922,-1.7708429348416992
1071,-0.17374816138431406,0.20226208923797573,0.027141921319760967,-0.8099532720368683,-0.5923173362235908,-1.3241016446008387,-1.3741641491045455,-1.7708429348416992
2176,-0.4642445277937491,0.25102859399732397,-0.11752127503029057,-0.8099532720368683,-0.3291291761320197,-1.2267738642416686,-1.252994887939397,-1.2459837074033906
2180,-0.32754035536577947,0.2475452722287997,-0.03439988044241574,-0.8099532720368683,-0.3291291761320197,-0.7829591858038524,-0.813023029785478,-1.037668229359901
1670,-0.532596614007734,0.23709530692322447,-0.1554853735199459,-0.8099532720368683,-0.5923173362235908,-0.6813489831088787,-0.6769520397847717,-1.7708429348416992
3255,-0.002867945849352813,0.06641254026550246,0.023944944604843317,1.3014573681703492,-0.15367040273763882,0.7855753224645348,0.7677065136171771,0.6985069259609197
3463,2.321102985426129,-0.031120469253196534,1.275960950584717,1.3014573681703492,-0.15367040273763882,1.1546422655865083,0.5986629199939012,0.5651105266109765
688,-0.48133254934724645,0.20574541100649998,-0.14909142009010948,-0.8099532720368683,-0.15367040273763882,0.8108805453579192,0.875322618692067,0.7834294043663883
3853,0.23636435589959323,0.2754118463769987,0.3292562208795392,1.3014573681703492,-0.15367040273763882,1.2858401135106698,1.119144571042193,0.9758352201020865
3512,-1.0452372606126208,0.36249489059012246,-0.3686637770915906,1.3014573681703492,-0.10980570938904363,-0.5314642013557566,-0.45973186483682804,-0.12001961927275842
1275,-0.8060049588636731,0.18136215862682523,-0.3584933949172565,-0.2132502650217851,-0.10980570938904363,0.49631715923708114,0.6424241055788659,0.8366921868750813
631,-0.17374816138431406,-5.022372231372597,-4.034616994983923,-0.9201138271781144,-0.15367040273763882,-0.8927449220489965,1.1598714679502338,1.0079738021552835
544,-0.15666013983081825,0.21967869808059948,0.056314333843391066,-0.8099532720368683,-0.5923173362235908,-1.5966194296065153,-1.6536558505678396,-1.7708429348416992
3446,1.6375821232862808,0.05247925319140296,0.9618579883439957,1.3014573681703492,-0.15367040273763882,0.27479913113960924,-0.06658801526227721,0.04014488002679637
1129,1.6204941017327852,0.27889516814552423,1.1572731900433755,1.3014573681703492,-0.15367040273763882,1.2998553138823905,0.7691899436370065,0.6996775365655065
3124,-0.6522127648822077,0.39384478650684696,-0.11472392040473733,1.3014573681703492,-0.10980570938904363,-0.9854009689509263,-1.0022952145882444,-0.5909845064788067
1126,1.398349821537335,0.16394554978420023,0.9186988026925984,1.3014573681703492,-0.15367040273763882,0.41144733476388445,0.06887611700304422,0.1470429120547324
1121,1.1078534551278998,0.17787883685830097,0.760448455304144,1.3014573681703492,-0.15367040273763882,0.8431933684371636,0.5153211243344001,0.4993434944623806
2601,-0.8230929804171689,0.16394554978420023,-0.35569604029170326,-0.8099532720368683,-1.2502877364525191,-0.32824379596580916,-1.5113814259387564,-0.7645434914806595
3461,2.7995675889240212,0.14652894094157645,1.7259354232094666,1.3014573681703492,-0.15367040273763882,0.9510325490751241,0.27682603432820674,0.3111412349886074
527,-0.44715650624025327,0.2475452722287997,-0.09714054847268686,-0.8099532720368683,-0.15367040273763882,1.4516866512426956,1.5123883835714886,1.286153449463422
2135,-0.6693007864357035,0.1534955844786262,-0.3089402558360238,-0.8099532720368683,-0.15367040273763882,0.43558462429295886,0.552272017555603,0.5285023404311756
3200,0.9198852180394412,0.2963117769881492,0.753654879784942,1.3014573681703492,-0.10980570938904363,-0.5443114683631669,-0.7542926867276905,-0.3757092162953202
3842,0.21927633434609742,0.2545119157658495,0.30168229671336905,1.3014573681703492,-0.10980570938904363,-0.09271056749661709,-0.21128987083289974,0.09563714364149739
2805,-0.07122003206333762,0.14304561917305098,0.03833133982197502,-0.8099532720368683,4.232798932121882,-0.24454190485692284,-0.284921942726245,0.03172180463106617
1944,-0.15666013983081825,0.09776243618222696,-0.04199270014034658,-0.2132502650217851,-0.10980570938904363,-1.069881482302686,-1.103640456397492,-0.6789558934134939
2445,-0.6693007864357035,0.14652894094157645,-0.3221277847850611,-0.8099532720368683,0.06565306400533723,-0.13086305739741197,-0.05020285640689023,0.9650336767961273
2566,0.9540612611464344,0.446094613034722,1.1161121148388025,1.3014573681703492,-0.15367040273763882,1.0818410858778489,0.6748572801033157,0.6252373440283822
533,-0.48133254934724645,0.20574541100649998,-0.14909142009010948,-0.8099532720368683,-0.15367040273763882,1.0506961961629144,1.1250782911215103,0.980517662520433
515,-0.48133254934724645,0.24057862869174998,-0.12271636219203373,-0.8099532720368683,-0.15367040273763882,1.140237754093351,1.2041720826333175,1.0429324915740756
3465,0.5268607223090298,0.09776243618222696,0.3552316566882505,1.3014573681703492,-0.15367040273763882,-0.22468703766365192,-0.3552500113936072,-0.1876453017111801
3225,3.414736364849886,0.14304561917305098,2.083996815280314,1.3014573681703492,-0.15367040273763882,0.6746216528550809,-0.04487599406295758,0.05727836251211003
2890,-0.7376528726496883,0.20226208923797573,-0.3061429012104706,-0.8099532720368683,-0.15367040273763882,1.4688163405859096,1.655404523210487,1.3990109536601631
1862,0.04668731665578598,-5.063475428241191,-4.014635890515683,-0.9201138271781144,-0.15367040273763882,-1.0379579703448782,0.772561375500255,0.7023380152122943
4000,-0.32754035536577947,0.3137283858307742,0.0019657296897796404,1.3014573681703492,-0.10980570938904363,0.244822174788985,0.22699627138939515,0.47608559013216123
2155,-0.1395721182773224,0.19181212393240046,0.033136252660232984,-0.8099532720368683,4.232798932121882,-0.3897549531528047,-0.4303655133067823,-0.09452854907360506
3671,-0.8743570450776579,0.24057862869174998,-0.35529641820233887,-0.8099532720368683,-1.2502877364525191,-0.5719525579851713,-0.507245665811509,-0.8928904292106212
2298,-0.34462837691927684,0.23361198515470022,-0.04798703148081859,-0.8099532720368683,-0.5923173362235908,-1.421429424960009,-1.4633722362060988,-1.7708429348416992
2554,0.5781247869695173,0.47396118718292096,1.1033242079791297,1.3014573681703492,-0.15367040273763882,0.8132164120865394,0.5129611220301264,0.4974811594096292
2450,-0.7376528726496883,0.04899593142287747,-0.42123406294752874,-0.8099532720368683,-0.10980570938904363,-0.5960898475142454,-0.5153255962606423,-0.16827701716256427
538,-0.15666013983081825,0.20574541100649998,0.04312680489435263,-0.8099532720368683,-0.5923173362235908,-1.1294460838824982,-1.1794976733205815,-1.7708429348416992
2550,-0.002867945849352813,0.11169572325632647,0.6245769449201165,1.3014573681703492,-0.15367040273763882,0.6613850747262336,0.6246903739781792,0.5856494217641789
2629,-0.8230929804171689,0.16046222801567597,-0.383669586547239,-0.8099532720368683,-1.2502877364525191,-1.7025120546372925,-0.7561806885711095,-1.010754827368995
1689,-0.3958924415797643,0.20226208923797573,-0.10153639145570004,-0.8099532720368683,4.232798932121882,-0.014848343209280924,-0.0015193803015828228,0.27772562318495236
2613,-0.8230929804171689,0.03157932258025247,-0.47838002172669225,-0.8099532720368683,-0.5923173362235908,-1.1302247061253716,-1.0827375788453517,-1.7708429348416992
1064,-0.17374816138431406,0.21967869808059948,0.04072907235816382,-0.8099532720368683,-0.5923173362235908,-0.7401349624458174,-0.7848378594087212,-1.7708429348416992
3160,-0.7376528726496883,0.22316201984912498,-0.28736066301032454,-0.8099532720368683,0.06565306400533723,-0.04638254404565216,0.032329795605431214,1.0627264527061775
2448,-0.7376528726496883,0.1500122627101007,-0.3465047322363136,-0.8099532720368683,-0.10980570938904363,-0.5738991135923546,-0.5125610221327788,-0.1658772654231621
3193,-0.17374816138431406,0.21619537631207522,0.0403294502687994,1.3014573681703492,-0.10980570938904363,-1.011484814087184,-1.0595421276262027,-0.6406769266435104
2541,-0.9768851743986359,0.35552824705307273,-0.3656865925258229,1.3014573681703492,-0.15367040273763882,1.6424491007466695,1.8591738650252219,1.5598102830720215
3191,0.9027971964859455,0.2928284552196237,0.7404673508359046,1.3014573681703492,-0.10980570938904363,-1.2680408431139567,-1.4161721901206208,-0.9502449010264521
398,-0.5838606786682229,0.19181212393240046,-0.21982452990767584,-0.787003156382442,-0.15367040273763882,0.9159945481458232,1.0208336179098687,0.8982556627617523
607,-0.276276290705292,0.03854596611730222,-0.15708386187740472,-0.12144980240407999,-0.15367040273763882,1.350076448547722,1.4414534571687418,1.2301769787350054
1823,-0.15666013983081825,0.05247925319140296,-0.07715944400444756,-0.12144980240407999,-0.15367040273763882,0.797254656107635,0.8267065712240245,0.7450653022797072
