nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,Lnominal,R-value1,smax,Ncycles,f,E,Temp.
1780,0.2861144436671095,1.830864424866676,1.71210467199618,-0.32241286598302793,-0.14334554477024886,-0.6065231062994227,-0.3197200760070577,4.673398790956136,-0.3281301325490116,0.04360173101756727,0.055325144350294286
2218,0.16634390735592436,-0.5750044568052618,-0.6223897648594935,1.1402953515911116,-0.14334554477024886,-0.6065231062994227,0.245576302600459,6.04980740997314,0.8554491767138492,0.04360173101756727,-0.08152359594737495
552,0.17904684302529253,-0.5750044568052618,-0.6738859656724859,-1.2836211232460415,-0.14334554477024886,-0.6065231062994227,0.509755681028255,3.4092566520389096,1.0646677414825365,0.04360173101756727,0.14869064534994708
1319,0.5519687401760278,1.830864424866676,1.5490333694217033,-0.07166288582746495,-0.14334554477024886,-0.6065231062994227,-0.31772242911639237,4.715510306677597,-0.4058398851773812,-1.6258947850844052,0.055325144350294286
553,0.17904684302529253,-0.5750044568052618,-0.7425475667564764,-1.2836211232460415,-0.14334554477024886,-0.6065231062994227,1.009657392554558,3.311753861055754,1.0646677414825365,0.04360173101756727,0.3722800163941088
1326,0.006649858941011091,-0.5750044568052618,-0.5880589643174983,0.26267042104663385,-0.14334554477024886,-0.6065231062994227,0.8464157192815114,3.5089335260500327,-1.1948927580192883,0.7366768522995367,0.055325144350294286
2718,0.05655424907067193,-0.5750044568052618,-0.6738859656724859,0.5552120645614499,-0.14334554477024886,1.93916542436576,-2.0782524030048104,3.663229634532868,0.3353916014316829,0.8722300954635055,0.055325144350294286
665,0.1581777344256166,-0.5750044568052618,-0.7082167662144812,-1.2836211232460415,-0.14334554477024886,-0.6065231062994227,0.26709812098857016,5.833532767592629,1.0646677414825365,0.7533681098533096,-0.08152359594737495
650,0.2480056366590056,-0.5750044568052618,-0.6223897648594935,-0.44778785606081684,-0.14334554477024886,-0.6065231062994227,0.3747072129291263,4.413450651007325,1.0646677414825365,0.6436104465451702,-0.08152359594737495
1379,0.4058849799782946,1.830864424866676,1.36021396644073,0.13729543096884494,-0.14334554477024886,-0.6065231062994227,-0.31723244025641784,4.00650882777529,-0.4058398851773812,-1.5176545088266091,-0.13452255797265752
1625,0.2861144436671095,1.830864424866676,1.4460409677957176,1.6835869752615202,-0.14334554477024886,1.93916542436576,-0.8479657585103478,5.033142177060625,1.040757048366115,-1.6749569663788264,0.055325144350294286
1659,0.022074852253815384,-0.5750044568052618,-0.6567205654014887,-1.1582461331682674,-0.14334554477024886,-0.6065231062994227,0.253679964515422,6.262245997359259,0.8016501172019006,0.8777938479814296,1.0989454722876342
1325,-0.13671184361328606,-0.5750044568052618,-0.6309724649949922,0.5134204012021968,-0.14334554477024886,-0.6065231062994227,0.864093009691361,3.633468455579586,-1.1948927580192883,0.7503333357526228,0.31265618411566587
1626,0.2861144436671095,1.830864424866676,1.49753716860871,1.8925452920578154,-0.14334554477024886,1.93916542436576,-0.8479657585103478,5.177646141838193,1.040757048366115,-1.6446092253719677,-0.32830001287759775
1394,0.4058849799782946,1.830864424866676,1.4117101672537224,-0.3642045293422958,-0.14334554477024886,1.93916542436576,-1.1026091998940244,0.0,-1.912213551511931,-1.6223542153002712,0.055325144350294286
1375,0.4058849799782946,1.830864424866676,1.4117101672537224,0.011920440891056039,-0.14334554477024886,1.93916542436576,-0.9968092975902973,2.690196080028514,-0.29226409287437943,-1.588971700192727,0.055325144350294286
2686,0.2861144436671095,1.830864424866676,1.4632063680667156,1.7253786386207735,-0.14334554477024886,-0.6065231062994227,-0.35213472366690995,6.178114981419943,1.596680663322913,0.04360173101756727,0.055325144350294286
2215,0.16634390735592436,-0.5750044568052618,-0.6395551651304912,1.0567120248725907,-0.14334554477024886,-0.6065231062994227,0.5489170983754486,4.668665415454492,-0.6270137965042794,0.6511973817968851,-0.08152359594737495
1299,0.5519687401760278,1.830864424866676,1.5490333694217033,-0.11345454918673287,-0.14334554477024886,1.93916542436576,-0.8701283315615026,4.892745556320075,-0.45963894468932925,-1.6840612886808841,0.055325144350294286
956,-0.13671184361328606,-0.5750044568052618,-0.6309724649949922,0.5552120645614499,-0.14334554477024886,-0.3519542532329044,0.9613369526709179,4.860607485040609,0.22779348240778663,0.04360173101756727,-0.2686761805991546
898,0.007557211488822918,-0.5750044568052618,-0.6309724649949922,-1.5343711034016194,-0.14334554477024886,-0.6065231062994227,0.5851008911120279,4.215796132589833,-0.4297505782938026,0.6941900148899345,0.23812639376761197
1104,0.5519687401760278,1.830864424866676,1.5747814698281999,0.09550376760957703,-0.14334554477024886,1.93916542436576,-0.9622085457859434,3.562768543016519,-0.13086691433853478,-1.7589190498311351,0.055325144350294286
3064,0.16362184971248886,-0.5750044568052618,-0.7339648666209778,1.6835869752615202,-0.14334554477024886,-0.3519542532329044,0.662292982283397,5.556151677886138,1.7760108616960741,0.7220087774795555,-0.23141128542512765
1111,-0.13671184361328606,-0.5750044568052618,-0.6738859656724859,0.22087875768736592,-0.14334554477024886,-0.3519542532329044,0.6033058618326194,6.262675535864857,2.080872198930447,0.04360173101756727,-0.2835821386687653
464,0.2480056366590056,-0.5750044568052618,-0.6223897648594935,-0.44778785606081684,-0.14334554477024886,-0.3519542532329044,1.0534171668953585,4.24062412018726,1.0646677414825365,0.04360173101756727,-0.08152359594737495
549,0.17904684302529253,-0.5750044568052618,-0.6395551651304912,-0.9492878163719576,-0.14334554477024886,-0.6065231062994227,0.5831409356721298,3.163757523981956,1.0646677414825365,0.7999013127304921,-0.14166499621434642
1209,0.022074852253815384,-0.5750044568052618,-0.7253821664854788,-1.4925794400423513,-0.14334554477024886,-0.6065231062994227,0.4084033699150657,5.680830272795469,-0.5791924102714365,0.9182575026572408,1.0989454722876342
1083,-0.10223244679642951,-0.5750044568052618,-0.5966416644529968,0.4298370744836758,-0.14334554477024886,-0.6065231062994227,0.9462980638147771,3.197280558125619,-1.3144462236013954,0.42106034582820684,-0.09725766279863059
2711,0.04838807614036354,-0.5750044568052618,-0.6223897648594935,1.0567120248725907,-0.14334554477024886,1.93916542436576,-1.9983465273781977,3.6058435390580894,0.05444095731373129,0.7215029817961076,0.0965197921063094
3594,0.04748072359255172,-0.5750044568052618,-0.7768783672984717,0.5970037279207178,-0.14334554477024886,-0.3519542532329044,1.086290519887963,4.358924215388512,-0.13086691433853478,0.04360173101756727,0.04434893886267172
908,-0.026014832780221153,-0.5750044568052618,-0.5966416644529968,-1.6597460934793935,-0.14334554477024886,-0.6065231062994227,0.3784009751043187,5.189158921951052,-0.05315716171016522,0.6082047487038357,0.055325144350294286
2022,0.2452835790155695,-0.5750044568052618,-0.7082167662144812,1.2238786783096327,-0.14334554477024886,-0.6065231062994227,0.2641958792794904,5.838849090737256,0.6581859585033724,0.04360173101756727,-0.06744574665940913
2620,0.16634390735592436,-0.5750044568052618,0.5620228538393409,1.0567120248725907,-0.14334554477024886,-0.6065231062994227,0.7369220548025918,3.204933522354145,-1.679084293626822,0.04360173101756727,-0.08152359594737495
906,-0.026014832780221153,-0.5750044568052618,-0.5623108639110016,-0.6149545094978588,-0.14334554477024886,-0.6065231062994227,0.3607990675960036,5.311416887321614,-0.05315716171016522,0.6056757702865969,-0.022727872450576683
