nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,Lnominal,R-value1,Ffatigue,smax,Ncycles,f,E,Temp.
1930,-7.0391082430306895,-0.6985485815124703,1.4185506860081372,0.8202858226952846,1.4494869069390455,-0.1666666666666665,1.7559401743612837,-2.818662412375581,-1.9328065519486644,6.140764710008936,-1.4519999536514674,0.9302675789335155,-0.03285724827745684
1267,0.13579116508433442,-0.6985485815124703,-0.7911386421846955,-0.5642216436964804,-0.8019477556737489,5.999999999999998,-0.39511345431673267,1.443080540352983,1.5897810211393346,3.563955464995813,-0.10482668501840632,-0.7671252973121875,2.2328931041927884
1098,-0.36330881254351965,-0.6985485815124703,-0.6577234374636187,-0.8492672985418451,-0.6771424701493595,-0.1666666666666665,1.7559401743612837,-1.936233591188816,-2.100852768330288,2.671172842715084,0.07996256864365073,0.765497546262515,-0.014244016750065933
669,0.018435224398866232,-0.6985485815124703,-0.6994156889389553,-1.215754569057312,-0.7314772250610331,-0.1666666666666665,-0.6341194130587345,0.638302439868684,0.6710200545040766,3.55339751012388,1.0873620482851873,0.6042147100501599,-0.1524594263517444
468,0.15197819138577898,-0.6985485815124703,-0.6994156889389553,-0.4013384123562762,-0.7064503076471712,-0.1666666666666665,-0.6341194130587345,0.5180569063536996,0.5334573598786039,4.569993887567447,1.0873620482851873,0.6190352949994036,-0.1524594263517444
1374,0.38669007275671535,1.495948377389913,1.1350433759758491,-0.23845518101607194,1.1145872357561861,-0.1666666666666665,1.7559401743612837,-1.1046923782293951,-0.8742004950234499,2.848804701051804,-0.26577216401439147,-1.3276921280394536,-0.014244016750065933
1191,0.16411846111186143,-0.6985485815124703,-0.80781554277483,1.1053314775406493,-0.7686882996369062,-0.1666666666666665,-0.6341194130587345,0.982830394830112,1.0622768299377188,3.302114376956201,-0.7009210516702031,0.9830114253705292,-0.025329838468585483
1307,0.6038660089677548,1.495948377389913,1.3601815339426657,-0.15701356534596983,1.3368657785766682,-0.1666666666666665,-0.6341194130587345,-0.028513700532592424,-0.14561337731362034,3.876794976200701,-0.9691635166635116,-1.3582050970526016,-0.4619196073831179
1651,-0.17715801007691503,-0.6985485815124703,-0.8828615954304356,-1.093592145552166,-0.911275868586934,-0.1666666666666665,-0.39511345431673267,0.7464857255075569,0.8531474915953943,5.726819272957204,1.7967143446008258,0.898882810805706,1.0397986494866958
1652,-0.17715801007691503,-0.6985485815124703,-0.8411693439550992,-0.9714297220470055,-0.8671494615677566,-0.1666666666666665,-0.39511345431673267,1.1042067640834816,1.2441334743230807,4.343743295010095,0.10380634330972262,0.8082157028809227,1.0397986494866958
1092,-0.1326436877479435,-0.6985485815124703,-0.782800191889628,0.7388442070251825,-0.7571627455647333,-0.1666666666666665,1.7559401743612837,-1.8932618331301694,-2.1009688223471263,3.3027637084729817,0.07996256864365073,0.7620103498038696,-0.014244016750065933
1389,0.38669007275671535,1.495948377389913,1.2017509783363876,0.3316361286746574,1.2064623667886518,-0.1666666666666665,-0.6341194130587345,0.03481310081699175,-0.09942387861204147,2.290034611362518,-1.3923905169862876,-1.3983078563270253,-0.014244016750065933
1269,0.13579116508433442,-0.6985485815124703,-0.7327694901192245,-0.5642216436964804,-0.7443199853128832,5.999999999999998,-0.39511345431673267,1.069527801439662,1.146454676817648,4.100852826657301,-0.7605304883353828,-0.8761001866448597,2.2328931041927884
