nr,taverage,waverage,area,Lnominal,Fmax,smax,smean
606,-0.17374816138431406,0.05247925319140296,-0.0871499962385672,-0.12144980240407999,1.0833044815911597,1.1145161485804773,1.1328401200037919
995,-0.08830805361683344,0.22664534161765046,0.09667616486923407,-0.8099532720368683,-2.1977473683674598,-2.008700178543022,-1.841385355631737
3820,2.0476946405701897,0.21271205454354972,1.3442963278660955,1.3014573681703492,-0.24098937025125525,-0.24374038335554732,-0.12386224191307478
3434,2.7653915458170295,0.1709121933212512,1.725535801120101,1.3014573681703492,0.8502610400874822,0.5667453618236732,0.6112003556902194
3174,-0.6693007864357035,0.042029287885827715,-0.3816714761004146,1.3014573681703492,-0.4162042248690243,-0.3163249064631481,-0.19989636400622568
2186,-0.29336431225878784,0.16394554978420023,-0.08635075205983836,-0.8099532720368683,0.12384945531798106,0.18881490182463703,0.3292503495504324
2564,1.005325325806922,0.44261129126619647,1.1205079578218158,1.3014573681703492,0.9653418492059511,0.7862389710839864,0.8202231757657242
3176,-0.9085330881846511,0.03157932258025247,-0.5275335387185617,1.3014573681703492,-0.2342651159621961,-0.12140936132017734,0.0042825948509383665
3030,-0.43006848468675746,-0.17045333999419404,-0.40964502235594913,1.3014573681703492,0.17168772154585885,0.28007378211873957,0.33820424328696225
1116,0.5781247869695173,0.14304561917305098,0.4271636327739124,1.3014573681703492,1.3505455591934807,1.229483073023167,1.2423226276877342
2283,-0.9768851743986359,0.2475452722287997,-0.4064480456410315,1.3014573681703492,1.2012671139763682,1.3212080354433884,1.329671914899355
2443,-0.5838606786682229,0.23709530692322447,-0.1910517394734113,-0.8099532720368683,1.3845510737410085,1.4353049399173226,1.4383259063089324
3224,1.9793425543562035,-0.034603791021720794,1.076949150081054,1.3014573681703492,0.8179846194999986,0.6388638028051549,0.6798784368616868
3247,3.3292962570824036,0.10472907971927671,1.9924833568157783,1.3014573681703492,0.5324919945416596,0.2967595222338002,0.3540940018346047
2168,-0.1908361829378114,0.19877876746945022,0.003564218047238466,-0.8099532720368683,0.15689436210992885,0.20985074178347504,-0.5282166506302035
3840,0.25345237745309057,0.2754118463769987,0.3364494184881056,1.3014573681703492,0.36284866490625395,0.5258233511504239,0.6822752160839569
3672,-0.6009487002217186,0.20574541100649998,-0.21942490781831142,-0.8099532720368683,-1.5174449558657925,-1.4063832021170597,-0.9719675539488924
2439,-0.41298046313326164,0.16394554978420023,-0.14069935621344865,-0.8099532720368683,0.9580412302635442,1.0069443938722094,1.0304000006519518
1293,-0.1224840967238266,0.2649618810714247,0.1086648275501781,-0.2132502650217851,0.18936290424852859,0.22821437755256418,0.3705222959605844
3845,-0.6009487002217186,0.17439551508977547,-0.24420147735892833,1.3014573681703492,0.783786983401355,0.8610606883969587,1.0334447979602432
2138,-0.5496846355612313,0.21967869808059948,-0.18425816395421044,-0.8099532720368683,0.7578505740006982,0.8211640584011711,0.8534821862080895
2543,0.355980506774067,0.04551260965435197,0.7172892696527466,1.3014573681703492,0.7866688066680945,0.7669431710626594,0.8018478683949869
3167,-0.6693007864357035,-0.06943700870697078,-0.46479287068829056,1.3014573681703492,-0.24002876249567537,-0.13234675521310343,-0.0071746016288514415
3061,-0.1395721182773224,0.08034582733960197,-0.05438098491065503,-0.8099532720368683,-0.1030460965499852,-0.03167301597139692,0.09828368415103236
2567,1.005325325806922,0.4565445783402972,1.1372920855751363,1.3014573681703492,0.890414444270721,0.7216710605456328,0.7587354322610671
1940,-0.22501222604480303,0.07337918380255222,-0.10033752518760564,-0.2132502650217851,0.16150527933671216,0.22821437755256418,0.3705222959605844
2793,-0.1908361829378114,0.04551260965435197,-0.1083299669749009,-0.8099532720368683,-2.100725985053892,-1.9569339904020702,-1.7920886373070215
2309,-0.25918826915179466,0.22316201984912498,-0.0040286016506923756,-0.8099532720368683,-0.09209516813637462,-0.0254275154814021,0.10482600373182141
2150,-0.41298046313326164,0.24406195046027424,-0.0847522637023784,-0.8099532720368683,-1.6744082631275439,-1.5412508781873941,-1.4830372720354175
3849,0.11674820502512097,0.20922873277502546,0.2053733731764558,1.3014573681703492,0.5127034747767144,0.5173717285967993,0.6734219278950285
2547,0.2876284205600822,0.05247925319140296,0.700505141899426,1.3014573681703492,0.8942568752930405,0.8722777315655561,0.9021575173270312
2173,-0.8743570450776579,0.1848454803953507,-0.40604842355166704,-0.8099532720368683,-0.20083596606801649,-0.09770131717159028,-0.22421627564553168
2558,-0.25918826915179466,0.36597821235864797,0.876338861219931,1.3014573681703492,0.7732202980899762,0.7747422786397176,0.8092749249973299
1186,-0.5496846355612313,0.10124575795075122,-0.26817880272081523,-0.2132502650217851,0.5161616626968019,0.6013286555817038,0.7613689304188703
2557,0.5952128085230146,0.4530612565717717,1.0489756038255194,1.3014573681703492,0.8078021772908519,0.6949179465064015,0.7332585568243442
2287,-0.9939731959521317,0.1709121933212512,-0.476381911279869,-0.8099532720368683,-0.04368053725514903,0.0693735889712049,-0.1287534469185223
2185,-0.7718289157566814,0.20922873277502546,-0.3277224940361687,-0.8099532720368683,0.3505528856348315,0.44643402900148565,0.5991128950445735
2137,-0.7889169373101773,0.1674288715527257,-0.3660862146151885,-0.8099532720368683,1.0498753316969802,1.1559663856633282,1.1723130025038944
2275,1.1249414766813957,0.4565445783402972,1.0174054587657004,1.3014573681703492,0.7540081429783787,0.5953938765091219,0.6384822130103802
2159,-0.6863888079891993,0.17787883685830097,-0.30094781404872745,-0.8099532720368683,-0.14396798693768792,-0.05000557959874465,-0.5282166506302035
2284,-0.8572690235241621,0.22664534161765046,-0.35289868566615,1.3014573681703492,1.2710072370314676,1.3749939127975226,1.3808919745752752
2164,-0.29336431225878784,0.20226208923797573,-0.05398136282129061,-0.8099532720368683,-0.14243101452876009,-0.06973638960444957,-0.5282166506302035
2272,0.9369732395929371,0.47047786541439673,0.9123048492627619,1.3014573681703492,0.9330654286184674,0.7624066383684345,0.7975277478215126
1861,-0.06609362559728857,-5.0394405080383695,-4.022228710213613,-0.9201138271781144,-1.3112985315183514,-1.9905851199078626,-1.8241344632047805
1276,-0.8060049588636731,0.17787883685830097,-0.3608911274534453,-0.2132502650217851,-0.3003549295460915,-0.20095404417782203,-0.07904247045662417
1680,-0.532596614007734,0.188328802163875,-0.1922506057415057,-0.8099532720368683,-1.8048587963352911,-1.6844934516146368,-1.6330874872963015
2545,0.30471644211357807,0.06292921849697697,0.7500582809806587,1.3014573681703492,0.851990134047526,0.8296467530965372,0.861560219883148
2370,-0.24210024759829887,0.21619537631207522,-3.238075704360772e-05,-0.8099532720368683,1.0450722929190808,1.055789800689482,1.0769152714841566
629,-0.23355623682155097,-5.004955622529972,-4.035016617073287,-0.9201138271781144,-1.3558707313772578,-2.1013573052154815,-1.9296223388516063
1572,-0.8230929804171689,0.10124575795075122,-0.42722839428799964,1.3014573681703492,0.9762927776195618,1.0991354384185499,1.1181931358676966
3838,0.014220075704143008,0.16046222801567597,0.10586747292462374,1.3014573681703492,0.5641920504757956,0.5796403006462992,0.738649830581105
1180,-0.7889169373101773,0.1709121933212512,-0.3560956623810688,-0.2132502650217851,-0.0041034977252581584,0.0960956308686949,0.2321245703013048
2373,-0.1908361829378114,0.20574541100649998,0.021946834158018933,-0.8099532720368683,1.0370031877722097,1.0428016454416318,1.064546707102565
1182,-0.8060049588636731,0.10124575795075122,-0.41723784205388,-0.2132502650217851,0.17725924652822211,0.28687858116007714,0.43197453162491173
3246,4.337489528738678,0.02112935727467846,2.489213613896207,1.3014573681703492,0.7057856336482692,0.3678215103960789,0.42176602753005765
702,-0.1395721182773224,0.20574541100649998,0.05231811294974343,-0.8099532720368683,-0.3430059138938379,-0.26710663394498046,-0.5282166506302035
2371,-0.3958924415797643,0.23709530692322447,-0.07476171146825875,-0.8099532720368683,1.012411629229365,1.0432366554260095,1.0649609652397474
2307,-0.29336431225878784,0.1325956538674757,-0.096341304293958,-0.8099532720368683,-0.09843517932320191,-0.02328353770125465,0.10707187463268943
2299,-0.25918826915179466,0.22664534161765046,-0.002430113293232414,-0.8099532720368683,-0.2955518907681921,-0.21919339137994603,-0.5282166506302035
632,-0.16178654629686728,-4.991718999809578,-4.0078423149964815,-0.9201138271781144,-1.391989582987061,-2.1705860370150254,-1.9955485623975044
708,-0.31045233381228365,0.20574541100649998,-0.048386653570183014,-0.8099532720368683,1.013180115433829,1.0373018763534276,1.0593093006539007
3431,3.0217118691194726,0.10821240148780222,1.8238428351038385,1.3014573681703492,0.5653447797824914,0.33951478926978423,0.39480965874625457
634,-0.10368727301498058,-4.981617366680855,-3.9858631000814184,-0.9201138271781144,-1.3946792847026845,-2.16505519578508,-1.9902815660818987
2454,-0.10539607517032926,0.2545119157658495,0.09747540904796406,-0.8099532720368683,0.3563165321683107,0.38525298191293,0.5350242022357491
3029,-0.24210024759829887,-0.29585292366109206,-0.39605787131754744,1.3014573681703492,0.15843133451885663,0.26472414409855344,0.3235868490178089
3839,0.25345237745309057,0.12214568856190171,0.21896052421485865,1.3014573681703492,0.12365733376686512,0.1542937523500889,0.2930885731610957
2447,-0.8572690235241621,0.12562901033042598,-0.43442159189656604,-0.8099532720368683,0.12461794152244508,0.23508132087738423,0.7071454992483769
3159,-0.6522127648822077,0.1709121933212512,-0.2757716224187461,-0.8099532720368683,0.377065659688836,0.46495302547928097,1.035504252699379
1117,0.2705403990065864,0.17787883685830097,0.2693129074748213,1.3014573681703492,1.518459794868843,1.4246161231583265,1.4281469920810197
988,-0.4642445277937491,0.23709530692322447,-0.11232618786854853,-0.8099532720368683,0.9445927216854259,0.9869960788743157,1.0114033060754408
710,0.03130809725764035,0.20574541100649998,0.15302287946966875,-0.8099532720368683,-2.25884202162234,-2.0543140826192023,-1.8848232803020148
1938,-0.20792420449130722,0.10124575795075122,-0.06916700221715229,-0.2132502650217851,0.567842359946999,0.6146586043887077,0.7753323886286136
2286,-0.8743570450776579,0.17787883685830097,-0.40125295847928943,-0.8099532720368683,0.04123718833811191,0.146991799040891,-0.08440415434644322
3435,1.8255503603747396,0.08731247087665171,1.104523074247224,1.3014573681703492,0.836236166856016,0.6494283309971859,0.689938991621833
3165,-0.48133254934724645,0.10124575795075122,-0.22821659378433667,-0.8099532720368683,-0.05290237170871577,0.0338892031026775,0.41975391657802846
3451,2.2698389207656415,0.017646035506152964,1.2951428108742273,1.3014573681703492,0.9151981243646816,0.6822715848177056,0.7212154809791105
3028,-0.6693007864357035,-0.4595690467817655,-0.7553181296564891,1.3014573681703492,0.078893012356843,0.23281305453027182,0.29319805566877954
3834,1.8084623388212437,0.24406195046027424,1.2403945846312514,1.3014573681703492,-0.0878684940118232,-0.1155336193169036,0.010437583073461796
536,-0.1395721182773224,0.20922873277502546,0.05511546757529666,-0.8099532720368683,-0.05482358721987554,0.004650317724144736,-0.5282166506302035
1824,-0.15666013983081825,0.03506264434877796,-0.09074659504285042,-0.12144980240407999,0.7555451153873067,0.799662136316214,0.833005998284498
498,-0.1395721182773224,0.21967869808059948,0.06310790936259192,-0.8099532720368683,0.9232672295115526,0.9255664546518299,0.9529041391318858
3123,-0.5155085924542381,0.18136215862682523,-0.19265022783087127,1.3014573681703492,0.34882379167478766,0.4235338605381715,0.5751243899150132
2165,-0.25918826915179466,0.19877876746945022,-0.028805171191308144,-0.8099532720368683,0.022025033226514418,0.08550003053492271,-0.5282166506302035
730,-0.6522127648822077,0.24057862869174998,-0.2238207508013246,-0.8099532720368683,1.0083770766559297,1.077198506349215,1.097302689806923
2568,-0.48133254934724645,0.2963117769881492,0.678126304894998,1.3014573681703492,0.8001173152462128,0.840553074847722,0.8719462631796516
3217,-0.20792420449130722,0.20574541100649998,0.006761194762157252,-0.8099532720368683,-2.1358842289081155,-1.9681510335706678,-1.8027705792729412
3441,2.440719136300603,0.14304561917305098,1.5105391170418463,1.3014573681703492,0.7299929490888818,0.5041660683567605,0.5516063636698249
736,-0.48133254934724645,0.20574541100649998,-0.14909142009010948,-0.8099532720368683,-2.2640293035024706,-2.1241953293953126,-1.9513708910536864
2161,-0.41298046313326164,0.22664534161765046,-0.1059322344387121,-0.8099532720368683,0.02413837028879013,0.09531882732516321,-0.5282166506302035
1185,-0.7205648510961925,0.06641254026550246,-0.393260516691993,-0.2132502650217851,0.4811955403936944,0.5901426845548476,0.7496513431099942
1277,-0.7034768295426966,0.1325956538674757,-0.33411644746600516,-0.2132502650217851,-0.14627344555107963,-0.048607333220387655,0.08054455891953954
3710,-0.48133254934724645,0.24406195046027424,-0.11991900756647937,-0.8099532720368683,1.4360396494400895,1.4647172892557827,1.466335160083969
706,-0.1395721182773224,0.24057862869174998,0.07949241502654801,-0.8099532720368683,0.9999237284068268,0.9939251664826181,1.0180018464034186
3194,-0.43006848468675746,0.257995237534375,-0.07915755445127194,1.3014573681703492,-0.08959758797186704,-0.01613694510076319,0.11455811096891567
833,-0.48133254934724645,0.1674288715527257,-0.17826383261373843,-0.8099532720368683,-0.17048076099169243,-0.08598711973513241,-0.5282166506302035
699,-0.1395721182773224,0.1709121933212512,0.02514381087293772,-0.8099532720368683,-0.24694513833585044,-0.17463594012296849,-0.5282166506302035
3458,3.4660004295103732,0.35901156882159824,2.3325617548652104,1.3014573681703492,0.6954110698880064,0.37757816290283686,0.43105724574972193
840,-0.34462837691927684,0.22316201984912498,-0.05518022908938501,-0.8099532720368683,-0.127829776643946,-0.054977122277347516,-0.5282166506302035
1071,-0.17374816138431406,0.20226208923797573,0.027141921319760967,-0.8099532720368683,-0.24694513833585044,-0.17476022868993354,-0.5282166506302035
2176,-0.4642445277937491,0.25102859399732397,-0.11752127503029057,-0.8099532720368683,-0.19891475055685673,-0.1189235899808759,-0.23634220311820178
2180,-0.32754035536577947,0.2475452722287997,-0.03439988044241574,-0.8099532720368683,0.02010381771535464,0.0838221348808943,-0.12049787404181425
1670,-0.532596614007734,0.23709530692322447,-0.1554853735199459,-0.8099532720368683,0.07024754255662408,0.14652571691477204,-0.5282166506302035
3255,-0.002867945849352813,0.06641254026550246,0.023944944604843317,1.3014573681703492,0.7941615471616175,0.8122463537214274,0.8449898943958485
3463,2.321102985426129,-0.031120469253196534,1.275960950584717,1.3014573681703492,0.9762927776195618,0.7343484943760699,0.7708080979732421
688,-0.48133254934724645,0.20574541100649998,-0.14909142009010948,-0.8099532720368683,-2.2611474802357314,-2.1213366923551167,-1.9486486232950588
3853,0.23636435589959323,0.2754118463769987,0.3292562208795392,1.3014573681703492,1.0410377403456454,0.9741943564769135,0.9992122808954991
3512,-1.0452372606126208,0.36249489059012246,-0.3686637770915906,1.3014573681703492,0.14421433973627446,0.2466240777717847,0.3898069221348376
1275,-0.8060049588636731,0.18136215862682523,-0.3584933949172565,-0.2132502650217851,0.6514152346824483,0.7545143143661525,0.9218347788431994
631,-0.17374816138431406,-5.022372231372597,-4.034616994983923,-0.9201138271781144,-1.420423572552225,-2.252461130503265,-2.0735178617886363
544,-0.15666013983081825,0.21967869808059948,0.056314333843391066,-0.8099532720368683,-0.38143022411703287,-0.30355425620748716,-0.5282166506302035
3446,1.6375821232862808,0.05247925319140296,0.9618579883439957,1.3014573681703492,0.5420980720974583,0.4277907439567252,0.47887447072735734
1129,1.6204941017327852,0.27889516814552423,1.1572731900433755,1.3014573681703492,1.0479541161858206,0.8129299408397354,0.8456408714685639
3124,-0.6522127648822077,0.39384478650684696,-0.11472392040473733,1.3014573681703492,-0.07979938886495222,-0.003397366986843459,0.12790314095957997
1126,1.398349821537335,0.16394554978420023,0.9186988026925984,1.3014573681703492,0.6095327365391656,0.4902146767149314,0.5383205134130438
1121,1.1078534551278998,0.17787883685830097,0.760448455304144,1.3014573681703492,0.8225955367267819,0.6959433271838632,0.7342350224334171
2601,-0.8230929804171689,0.16394554978420023,-0.35569604029170326,-0.8099532720368683,0.24450178941881331,-0.23799203713341285,-1.0878202142298565
3461,2.7995675889240212,0.14652894094157645,1.7259354232094666,1.3014573681703492,0.8758132063859069,0.5860411618450002,0.6295756630609566
527,-0.44715650624025327,0.2475452722287997,-0.09714054847268686,-0.8099532720368683,1.1228815211210506,1.1554070871119853,1.1717803848989452
2135,-0.6693007864357035,0.1534955844786262,-0.3089402558360238,-0.8099532720368683,-2.0759423049599315,-1.972470061272704,-1.8068835707778244
3200,0.9198852180394412,0.2963117769881492,0.753654879784942,1.3014573681703492,0.1378743285494473,0.11088597033753828,0.24761782463192966
3842,0.21927633434609742,0.2545119157658495,0.30168229671336905,1.3014573681703492,0.3607353278439782,0.3611099277799651,0.5097337429607581
2805,-0.07122003206333762,0.14304561917305098,0.03833133982197502,-0.8099532720368683,-1.7403059551603233,-1.5866783494131271,-1.5306236960509083
1944,-0.15666013983081825,0.09776243618222696,-0.04199270014034658,-0.2132502650217851,-0.12148976545711881,-0.05009879602396846,0.07898221394502285
2445,-0.6693007864357035,0.14652894094157645,-0.3221277847850611,-0.8099532720368683,0.3419074158346126,0.435341274399853,0.9932055379063528
2566,0.9540612611464344,0.446094613034722,1.1161121148388025,1.3014573681703492,0.9403660475608744,0.7694600145437022,0.8042446476172571
533,-0.48133254934724645,0.20574541100649998,-0.14909142009010948,-0.8099532720368683,-2.379494355723172,-2.236427905364771,-2.0582494904467676
515,-0.48133254934724645,0.24057862869174998,-0.12271636219203373,-0.8099532720368683,0.9691842802282706,1.0133763272126515,1.036525103108864
3465,0.5268607223090298,0.09776243618222696,0.3552316566882505,1.3014573681703492,0.2956061220156627,0.29477090516235915,0.35220025035034197
3225,3.414736364849886,0.14304561917305098,2.083996815280314,1.3014573681703492,0.7394069050935648,0.4377959735974132,0.48840240788255435
2890,-0.7376528726496883,0.20226208923797573,-0.3061429012104706,-0.8099532720368683,1.1313348693701535,1.2213110997452137,1.2345404926820918
1862,0.04668731665578598,-5.063475428241191,-4.014635890515683,-0.9201138271781144,-1.3487622339859666,-2.073982748341425,-1.9035536660760513
4000,-0.32754035536577947,0.3137283858307742,0.0019657296897796404,1.3014573681703492,0.5273047126615283,0.5630788490982036,0.7213012915932412
2155,-0.1395721182773224,0.19181212393240046,0.033136252660232984,-0.8099532720368683,-1.668644616594065,-1.519655739677213,-1.4604158187585594
3671,-0.8743570450776579,0.24057862869174998,-0.35529641820233887,-0.8099532720368683,-1.5787317306717885,-1.4842281959419015,-1.0164464256377659
2298,-0.34462837691927684,0.23361198515470022,-0.04798703148081859,-0.8099532720368683,-0.2949755261148442,-0.21586867221363046,-0.5282166506302035
2554,0.5781247869695173,0.47396118718292096,1.1033242079791297,1.3014573681703492,0.8078021772908519,0.694855802222919,0.733199377090461
2450,-0.7376528726496883,0.04899593142287747,-0.42123406294752874,-0.8099532720368683,0.11232216225102268,0.22100564066859016,0.36297096191708667
538,-0.15666013983081825,0.20574541100649998,0.04312680489435263,-0.8099532720368683,-0.150884362777863,-0.08505495548289435,-0.5282166506302035
2550,-0.002867945849352813,0.11169572325632647,0.6245769449201165,1.3014573681703492,0.7328747723556216,0.7463423410881991,0.782229786612702
2629,-0.8230929804171689,0.16046222801567597,-0.383669586547239,-0.8099532720368683,-0.43368728602057804,-1.369515150783409,-0.9509019819176572
1689,-0.3958924415797643,0.20226208923797573,-0.10153639145570004,-0.8099532720368683,-1.8536576703187486,-1.7172745611516742,-1.6674265278820353
2613,-0.8230929804171689,0.03157932258025247,-0.47838002172669225,-0.8099532720368683,-0.15126860588009494,-0.040466432084175566,-0.5282166506302035
1064,-0.17374816138431406,0.21967869808059948,0.04072907235816382,-0.8099532720368683,0.04123718833811191,0.0968102901287441,-0.5282166506302035
3160,-0.7376528726496883,0.22316201984912498,-0.28736066301032454,-0.8099532720368683,0.38359779242677916,0.4733735758911644,1.0475325336111416
2448,-0.7376528726496883,0.1500122627101007,-0.3465047322363136,-0.8099532720368683,0.12327309066463325,0.22227959847998202,0.36430546491615284
3193,-0.17374816138431406,0.21619537631207522,0.0403294502687994,1.3014573681703492,-0.09267153278972258,-0.029777615325179564,0.10026916422281411
2541,-0.9768851743986359,0.35552824705307273,-0.3656865925258229,1.3014573681703492,1.2170210811678783,1.315211112087324,1.3239610705796252
3191,0.9027971964859455,0.2928284552196237,0.7404673508359046,1.3014573681703492,-0.21927963497515005,-0.1941181729947432,-0.07188172265675555
398,-0.5838606786682229,0.19181212393240046,-0.21982452990767584,-0.787003156382442,-2.3130202990370443,-2.1883903742327715,-2.012503556155045
607,-0.276276290705292,0.03854596611730222,-0.15708386187740472,-0.12144980240407999,1.072737796279781,1.122719194000172,1.1406518448763758
1823,-0.15666013983081825,0.05247925319140296,-0.07715944400444756,-0.12144980240407999,0.7999251936950967,0.8394344777450364,0.8708810279697538
528,-0.37880442002626846,0.21967869808059948,-0.07795868818317754,-0.8099532720368683,1.0537177627192997,1.0837547282566227,1.1035461517316019
516,-0.3958924415797643,0.2649618810714247,-0.05358174073192505,-0.8099532720368683,1.0076085904514656,1.0333557143522867,1.0555513875523168
2162,-0.32754035536577947,0.19877876746945022,-0.07196435684270552,-0.8099532720368683,-0.2972809847282359,-0.21686298074935098,-0.5282166506302035
3229,3.004623847565977,0.09427911441370147,1.7994658876525873,1.3014573681703492,0.7413281206047244,0.47455431727733255,0.5234072204744742
2437,-0.8572690235241621,0.28237848991404974,-0.3221277847850611,-0.8099532720368683,1.4948288440815778,1.5883041658513237,1.5840264111294005
1130,1.6546701448397767,0.22316201984912498,1.1292996437878409,1.3014573681703492,0.791279723894878,0.608661681032643,0.6511170861944459
3741,-0.41298046313326164,0.188328802163875,-0.12191711801330375,-0.8099532720368683,0.12807612944253263,0.19861260622362076,0.33951369248650953
3455,4.217873377864205,0.055962574959927215,2.460440823461943,1.3014573681703492,0.5042501265276114,0.230171922482264,0.290682916978743
2846,-0.25918826915179466,0.23709530692322447,0.02514381087293772,-0.8099532720368683,-2.072099873937612,-1.9086168099943994,-2.355006266004134
2179,-0.36171639847277265,0.22316201984912498,-0.07076549057461112,-0.8099532720368683,-0.12206613011046676,-0.04857626107864641,-0.19614732786472416
2560,-0.24210024759829887,0.3764281776642232,0.9442746164119452,1.3014573681703492,0.8116446083131712,0.8078651817359087,0.8408177231570821
2151,-0.36171639847277265,0.22664534161765046,-0.07316322311079992,-0.8099532720368683,-1.749335668062774,-1.6110699806800222,-1.5561745461549852
3735,-0.31045233381228365,0.22664534161765046,-0.032401769995591356,-0.8099532720368683,-0.14012555591536843,-0.06868044978630662,-0.5282166506302035
3438,1.9622545328027077,0.09079579264517722,1.1896425792819232,1.3014573681703492,0.7941615471616175,0.601701521282599,0.6444889559995262
522,-0.48133254934724645,0.22664534161765046,-0.1331065365155178,-0.8099532720368683,-2.3295427524330186,-2.184133490814218,-2.0084497443840448
723,-0.31045233381228365,0.24057862869174998,-0.021611973582742864,-0.8099532720368683,1.0552547351282275,1.0709840780009616,1.0913847164186017
1113,0.7660930240579759,0.16394554978420023,0.547849503762077,1.3014573681703492,1.576480503305867,1.3978008648356126,1.4026109369104138
1701,0.11674820502512097,-5.0784537118458495,-4.009840425443306,-0.9201138271781144,-1.3666295382397524,-2.1130093583684566,-1.9407185389547086
689,-0.31045233381228365,0.20574541100649998,-0.048386653570183014,-0.8099532720368683,-0.4064060257621096,-0.3224461183861778,-0.5282166506302035
3837,1.9451665112492118,0.22316201984912498,1.2943435666954972,1.3014573681703492,0.6729328484074373,0.4888226447649227,0.5369948873740599
2468,0.8344451102719607,0.4495779348032462,0.8339789197472636,1.3014573681703492,0.7983882212861689,0.6625407748120007,0.7024259154711906
2460,-0.8914450666311537,0.20574541100649998,-0.3984556038537351,-0.8099532720368683,-0.10285397499886927,-0.37750595355170374,-0.88853246037814
2273,0.7831810456114716,0.47396118718292096,0.8179940361726731,1.3014573681703492,0.8225955367267819,0.6859380975431751,0.72470708527822
2158,-0.7376528726496883,0.1500122627101007,-0.3465047322363136,-0.8099532720368683,0.15247556643426136,0.2513631231498084,-0.5282166506302035
2537,-0.7889169373101773,0.40429475181242225,-0.21502906483529938,1.3014573681703492,1.2343120207683158,1.2888619358907292,1.2988688634131431
1700,0.06548414036463199,-5.061037103003224,-4.008241937085846,-0.9201138271781144,-1.3038057910248284,-1.9663488493496741,-1.801054366990328
