nr,taverage,waverage,area,Lnominal,smax,smean,smin
2277,0.8544765180386884,0.4483339826579454,0.8511501662205443,1.14418977589483,1.0157572770632568,0.8186046651426662,0.48577540502832317
2610,-0.66943545401302,0.24894727174634182,-0.24519993704530924,-0.9203090659586547,-1.5105667508300338,-1.3562883429708803,-0.9975562072909775
2813,-0.28098730427434837,0.13501200836828264,-0.1033905964213871,-0.9203090659586547,-1.5309911808705678,-1.4831032801672608,-1.2259009800713758
2154,-0.32580824462881075,0.22362832432899585,-0.05778357230113056,-0.9203090659586547,-1.5199877225431548,-1.4147829953923825,-1.1028825072628194
3231,3.1403444761162502,0.18248503477580694,1.9952451228622903,1.14418977589483,0.26331200622407175,0.39388468040864494,0.48577540502832317
627,-0.39453368650565285,-4.532852434862265,-3.6792663313502465,-1.02802204901188,-1.3778892983364546,-1.9457066290640874,-2.313335777792173
2541,-0.9831820364942538,0.362882535124401,-0.3734696923835304,1.14418977589483,1.7079595995328236,1.2093203373991293,0.48577540502832317
2272,0.6901330700723274,0.467323193220956,0.7659933008710024,1.14418977589483,0.8308873454870959,0.7142542790617791,0.48577540502832317
3845,-0.6544951405615317,0.19830937691164874,-0.2651530100979215,1.14418977589483,0.9874105542215788,0.9361143305775942,0.7502155173438132
2439,-0.49015169259517183,0.18881477163014343,-0.17287004722958993,-0.9203090659586547,1.2188677085549322,0.9332509559835342,0.48577540502832317
1828,-0.056882602502039206,0.12235253465960966,0.034499390567201034,-0.24710292187599664,0.8609595210234846,0.7312286085309367,0.48577540502832317
612,-0.4602710656921965,0.036901087126065275,-0.26871605885731636,-0.24710292187599664,1.5091874491021353,1.0971228022849593,0.48577540502832317
2282,-1.013062663397228,0.22362832432899585,-0.45827025285713213,1.14418977589483,1.7871825275442608,1.254037956180992,0.48577540502832317
1688,-0.4752113791436835,0.21096885062032172,-0.1472160961619457,-0.9203090659586547,-1.5257704540028572,-1.4506878762350943,-1.1675333444511873
3841,0.06263990510985955,0.19514450848448103,0.16276914590542219,1.14418977589483,0.19365301600617407,0.44327163113300716,0.6614735625637697
3254,-0.1315841697594756,0.08437411353358956,-0.04174985288385229,1.14418977589483,1.0396178228986865,0.8320728216395061,0.48577540502832317
1690,-0.5200323194981459,0.22995806118333234,-0.1600430716957683,-0.9203090659586547,-1.5011260596575444,-1.2976712527630432,-0.8920094441062167
3458,2.901299460892453,0.3660474035515698,2.0323008299599983,1.14418977589483,0.22032358480156167,0.3696197372986359,0.48577540502832317
876,-0.66943545401302,0.027406481844559974,-0.39841103369929626,-0.9203090659586547,1.4696006344206267,1.0747779062788387,0.48577540502832317
3194,-0.5050920060466588,0.27426621916368893,-0.11799909633490661,1.14418977589483,-0.404339589332181,0.07197904407239998,0.5946180932462163
700,-0.2511066773713743,0.19514450848448103,-0.02500352371469565,-0.9203090659586547,-1.3778892983364546,-1.7924089552188587,-2.0097028178000858
1279,-0.5797935733040952,0.20147424533881753,-0.21705185184608872,-0.3368637410870177,0.23895847390443883,0.47140171254345226,0.6665387048805735
2310,-0.43039043878922245,0.23628779803766883,-0.09982754766199124,-0.9203090659586547,-0.4117836852436477,0.06735701763825722,0.5937858446174487
3266,0.10746084546432191,0.3976960878232523,0.3516107301533596,1.14418977589483,0.8247250144345571,0.7107759328590829,0.48577540502832317
2556,0.36144617413960645,0.467323193220956,0.9687307752805799,1.14418977589483,0.5854786736507946,0.5757326198856041,0.48577540502832317
704,-0.2511066773713743,0.22679319275616353,-0.0007747921508091485,-0.9203090659586547,1.2000356248583737,0.9226211299880944,0.48577540502832317
988,-0.5349726329496329,0.2552770086006783,-0.14757240103788485,-0.9203090659586547,1.1872179762690938,0.9153861698864866,0.48577540502832317
3265,0.1672220992702713,0.3976960878232523,0.35018551064960185,1.14418977589483,0.7531926755766878,0.6703992901381849,0.48577540502832317
3843,-0.14652448321096262,0.24578240331917414,0.07868119518369983,1.14418977589483,-0.10307554883566927,0.259033372145555,0.6282993605998494
3827,1.6761937578704913,0.22362832432899585,1.1557908351488193,1.14418977589483,-0.5779201304200909,-0.03579681734890238,0.5752118189290599
707,-0.4005098118862471,0.22679319275616353,-0.09056362088756446,-0.9203090659586547,1.3346702336942395,0.998616037824602,0.48577540502832317
3025,-0.9234207826883045,-0.22894786075607315,-0.7347628365861878,1.14418977589483,0.3787694408244366,0.4590549748623615,0.48577540502832317
2172,-0.9084804692368161,0.20463911376598523,-0.42299607013912194,-0.9203090659586547,-0.5356711887238856,-0.24726078773409854,0.10913605207825544
3030,-0.5050920060466588,-0.11501259737801399,-0.4126632287368756,1.14418977589483,0.06562442605863024,0.28229933422614956,0.48577540502832317
1290,-0.32580824462881075,0.10969306095093553,-0.13474542550406327,-0.3368637410870177,0.6951188677375633,0.754630921782677,0.7175373576089592
2606,-0.1315841697594756,0.15083635050412444,0.019178280901802132,-0.9203090659586547,-2.382299961251842,-2.233324119872634,-1.7600833449730466
