nr,taverage,waverage,area,Lnominal,R-value1,smax,smean,smin
3820,2.0476946405701897,0.21271205454354972,1.3442963278660955,1.3014573681703492,-0.10980570938904363,-0.7673415968468504,-0.12386224191307486,0.6414150987773554
3434,2.7653915458170295,0.1709121933212512,1.725535801120101,1.3014573681703492,-0.15367040273763882,0.5641406320291822,0.6112003556902192,0.5679502085532369
3174,-0.6693007864357035,0.042029287885827715,-0.3816714761004146,1.3014573681703492,-0.10980570938904363,-0.8865849064103535,-0.19989636400622576,0.6276008845325239
2186,-0.29336431225878784,0.16394554978420023,-0.08635075205983836,-0.8099532720368683,-0.10980570938904363,-0.05673110351058107,0.3292503495504323,0.7237385904307366
2564,1.005325325806922,0.44261129126619647,1.1205079578218158,1.3014573681703492,-0.15367040273763882,0.9247291332092272,0.8202231757657241,0.5679502085532369
3176,-0.9085330881846511,0.03157932258025247,-0.5275335387185617,1.3014573681703492,-0.10980570938904363,-0.5663737416450049,0.004282594850938282,0.6646970172199501
3030,-0.43006848468675746,-0.17045333999419404,-0.40964502235594913,1.3014573681703492,-0.15367040273763882,0.09319081437812116,0.3382042432869622,0.5679502085532369
1116,0.5781247869695173,0.14304561917305098,0.4271636327739124,1.3014573681703492,-0.15367040273763882,1.6528994289812182,1.2423226276877342,0.5679502085532369
2283,-0.9768851743986359,0.2475452722287997,-0.4064480456410315,1.3014573681703492,-0.15367040273763882,1.8035870359296173,1.329671914899355,0.5679502085532369
2443,-0.5838606786682229,0.23709530692322447,-0.1910517394734113,-0.8099532720368683,-0.15367040273763882,1.99102771774348,1.4383259063089324,0.5679502085532369
3224,1.9793425543562035,-0.034603791021720794,1.076949150081054,1.3014573681703492,-0.15367040273763882,0.682618252532988,0.6798784368616868,0.5679502085532369
3247,3.3292962570824036,0.10472907971927671,1.9924833568157783,1.3014573681703492,-0.15367040273763882,0.1206024827152792,0.3540940018346046,0.5679502085532369
2168,-0.1908361829378114,0.19877876746945022,0.003564218047238466,-0.8099532720368683,-0.5923173362235908,-0.02217300394958307,-0.5282166506302036,-1.0299688116076784
3840,0.25345237745309057,0.2754118463769987,0.3364494184881056,1.3014573681703492,-0.10980570938904363,0.49691313258777225,0.6822752160839568,0.7878777033157716
3672,-0.6009487002217186,0.20574541100649998,-0.21942490781831142,-0.8099532720368683,-1.2502877364525191,-0.8911375763578406,-0.9719675539488924,-0.9101311381564584
2439,-0.41298046313326164,0.16394554978420023,-0.14069935621344865,-0.8099532720368683,-0.15367040273763882,1.2873084259444851,1.0304000006519518,0.5679502085532369
1293,-0.1224840967238266,0.2649618810714247,0.1086648275501781,-0.2132502650217851,-0.10980570938904363,0.007995145002484815,0.37052229596058434,0.7312370594643179
3845,-0.6009487002217186,0.17439551508977547,-0.24420147735892833,1.3014573681703492,-0.10980570938904363,1.0476477502592767,1.0334447979602432,0.8516797399114422
2138,-0.5496846355612313,0.21967869808059948,-0.18425816395421044,-0.8099532720368683,-0.15367040273763882,0.9821047667492004,0.8534821862080894,0.5679502085532369
2543,0.355980506774067,0.04551260965435197,0.7172892696527466,1.3014573681703492,-0.15367040273763882,0.8930296061377653,0.8018478683949869,0.5679502085532369
3167,-0.6693007864357035,-0.06943700870697078,-0.46479287068829056,1.3014573681703492,-0.10980570938904363,-0.5843419115792313,-0.007174601628851526,0.6626154232926467
3061,-0.1395721182773224,0.08034582733960197,-0.05438098491065503,-0.8099532720368683,-0.10980570938904363,-0.41895307468464676,0.09828368415103228,0.6817755492144164
2567,1.005325325806922,0.4565445783402972,1.1372920855751363,1.3014573681703492,-0.15367040273763882,0.8186556754725154,0.7587354322610669,0.5679502085532369
1940,-0.22501222604480303,0.07337918380255222,-0.10033752518760564,-0.2132502650217851,-0.10980570938904363,0.007995145002484815,0.37052229596058434,0.7312370594643179
2793,-0.1908361829378114,0.04551260965435197,-0.1083299669749009,-0.8099532720368683,-0.15367040273763882,-1.4014852760880312,-1.7920886373070215,-1.9579339226089398
2309,-0.25918826915179466,0.22316201984912498,-0.0040286016506923756,-0.8099532720368683,-0.10980570938904363,-0.40869284128470484,0.10482600373182133,0.6829641866558595
2150,-0.41298046313326164,0.24406195046027424,-0.0847522637023784,-0.8099532720368683,4.232798932121882,-1.5512285331961373,-1.4830372720354175,-1.1668099578514282
3849,0.11674820502512097,0.20922873277502546,0.2053733731764558,1.3014573681703492,-0.10980570938904363,0.48302863763859744,0.6734219278950284,0.7862691989174004
2547,0.2876284205600822,0.05247925319140296,0.700505141899426,1.3014573681703492,-0.15367040273763882,1.0660753336293214,0.9021575173270312,0.5679502085532369
2173,-0.8743570450776579,0.1848454803953507,-0.40604842355166704,-0.8099532720368683,-0.3291291761320197,-0.5274256914750766,-0.22421627564553176,0.16291460835760596
2558,-0.25918826915179466,0.36597821235864797,0.876338861219931,1.3014573681703492,-0.15367040273763882,0.9058421364033642,0.8092749249973299,0.5679502085532369
1186,-0.5496846355612313,0.10124575795075122,-0.26817880272081523,-0.2132502650217851,-0.10980570938904363,0.6209547602587109,0.7613689304188701,0.8022477977570988
2557,0.5952128085230146,0.4530612565717717,1.0489756038255194,1.3014573681703492,-0.15367040273763882,0.7747051234458988,0.733258556824344,0.5679502085532369
2287,-0.9939731959521317,0.1709121933212512,-0.476381911279869,-0.8099532720368683,-0.3291291761320197,-0.2529516865423043,-0.1287534469185224,0.03572448850408109
2185,-0.7718289157566814,0.20922873277502546,-0.3277224940361687,-0.8099532720368683,-0.10980570938904363,0.3664907627526911,0.5991128950445734,0.7727684064854872
2137,-0.7889169373101773,0.1674288715527257,-0.3660862146151885,-0.8099532720368683,-0.15367040273763882,1.532124741298321,1.1723130025038944,0.5679502085532369
2275,1.1249414766813957,0.4565445783402972,1.0174054587657004,1.3014573681703492,-0.15367040273763882,0.6112049862319006,0.6384822130103801,0.5679502085532369
2159,-0.6863888079891993,0.17787883685830097,-0.30094781404872745,-0.8099532720368683,-0.5923173362235908,-0.4490701776994013,-0.5282166506302036,-0.5354128452997796
2284,-0.8572690235241621,0.22664534161765046,-0.35289868566615,1.3014573681703492,-0.15367040273763882,1.891947553418669,1.3808919745752752,0.5679502085532369
2164,-0.29336431225878784,0.20226208923797573,-0.05398136282129061,-0.8099532720368683,-0.5923173362235908,-0.48148434789324746,-0.5282166506302036,-0.49786136394075575
2272,0.9369732395929371,0.47047786541439673,0.9123048492627619,1.3014573681703492,-0.15367040273763882,0.8855768992900465,0.7975277478215125,0.5679502085532369
1861,-0.06609362559728857,-5.0394405080383695,-4.022228710213613,-0.9201138271781144,-0.15367040273763882,-1.4014852760880312,-1.824134463204781,-2.0219784175881883
1276,-0.8060049588636731,0.17787883685830097,-0.3608911274534453,-0.2132502650217851,-0.10980570938904363,-0.697051341166652,-0.07904247045662426,0.6495581522941074
1680,-0.532596614007734,0.188328802163875,-0.1922506057415057,-0.8099532720368683,4.232798932121882,-1.5747607102974963,-1.6330874872963015,-1.4394277988988289
2545,0.30471644211357807,0.06292921849697697,0.7500582809806587,1.3014573681703492,-0.15367040273763882,0.9960403076356887,0.8615602198831478,0.5679502085532369
2370,-0.24210024759829887,0.21619537631207522,-3.238075704360772e-05,-0.8099532720368683,-0.15367040273763882,1.3675526394007467,1.0769152714841566,0.5679502085532369
629,-0.23355623682155097,-5.004955622529972,-4.035016617073287,-0.9201138271781144,-0.15367040273763882,-1.4014852760880312,-1.9296223388516063,-2.2327989389187706
1572,-0.8230929804171689,0.10124575795075122,-0.42722839428799964,1.3014573681703492,-0.15367040273763882,1.4387617219525812,1.1181931358676966,0.5679502085532369
3838,0.014220075704143008,0.16046222801567597,0.10586747292462374,1.3014573681703492,-0.10980570938904363,0.585324696014137,0.7386498305811049,0.7981200916171618
1180,-0.7889169373101773,0.1709121933212512,-0.3560956623810688,-0.2132502650217851,-0.10980570938904363,-0.20905218045300103,0.2321245703013047,0.7060923510015513
2373,-0.1908361829378114,0.20574541100649998,0.021946834158018933,-0.8099532720368683,-0.15367040273763882,1.3462154376038524,1.064546707102565,0.5679502085532369
1182,-0.8060049588636731,0.10124575795075122,-0.41723784205388,-0.2132502650217851,-0.10980570938904363,0.10436987464969956,0.4319745316249116,0.7424019723471268
3246,4.337489528738678,0.02112935727467846,2.489213613896207,1.3014573681703492,-0.15367040273763882,0.2373445413504382,0.4217660275300576,0.5679502085532369
702,-0.1395721182773224,0.20574541100649998,0.05231811294974343,-0.8099532720368683,-0.5923173362235908,-0.8057281417063344,-0.5282166506302036,-0.12222827796828498
2371,-0.3958924415797643,0.23709530692322447,-0.07476171146825875,-0.8099532720368683,-0.15367040273763882,1.3469300807262363,1.0649609652397474,0.5679502085532369
2307,-0.29336431225878784,0.1325956538674757,-0.096341304293958,-0.8099532720368683,-0.10980570938904363,-0.40517067161009795,0.10707187463268934,0.6833722263745639
2299,-0.25918826915179466,0.22664534161765046,-0.002430113293232414,-0.8099532720368683,-0.5923173362235908,-0.7270153063694672,-0.5282166506302036,-0.21341628467004034
632,-0.16178654629686728,-4.991718999809578,-4.0078423149964815,-0.9201138271781144,-0.15367040273763882,-1.4014852760880312,-1.9955485623975044,-2.3645543727264946
708,-0.31045233381228365,0.20574541100649998,-0.048386653570183014,-0.8099532720368683,-0.15367040273763882,1.3371803066994261,1.0593093006539007,0.5679502085532369
3431,3.0217118691194726,0.10821240148780222,1.8238428351038385,1.3014573681703492,-0.15367040273763882,0.19084169245816449,0.39480965874625445,0.5679502085532369
634,-0.10368727301498058,-4.981617366680855,-3.9858631000814184,-0.9201138271781144,-0.15367040273763882,-1.4014852760880312,-1.9902815660818987,-2.354028130707745
2454,-0.10539607517032926,0.2545119157658495,0.09747540904796406,-0.8099532720368683,-0.10980570938904363,0.2659813121831117,0.535024202235749,0.7611244904546339
3029,-0.24210024759829887,-0.29585292366109206,-0.39605787131754744,1.3014573681703492,-0.15367040273763882,0.06797412134542832,0.3235868490178088,0.5679502085532369
3839,0.25345237745309057,0.12214568856190171,0.21896052421485865,1.3014573681703492,-0.10980570938904363,-0.11344313986548332,0.2930885731610956,0.7171685595976853
2447,-0.8572690235241621,0.12562901033042598,-0.43442159189656604,-0.8099532720368683,0.06565306400533723,0.019276297148689406,0.7071454992483768,1.390919012227023
3159,-0.6522127648822077,0.1709121933212512,-0.2757716224187461,-0.8099532720368683,0.06565306400533723,0.39691414139132447,1.035504252699379,1.609663783167226
1117,0.2705403990065864,0.17787883685830097,0.2693129074748213,1.3014573681703492,-0.15367040273763882,1.9734679153077586,1.4281469920810197,0.5679502085532369
988,-0.4642445277937491,0.23709530692322447,-0.11232618786854853,-0.8099532720368683,-0.15367040273763882,1.2545369341894472,1.0114033060754408,0.5679502085532369
710,0.03130809725764035,0.20574541100649998,0.15302287946966875,-0.8099532720368683,-0.15367040273763882,-1.4014852760880312,-1.8848232803020148,-2.1432667455682792
1938,-0.20792420449130722,0.10124575795075122,-0.06916700221715229,-0.2132502650217851,-0.10980570938904363,0.6428534673660494,0.7753323886286136,0.8047847403559998
2286,-0.8743570450776579,0.17787883685830097,-0.40125295847928943,-0.8099532720368683,-0.3291291761320197,-0.12543893513407214,-0.0844041543464433,-0.023364393659598536
3435,1.8255503603747396,0.08731247087665171,1.104523074247224,1.3014573681703492,-0.15367040273763882,0.699973871219457,0.6899389916218329,0.5679502085532369
3165,-0.48133254934724645,0.10124575795075122,-0.22821659378433667,-0.8099532720368683,0.06565306400533723,-0.31124614695391406,0.41975391657802835,1.1994655934871183
3451,2.2698389207656415,0.017646035506152964,1.2951428108742273,1.3014573681703492,-0.15367040273763882,0.7539294269594494,0.7212154809791105,0.5679502085532369
3028,-0.6693007864357035,-0.4595690467817655,-0.7553181296564891,1.3014573681703492,-0.15367040273763882,0.015549943724830134,0.2931980556687795,0.5679502085532369
3834,1.8084623388212437,0.24406195046027424,1.2403945846312514,1.3014573681703492,-0.10980570938904363,-0.5567209548990893,0.010437583073461713,0.6658152825939645
536,-0.1395721182773224,0.20922873277502546,0.05511546757529666,-0.8099532720368683,-0.5923173362235908,-0.3592803739655821,-0.5282166506302036,-0.6394334054738312
1824,-0.15666013983081825,0.03506264434877796,-0.09074659504285042,-0.12144980240407999,-0.15367040273763882,0.9467809781285051,0.833005998284498,0.5679502085532369
498,-0.1395721182773224,0.21967869808059948,0.06310790936259192,-0.8099532720368683,-0.15367040273763882,1.1536191161213625,0.9529041391318855,0.5679502085532369
3123,-0.5155085924542381,0.18136215862682523,-0.19265022783087127,1.3014573681703492,-0.10980570938904363,0.32886990695290436,0.5751243899150131,0.7684100692001956
2165,-0.25918826915179466,0.19877876746945022,-0.028805171191308144,-0.8099532720368683,-0.5923173362235908,-0.2264588450767829,-0.5282166506302036,-0.7933057747591539
730,-0.6522127648822077,0.24057862869174998,-0.2238207508013246,-0.8099532720368683,-0.15367040273763882,1.4027232902095024,1.097302689806923,0.5679502085532369
2568,-0.48133254934724645,0.2963117769881492,0.678126304894998,1.3014573681703492,-0.15367040273763882,1.013957431632602,0.8719462631796515,0.5679502085532369
3217,-0.20792420449130722,0.20574541100649998,0.006761194762157252,-0.8099532720368683,-0.15367040273763882,-1.4014852760880312,-1.8027705792729412,-1.9792820876020227
3441,2.440719136300603,0.14304561917305098,1.5105391170418463,1.3014573681703492,-0.15367040273763882,0.46133411428051146,0.5516063636698247,0.5679502085532369
736,-0.48133254934724645,0.20574541100649998,-0.14909142009010948,-0.8099532720368683,-0.15367040273763882,-1.4014852760880312,-1.9513708910536867,-2.2762640393894515
2161,-0.41298046313326164,0.22664534161765046,-0.1059322344387121,-0.8099532720368683,-0.5923173362235908,-0.2103283288858296,-0.5282166506302036,-0.8119928111519907
1185,-0.7205648510961925,0.06641254026550246,-0.393260516691993,-0.2132502650217851,-0.10980570938904363,0.6025782228259794,0.749651343109994,0.800118894876902
1277,-0.7034768295426966,0.1325956538674757,-0.33411644746600516,-0.2132502650217851,-0.10980570938904363,-0.4467731105203099,0.08054455891953946,0.6785526267985631
3710,-0.48133254934724645,0.24406195046027424,-0.11991900756647937,-0.8099532720368683,-0.15367040273763882,2.039346914825711,1.466335160083969,0.5679502085532369
706,-0.1395721182773224,0.24057862869174998,0.07949241502654801,-0.8099532720368683,-0.15367040273763882,1.2659201782102776,1.0180018464034186,0.5679502085532369
3194,-0.43006848468675746,0.257995237534375,-0.07915755445127194,1.3014573681703492,-0.10980570938904363,-0.39343010602807504,0.11455811096891559,0.684732358770245
833,-0.48133254934724645,0.1674288715527257,-0.17826383261373843,-0.8099532720368683,-0.5923173362235908,-0.5081813731080214,-0.5282166506302036,-0.4669331359867882
699,-0.1395721182773224,0.1709121933212512,0.02514381087293772,-0.8099532720368683,-0.5923173362235908,-0.6538154322624196,-0.5282166506302036,-0.29821758273120585
3458,3.4660004295103732,0.35901156882159824,2.3325617548652104,1.3014573681703492,-0.15367040273763882,0.25337296566676515,0.4310572457497218,0.5679502085532369
840,-0.34462837691927684,0.22316201984912498,-0.05518022908938501,-0.8099532720368683,-0.5923173362235908,-0.4572375276695043,-0.5282166506302036,-0.5259510547211279
1071,-0.17374816138431406,0.20226208923797573,0.027141921319760967,-0.8099532720368683,-0.5923173362235908,-0.6540196160116721,-0.5282166506302036,-0.2979810379667396
2176,-0.4642445277937491,0.25102859399732397,-0.11752127503029057,-0.8099532720368683,-0.3291291761320197,-0.5622900666599534,-0.23634220311820187,0.17907061577065367
2180,-0.32754035536577947,0.2475452722287997,-0.03439988044241574,-0.8099532720368683,-0.3291291761320197,-0.22921532569169262,-0.12049787404181433,0.024725156956398542
1670,-0.532596614007734,0.23709530692322447,-0.1554853735199459,-0.8099532720368683,-0.5923173362235908,-0.12620462419376918,-0.5282166506302036,-0.9094492541121029
3255,-0.002867945849352813,0.06641254026550246,0.023944944604843317,1.3014573681703492,-0.15367040273763882,0.9674545827403283,0.8449898943958484,0.5679502085532369
3463,2.321102985426129,-0.031120469253196534,1.275960950584717,1.3014573681703492,-0.15367040273763882,0.8394824178962778,0.7708080979732421,0.5679502085532369
688,-0.48133254934724645,0.20574541100649998,-0.14909142009010948,-0.8099532720368683,-0.15367040273763882,-1.4014852760880312,-1.9486486232950588,-2.270823509806727
3853,0.23636435589959323,0.2754118463769987,0.3292562208795392,1.3014573681703492,-0.15367040273763882,1.2335060080164322,0.9992122808954991,0.5679502085532369
3512,-1.0452372606126208,0.36249489059012246,-0.3686637770915906,1.3014573681703492,-0.10980570938904363,0.0382389695566193,0.3898069221348375,0.7347407752996405
1275,-0.8060049588636731,0.18136215862682523,-0.3584933949172565,-0.2132502650217851,-0.10980570938904363,0.8726112312125079,0.9218347788431993,0.831401939977569
631,-0.17374816138431406,-5.022372231372597,-4.034616994983923,-0.9201138271781144,-0.15367040273763882,-1.4014852760880312,-2.0735178617886363,-2.520378236318664
544,-0.15666013983081825,0.21967869808059948,0.056314333843391066,-0.8099532720368683,-0.5923173362235908,-0.8656050261746515,-0.5282166506302036,-0.052861525788545076
3446,1.6375821232862808,0.05247925319140296,0.9618579883439957,1.3014573681703492,-0.15367040273763882,0.33586320036480505,0.4788744707273572,0.5679502085532369
1129,1.6204941017327852,0.27889516814552423,1.1572731900433755,1.3014573681703492,-0.15367040273763882,0.9685775933612176,0.8456408714685638,0.5679502085532369
3124,-0.6522127648822077,0.39384478650684696,-0.11472392040473733,1.3014573681703492,-0.10980570938904363,-0.3725012717296861,0.1279031409595799,0.6871569426060244
1126,1.398349821537335,0.16394554978420023,0.9186988026925984,1.3014573681703492,-0.15367040273763882,0.43841448842691005,0.5383205134130437,0.5679502085532369
1121,1.1078534551278998,0.17787883685830097,0.760448455304144,1.3014573681703492,-0.15367040273763882,0.7763896393772325,0.734235022433417,0.5679502085532369
2601,-0.8230929804171689,0.16394554978420023,-0.35569604029170326,-0.8099532720368683,-1.2502877364525191,-0.7578980984439191,-1.0878202142298565,-1.2960225354411397
3461,2.7995675889240212,0.14652894094157645,1.7259354232094666,1.3014573681703492,-0.15367040273763882,0.5958401591006441,0.6295756630609566,0.5679502085532369
527,-0.44715650624025327,0.2475452722287997,-0.09714054847268686,-0.8099532720368683,-0.15367040273763882,1.531205914426684,1.1717803848989452,0.5679502085532369
2135,-0.6693007864357035,0.1534955844786262,-0.3089402558360238,-0.8099532720368683,-0.15367040273763882,-1.4014852760880312,-1.8068835707778244,-1.9875020181672263
3200,0.9198852180394412,0.2963117769881492,0.753654879784942,1.3014573681703492,-0.10980570938904363,-0.18475431429194467,0.24761782463192958,0.7089072336987
3842,0.21927633434609742,0.2545119157658495,0.30168229671336905,1.3014573681703492,-0.10980570938904363,0.2263186188907991,0.509733742960758,0.756529608404876
2805,-0.07122003206333762,0.14304561917305098,0.03833133982197502,-0.8099532720368683,4.232798932121882,-1.558691449231319,-1.5306236960509083,-1.2532670692638577
1944,-0.15666013983081825,0.09776243618222696,-0.04199270014034658,-0.2132502650217851,-0.10980570938904363,-0.4492233155113407,0.07898221394502276,0.6782687730812037
2445,-0.6693007864357035,0.14652894094157645,-0.3221277847850611,-0.8099532720368683,0.06565306400533723,0.34826736313189866,0.9932055379063528,1.581485388100179
2566,0.9540612611464344,0.446094613034722,1.1161121148388025,1.3014573681703492,-0.15367040273763882,0.8971643270601299,0.8042446476172569,0.5679502085532369
533,-0.48133254934724645,0.20574541100649998,-0.14909142009010948,-0.8099532720368683,-0.15367040273763882,-1.4014852760880312,-2.0582494904467676,-2.489863961702513
515,-0.48133254934724645,0.24057862869174998,-0.12271636219203373,-0.8099532720368683,-0.15367040273763882,1.2978749349683054,1.036525103108864,0.5679502085532369
3465,0.5268607223090298,0.09776243618222696,0.3552316566882505,1.3014573681703492,-0.15367040273763882,0.11733554272723809,0.35220025035034186,0.5679502085532369
3225,3.414736364849886,0.14304561917305098,2.083996815280314,1.3014573681703492,-0.15367040273763882,0.3522999921796371,0.4884024078825543,0.5679502085532369
2890,-0.7376528726496883,0.20226208923797573,-0.3061429012104706,-0.8099532720368683,-0.15367040273763882,1.6394743474678615,1.2345404926820918,0.5679502085532369
1862,0.04668731665578598,-5.063475428241191,-4.014635890515683,-0.9201138271781144,-0.15367040273763882,-1.4014852760880312,-1.9035536660760513,-2.18069995454507
4000,-0.32754035536577947,0.3137283858307742,0.0019657296897796404,1.3014573681703492,-0.10980570938904363,0.5581172114262313,0.7213012915932411,0.7949681326306484
2155,-0.1395721182773224,0.19181212393240046,0.033136252660232984,-0.8099532720368683,4.232798932121882,-1.5476808405528737,-1.4604158187585594,-1.1257103050254098
3671,-0.8743570450776579,0.24057862869174998,-0.35529641820233887,-0.8099532720368683,-1.2502877364525191,-0.8399834498349509,-1.0164464256377659,-1.0582849561528649
2298,-0.34462837691927684,0.23361198515470022,-0.04798703148081859,-0.8099532720368683,-0.5923173362235908,-0.7215533910769609,-0.5282166506302036,-0.2197438571195136
2554,0.5781247869695173,0.47396118718292096,1.1033242079791297,1.3014573681703492,-0.15367040273763882,0.7746030315712726,0.7331993770904609,0.5679502085532369
2450,-0.7376528726496883,0.04899593142287747,-0.42123406294752874,-0.8099532720368683,-0.10980570938904363,-0.0038475124541644213,0.3629709619170866,0.7298650998304136
538,-0.15666013983081825,0.20574541100649998,0.04312680489435263,-0.8099532720368683,-0.5923173362235908,-0.5066499949886271,-0.5282166506302036,-0.46870722172028545
2550,-0.002867945849352813,0.11169572325632647,0.6245769449201165,1.3014573681703492,-0.15367040273763882,0.8591861496991512,0.782229786612702,0.5679502085532369
2629,-0.8230929804171689,0.16046222801567597,-0.383669586547239,-0.8099532720368683,-1.2502877364525191,-0.9153646058675038,-0.9509019819176573,-0.8399642295501298
1689,-0.3958924415797643,0.20226208923797573,-0.10153639145570004,-0.8099532720368683,4.232798932121882,-1.580146056684033,-1.6674265278820353,-1.5018164805268133
2613,-0.8230929804171689,0.03157932258025247,-0.47838002172669225,-0.8099532720368683,-0.5923173362235908,-0.43339907494426627,-0.5282166506302036,-0.5535676559725675
1064,-0.17374816138431406,0.21967869808059948,0.04072907235816382,-0.8099532720368683,-0.5923173362235908,-0.20787812389479862,-0.5282166506302036,-0.8148313483255863
3160,-0.7376528726496883,0.22316201984912498,-0.28736066301032454,-0.8099532720368683,0.06565306400533723,0.4107475904031862,1.0475325336111416,1.6176767370635214
2448,-0.7376528726496883,0.1500122627101007,-0.3465047322363136,-0.8099532720368683,-0.10980570938904363,-0.001754629024325704,0.36430546491615273,0.7301075582139915
3193,-0.17374816138431406,0.21619537631207522,0.0403294502687994,1.3014573681703492,-0.10980570938904363,-0.41583927250854497,0.10026916422281403,0.6821362799802275
2541,-0.9768851743986359,0.35552824705307273,-0.3656865925258229,1.3014573681703492,-0.15367040273763882,1.793735170028181,1.3239610705796252,0.5679502085532369
3191,0.9027971964859455,0.2928284552196237,0.7404673508359046,1.3014573681703492,-0.10980570938904363,-0.6858212349577605,-0.07188172265675563,0.650859148498672
398,-0.5838606786682229,0.19181212393240046,-0.21982452990767584,-0.787003156382442,-0.15367040273763882,-1.4014852760880312,-2.012503556155045,-2.398439410236291
607,-0.276276290705292,0.03854596611730222,-0.15708386187740472,-0.12144980240407999,-0.15367040273763882,1.4775055883732573,1.1406518448763758,0.5679502085532369
1823,-0.15666013983081825,0.05247925319140296,-0.07715944400444756,-0.12144980240407999,-0.15367040273763882,1.0121197778893287,0.8708810279697536,0.5679502085532369
