nr,Ncycles
3202,-0.3775893249230943
1777,-1.0741340285765542
2250,-1.1442455867894807
1146,-0.9593399902838702
1098,-1.2523977796144714
893,0.7417299069355185
1215,0.2546614727032327
1151,-3.149249850880063
2718,-0.5479188517514798
3745,0.5087101800190985
2247,-2.0804134175777933
1775,-1.691318699545859
1779,-1.060072400504694
1189,-0.7705865317654084
909,0.9186422716316116
1207,0.853701282951037
3051,0.8339204887199925
1210,0.130717762665765
1269,-0.23715406516008156
2677,0.8643641630878264
3527,1.4884653389530478
2252,0.4151145461587991
1330,1.2812726683282998
895,0.4583076609522667
2214,1.211341601342887
1373,-1.4060165104984614
1393,-0.2969726043364667
1929,-0.2336533382581179
1268,-0.12566978652718408
1656,-0.7336041457521865
1297,0.8242167414888069
3749,-0.5712120226270742
1771,-0.11746813211758014
1187,0.48319224197395927
1390,1.2491374107371744
673,0.8684526483252564
1791,-0.7468465633625554
3201,1.4408696889490398
669,-0.6259127910972127
1100,-0.652183210760452
668,-0.7123429798956188
1311,-0.11215712066875215
1160,-0.4298493218494594
1191,-0.8043538578829684
1665,-1.3409001070743165
3204,-0.005067118464835919
1078,-0.23242296534894716
1214,1.1940453081428406
1080,-0.7482539132630487
1206,0.26180322451685506
1928,-0.3705387631977535
1659,1.2976934921017216
1153,0.8660070240211498
2713,0.3798710312008365
2367,0.8478301658778464
1790,-0.594144786314518
1316,0.380115610297605
2251,0.2830027832315795
2763,1.7874379947173265
2368,1.1201285929019318
2707,-2.935482564219609
1212,1.1304267486101711
2254,1.111198746745549
943,1.0476005344090087
1158,0.9904176454744981
905,0.7055554301546644
1623,0.9204769558548946
2706,0.25779653428349836
1155,1.1948618092435583
1380,-1.241416898030963
1321,1.1906124812710281
1378,-2.59666943098188
549,-0.9026037647932337
1314,0.8240852105057921
647,-0.8185176175281087
897,-0.771553090439091
1327,-0.4774580570523024
1165,0.5612857040520212
2279,2.033104120226518
650,-0.015172237137017467
947,1.2560641368655174
1149,0.5917811341553912
1796,-0.9236093969372212
548,-1.0235522459847493
1312,0.4585562608770067
1395,-1.3222034128166174
1927,-0.6424769981511251
2842,0.9587553974365347
2244,1.1064821937411051
1774,-1.786474969287628
2217,0.29325519794849036
2685,1.0268308822207775
1083,-0.8787984026939839
659,-1.2813315779522763
902,0.754671007545286
908,0.5356733752876239
1920,0.937770014313245
1377,-1.417032003047089
1649,0.9134377618477438
1296,0.595469594054217
1627,0.5168305079464992
2711,-0.5886698403518791
1302,0.8652528196258629
2213,-0.11361142115630157
1324,-0.04473149172802674
1267,-0.6184153808784121
2599,0.893609694995559
683,1.0193884640069617
653,-1.045277323606907
662,-0.7612176980418256
1095,1.05975392858212
1657,-0.6836972164710196
1382,-1.3255195846001908
1625,0.4248828337827479
1773,-2.721715277559155
2598,1.0287354522015997
1159,0.9827149816507511
944,0.09139258595007863
1162,0.4940169685182291
1094,-0.16401484915005216
912,0.1487099224097153
677,-0.07074165298245401
1793,-0.6146507755553109
1157,0.993811871894638
1164,0.6373945909144019
1653,0.6903785085124531
906,0.6224911472915311
1079,-0.9563040247883179
462,1.4474831033819717
1106,-1.1933332355142436
1299,0.32518444789330775
1087,-0.08350228544510203
1086,0.08009156435515402
1375,-1.2388890067926126
1154,-2.721715277559155
898,-0.15553057586366328
1663,0.24828395808027098
1925,1.6101839337764026
1075,0.7579372248565779
1310,-0.08451412019898286
1093,-0.4867083465274638
1660,1.2341905669497188
1664,-1.2806101717651552
1265,1.2298685856941765
1156,-0.08088400088509967
2215,0.16606075790463126
2679,1.2035268884499248
1776,-1.1051552334648436
1323,-1.2259472056429168
1662,0.27652558888435513
3748,-0.403807534950354
1329,-0.5344866266025947
461,-0.8126157890311311
1298,1.2578944312462854
1148,0.7697575445380501
1797,-0.8871340724051878
1652,-0.06467279378066544
894,-1.3953809391612555
1295,0.7917316279779348
1381,-1.5635556459254807
1322,-0.17240204354676086
1795,-0.964208906603846
1799,-1.008878270857001
1144,1.227715766884837
1315,1.3252364639324634
907,0.1636238949011981
900,0.15766030249199367
904,0.7131572762320588
899,1.0781572190799134
1320,0.21475152260441527
1150,0.6825023149509422
1188,-0.814358619792169
654,0.5208840942817005
1376,-0.36937292666088034
1216,0.3195750465613274
1369,1.1619773618416431
1371,-0.08461846836589641
1930,1.2114272543481768
1394,-3.149249850880063
3747,0.3669917625455649
3053,0.933416520371173
1794,-0.7543405467702645
1270,-0.43547185093906865
1313,-0.2223330754308181
1769,0.6578543447272654
2597,0.374484370399187
1319,0.1993262312292402
1396,-0.412836212462024
468,0.0959921763982248
1303,-0.17439032330036658
1370,-0.1323500895684587
1772,0.8786485963168156
1091,0.6117429815617829
1666,-1.4439683667025727
