nr,Ncycles
683,1.1696812405931774
668,0.1673770223051122
3596,0.5269727099508378
2978,0.16525043162609623
959,-1.243073798440211
443,-1.243073798440211
3744,1.0401160758050387
3777,1.0500021284604797
473,-1.243073798440211
569,-1.243073798440211
1211,-1.243073798440211
912,0.6657435324176169
684,-1.243073798440211
983,-1.243073798440211
288,0.04679434848364321
16,-1.243073798440211
841,1.110697898699415
666,-1.243073798440211
930,-1.243073798440211
2830,0.9356796169069125
2200,0.9356760466315627
2249,-0.27316206161843914
2399,0.2142798037278519
3072,1.3488993030598304
2990,-0.07888940522903977
754,-1.243073798440211
2981,0.6484106005997724
478,-1.243073798440211
1836,-1.243073798440211
1078,0.44514864602580445
3334,0.23740239935853216
2915,-1.243073798440211
664,-1.243073798440211
562,-0.14106166037263373
3201,1.4136292333238742
669,0.21740172049090653
942,-1.243073798440211
1986,-0.29733159892021926
3935,-1.243073798440211
3333,0.1535074124497271
1593,-1.243073798440211
446,-1.243073798440211
1162,0.865602875584123
902,1.0164661308252965
3778,0.8411706198958314
480,-1.243073798440211
1350,-1.243073798440211
572,-1.243073798440211
3017,1.4371482941518054
3613,1.1831445988785239
926,-1.243073798440211
651,0.6216652627672539
3752,0.6451683573846171
896,0.3058369574732588
1983,-0.13377499175400162
1282,0.9255008079167888
1543,1.0992496119697188
661,0.14917120098614714
454,-1.243073798440211
963,-1.243073798440211
31,-1.243073798440211
1767,-1.243073798440211
3069,1.334182215738223
322,0.7241568865454591
939,-1.243073798440211
1659,1.3307606646645744
2441,-1.243073798440211
1157,1.1548778331399734
933,-1.243073798440211
851,-1.243073798440211
1980,0.5645156136909675
949,-0.04202305269414036
3352,-0.010049194716490361
845,-1.243073798440211
2400,0.14614635391803024
589,-1.243073798440211
3329,0.4009768554916979
981,-1.243073798440211
11,-1.243073798440211
21,-0.05189949507816811
1538,0.4009590065247498
2404,-1.243073798440211
2617,0.8760972118771799
2771,1.1036060026296535
1544,1.0992496119697188
660,1.1426498795749145
1216,0.7646381013754519
976,-1.243073798440211
975,-1.243073798440211
3743,1.2197789660721698
452,-1.243073798440211
3773,0.7876929056759119
891,-1.1193480014026997
1087,0.531342048694277
1266,0.9193904417685395
938,-1.243073798440211
971,-1.243073798440211
928,-1.243073798440211
3024,1.5023750061651637
76,0.5596298935517955
3804,-1.243073798440211
477,-1.243073798440211
3775,0.4058014355056563
3934,-1.243073798440211
3784,-0.17050909433535644
3338,1.1831445988785239
1168,1.343595238642656
2250,-0.08260273425792833
1074,1.0482625327868587
3158,0.9356751540515673
2777,1.381615546865542
873,-1.243073798440211
870,-1.243073798440211
2254,1.2228198689844991
282,-1.243073798440211
505,-1.243073798440211
2418,-1.243073798440211
2980,0.600979078697565
317,-1.243073798440211
2598,1.1750911589317055
2716,1.237001186343465
2224,-1.243073798440211
1100,0.20219673444218997
1077,-1.243073798440211
1831,-1.243073798440211
1952,0.7597311982077222
667,-1.243073798440211
2226,-1.243073798440211
751,-1.243073798440211
71,0.4565650066241901
570,-1.243073798440211
2577,-1.243073798440211
1214,1.2707704090359262
1083,0.07103473261858831
1521,0.4009590065247498
1547,-0.29733159892021926
957,-0.014385406180070328
1869,-1.243073798440211
2204,0.6483391868785492
2950,0.4009590065247498
1151,-1.243073798440211
665,1.1545560112498694
2910,-1.243073798440211
1209,1.0917940335382386
2823,1.1831350043212503
3156,1.4702841917175389
904,0.9924385091298936
3336,1.158666190510462
2227,-1.243073798440211
3015,1.5297807745562164
3064,1.0405501085112692
972,-1.243073798440211
3547,0.40099470267401716
2768,1.099248540974943
3746,0.7731176689845966
3781,0.4756747243107928
958,-0.2955554788549243
940,-1.243073798440211
1270,0.3276265237231511
2392,0.40099470267401716
677,0.5387277410834576
1284,0.8028114268456193
1950,-0.10182683942471227
1163,0.6510901782257279
3799,-1.243073798440211
3611,0.1535074124497271
2395,0.22144858574968335
1191,0.11412229192539576
3614,0.5022517057429818
1166,0.6012466317899713
448,-1.243073798440211
466,0.9582456356749713
2760,0.9571980121923708
686,1.3901709560595863
2252,0.8199351532346452
985,-1.243073798440211
2725,1.2909032846913748
588,-1.243073798440211
2201,0.1535074124497271
2987,1.0985940337142752
1992,0.9356930048035013
1092,0.11438917250411709
1325,0.25031153575434184
1553,0.5323024585106271
2774,1.2371906818797285
2767,1.4616615191749447
2714,0.4828345032005835
248,-1.243073798440211
2757,0.9356912198086381
1549,-0.13377499175400162
2991,-0.010049194716490361
1079,0.02617546056476182
1866,-1.243073798440211
2390,0.5644441999697444
2911,-1.243073798440211
3803,-1.243073798440211
3776,0.07890524076690343
3080,1.17749546498966
3774,0.47954353609463973
3053,1.1199217689014327
2188,1.0992460419621424
1974,-0.010049194716490361
1354,-1.243073798440211
1833,-1.243073798440211
2706,0.7288814812172557
1110,1.035319262423629
2726,1.2954348299909155
3051,1.0623347264197398
1654,0.5885354300091825
2773,1.3284150574300886
1150,0.9746958059459183
3594,0.5484798026735057
1107,0.7693480031126407
1188,0.10833166249502578
2384,0.6482677445746873
3609,0.5644799104017563
865,-1.243073798440211
3796,-1.243073798440211
3423,1.350666274639316
559,-0.05099912195189432
2849,0.8448457207640679
2190,0.6483927498478383
1557,0.5645156136909675
3068,1.5102548858100158
1330,1.3212564999201988
1523,-0.049880004845196564
2253,1.1934227570550193
1988,1.082422741934076
864,-1.243073798440211
1085,-0.009870785312516216
948,-0.15659306881128102
886,-1.243073798440211
2766,1.082052823387401
916,-1.243073798440211
2398,0.18882635232375503
2393,-0.010227782619147497
2708,-0.01882958413401133
3730,-1.243073798440211
247,-1.243073798440211
1556,-0.049880004845196564
463,0.6373706752841921
901,1.0626049555564017
3339,1.0992496119697188
2193,0.40106607356413854
850,-1.243073798440211
2215,0.6757859761629271
1652,0.5422403198955861
1834,-1.243073798440211
2382,1.0992506829580688
852,-1.243073798440211
2912,-1.243073798440211
509,-1.243073798440211
1111,1.330937208513124
1518,0.5744308945098887
662,0.139088954696207
1558,0.6484106005997724
547,0.49951869856266795
468,0.635231168972348
2251,0.7434705387393308
1987,0.5645156136909675
2245,0.7672736074992755
1536,1.0992496119697188
650,0.5708906148972901
2718,0.26254362438274875
950,0.0011917183796656917
2212,-1.243073798440211
3065,1.3466950477370234
3335,0.09085852526374152
3328,1.1396509903173753
2844,1.0740752857747569
935,-1.243073798440211
3548,1.183103985828521
46,-1.243073798440211
2733,1.268266996371169
1075,1.0183565760213344
2413,-1.243073798440211
2213,0.5139152624344321
3770,0.8979429161562594
3801,-1.243073798440211
1529,-0.049880004845196564
1218,-1.243073798440211
887,-1.243073798440211
2208,0.5645727241038099
513,-1.243073798440211
2843,0.8109486502150209
2758,1.5103234529233616
506,-1.243073798440211
681,-1.243073798440211
906,0.9399621024601925
1206,0.7312005027586194
471,-1.243073798440211
1327,0.3033254395998708
2848,-0.09624371222078949
3428,1.5483341414187246
885,-1.243073798440211
2983,1.1831445988785239
756,-1.243073798440211
1174,0.6755944745955664
3552,0.9926455611221482
2025,1.279948592460276
1519,0.5914264343794243
956,0.7546757409260382
2401,-1.243073798440211
903,1.1556468054440026
2191,0.6484641421470867
1994,1.0992496119697188
1770,0.7682248948853166
3425,1.658370596259087
2618,-0.23727177782519082
3355,-0.29733159892021926
3071,1.0992496119697188
3612,1.0992496119697188
977,-1.243073798440211
1560,0.9591596370865514
3550,0.5644441999697444
2405,-1.243073798440211
3549,0.6421898750833921
3593,0.752741166727657
925,-1.243073798440211
674,-1.243073798440211
2762,1.1831421445059849
1534,0.8840098428699997
1555,1.1622955863690667
3077,1.2935370364068404
2835,0.23753622312625192
2842,1.1345875898973603
1982,0.4009590065247498
3592,0.8567022809326073
934,-1.243073798440211
2026,0.9586894912647548
1995,1.1831445988785239
1533,0.9328039554755057
2198,0.5645727241038099
1663,0.7233757226373948
3623,1.1831082260844294
945,0.02085116411631847
1091,0.9337412003175899
1665,-0.1964238789399874
2408,-1.243073798440211
973,-1.243073798440211
3331,1.0992499689665498
263,0.3550922042403341
554,1.1927322140806786
472,-1.243073798440211
1532,0.9141563185824044
1656,0.155071328891279
1268,0.5069360333400771
1108,1.3290922658927753
980,-1.243073798440211
929,-1.243073798440211
1989,0.5645156136909675
943,1.1860100294883467
3798,-1.243073798440211
895,0.8449347808102293
967,-1.243073798440211
552,0.158158645684034
2211,-1.243073798440211
2731,1.1074553629432242
900,0.6709238990058289
1539,0.7636487345043578
3626,0.40063741954068866
2415,-1.243073798440211
1215,0.727066947296562
1550,-0.13377499175400162
2407,-1.243073798440211
953,0.4479279126272392
2727,1.1079919042940742
1217,-1.243073798440211
868,-1.243073798440211
2578,-1.243073798440211
1595,-1.243073798440211
558,0.7973938705287258
66,-1.243073798440211
2248,0.5169420093742122
965,-1.243073798440211
3747,0.7920822958062379
2984,-0.049880004845196564
1591,-1.243073798440211
560,0.0015266126501647665
1165,0.9045371674004566
564,-1.243073798440211
1977,0.4009590065247498
3016,1.4299706318969712
1658,1.3274727476083314
1661,0.22120443498830294
1369,1.252209888025179
1156,0.5328574786233282
2715,0.8270351085763403
1535,1.093826671173927
941,-1.243073798440211
2597,0.796418922298819
3052,0.828864690910384
2442,-1.243073798440211
1095,1.1930442600493945
867,-1.243073798440211
676,-1.243073798440211
461,0.10934039085744075
979,-1.243073798440211
1081,0.4860215635426143
1161,0.5685047723189826
931,-1.243073798440211
3749,0.24906183220988215
1768,-1.243073798440211
3511,1.0992174793308078
919,-1.243073798440211
1283,1.5318680182134814
2199,1.0992278338127788
561,-0.04965702093885203
3337,0.5607563944404083
755,-1.243073798440211
1830,-1.243073798440211
918,-1.243073798440211
682,-1.243073798440211
1835,-1.243073798440211
964,-1.243073798440211
586,-1.243073798440211
258,0.22353461017951898
1548,-0.13377499175400162
2402,-1.243073798440211
462,1.4174569938041464
1999,0.5713722256414778
846,-1.243073798440211
1516,0.4369357774305129
888,-1.243073798440211
1996,0.9356930048035013
3732,-1.243073798440211
1173,0.8086522415537742
1779,-0.033884360530266805
3508,1.0992196216867034
1660,1.2940059761835212
476,-1.243073798440211
1531,0.9240672670749224
2720,-0.2964413297738996
1094,0.48474239693488
753,-1.243073798440211
3595,0.5519989209741334
1651,1.1106958897715964
871,-1.243073798440211
2756,1.515538107669801
568,-1.243073798440211
3802,-1.243073798440211
1195,-1.243073798440211
3605,0.23740239935853216
937,-1.243073798440211
863,-1.243073798440211
3354,-0.13377499175400162
565,-1.243073798440211
590,-1.243073798440211
1545,1.1831445988785239
2839,0.11738625634102913
1326,0.19912665837669544
927,-1.243073798440211
3203,1.1831158136594002
1649,1.1083583166036188
893,1.008975985759137
3427,1.4727629684477417
2988,0.9356930048035013
2765,1.3466819271555306
1190,0.0818094699631818
1210,0.655329898322694
656,-1.243073798440211
3779,0.6253946455739663
2202,0.40094115577281547
1169,1.105259098686406
1080,0.14659222907197544
1112,1.2668064092156814
866,-1.243073798440211
1537,0.4009590065247498
510,-1.243073798440211
1524,-0.29733159892021926
1530,0.9218879033919284
1540,1.0992496119697188
2620,0.0741801636803182
41,-1.243073798440211
292,-1.243073798440211
3782,0.33085433787582313
3330,0.9356930048035013
1352,-1.243073798440211
1771,0.5116830469954746
553,0.11808419894604669
663,-1.243073798440211
962,-1.243073798440211
2205,0.23749162635055074
1159,1.1484550936670086
2216,-0.1513956541108247
26,-0.14519985315143413
654,0.8811532275632478
872,-1.243073798440211
1171,0.8886452384545555
1655,0.22454457393284577
571,-1.243073798440211
2391,0.15386405311545526
1552,0.34353215962990796
1175,0.5162790178369312
1978,0.4009590065247498
3157,0.9356930048035013
1597,-1.243073798440211
3750,0.6234293724616736
459,-1.243073798440211
966,-1.243073798440211
3066,1.0992435429143546
313,-0.3622771401544197
444,-1.243073798440211
3351,1.1240167805278651
680,-1.243073798440211
1778,-0.460888206086437
1946,0.48485399343355473
2825,1.3474958951345408
1222,-1.243073798440211
862,-1.243073798440211
3769,0.8828604381080084
594,-1.243073798440211
1086,0.6260280961862952
1349,-1.243073798440211
585,-1.243073798440211
1082,0.689241764457339
56,-1.243073798440211
969,-1.243073798440211
1147,0.7060733545878767
685,-1.243073798440211
905,0.988038656937467
1546,0.5645156136909675
3426,1.5937074040895534
514,-1.243073798440211
1867,-1.243073798440211
923,-1.243073798440211
449,-1.243073798440211
1666,-0.256078481713847
1146,0.024418282202329687
447,-1.243073798440211
2019,0.891343001551094
6,-1.243073798440211
2388,1.1831445988785239
1766,-1.243073798440211
917,-1.243073798440211
1930,1.2808308592662478
2196,-0.009692554050762574
455,-1.243073798440211
955,1.2855748352347636
475,-1.243073798440211
593,-1.243073798440211
3078,1.242601767886454
293,0.42786675682430775
2895,-1.243073798440211
2207,-0.009692554050762574
2600,1.2076855566003957
2892,-1.243073798440211
1955,1.1527408904003749
2417,-1.243073798440211
511,-1.243073798440211
2894,-1.243073798440211
3551,0.40088759280352687
898,0.48965298681531344
1348,-1.243073798440211
1592,-1.243073798440211
2218,1.2434466629887755
670,0.13901153175254433
954,0.6886977832207796
592,-1.243073798440211
1158,1.1529132978936396
911,1.1492381471498712
283,0.13962997704445254
1221,-1.243073798440211
1527,-0.13377499175400162
2712,1.039672511757264
908,0.8897130760258242
914,-1.243073798440211
1154,-0.9956222043651883
2197,0.9356921123083008
1975,0.1535074124497271
308,-1.243073798440211
2194,0.9357144233496719
307,-1.243073798440211
1329,0.2703180261094867
1160,0.3308807723214573
556,0.8167801016894777
61,-1.243073798440211
2729,1.2984912707254044
3591,0.8160942105634512
2416,-1.243073798440211
1144,1.2902584439432
1764,-1.243073798440211
672,-1.243073798440211
3729,-1.243073798440211
2724,1.289543172656896
3056,1.0854099867883056
2770,0.9356965747396783
1864,-1.243073798440211
1109,-0.017150024074383794
3933,-1.243073798440211
907,0.6743755507321647
1951,0.6262252735628145
2985,1.1254399014616834
2573,-1.243073798440211
2619,0.7921321721886705
1267,0.2217411265316059
2913,-1.243073798440211
1098,-0.14519985315143413
3187,1.0992474699737411
1832,-1.243073798440211
2709,-1.243073798440211
847,-1.243073798440211
1981,0.4009590065247498
647,0.10592448730093866
673,1.0823215028687212
2916,-1.243073798440211
464,0.4998574933381714
889,-1.243073798440211
