nr,smax,Ncycles,smean
3204,-473.12,4.427680816331463,-2602.16
3328,279.29,5.79726823348484,153.60950000000005
3329,656.3624815,4.000043427276863,360.999364825
3330,640.6917387,5.301029995663981,352.38045628500004
3331,564.2269563,5.698970872924114,310.324825965
3332,383.35,4.188084373714938,210.84250000000003
3333,596.7469371,3.397940008672037,0.0
3334,564.805058,3.6020599913279625,0.0
3335,341.27,3.24551266781415,0.0
3336,180.09,5.843533004201485,0.0
3337,255.95,4.3887936723235015,0.0
3338,537.7574371,5.903089986991944,0.0
3339,554.333019,5.698970004336019,0.0
3350,534.8154362,4.3979400086720375,0.0
3351,277.81,5.759229552645151,152.7955
3352,735.4648095,3.0,0.0
3353,381.34,4.319584873110106,209.737
3354,722.9292719,2.6989700043360187,397.61109954500006
3355,802.4821203,2.3010299956639813,441.36516616500006
3422,326.12,6.360030207426812,163.06
3423,329.47,6.310677172004016,164.735
3424,333.77,6.501496213843095,166.885
3425,355.52,7.0593345484030925,177.76
3426,379.23,6.902006319977842,189.615
3427,371.15,6.607743491945309,185.575
3428,378.9,6.791611290064078,189.45
3508,613.9974817,5.698897036733609,337.698614935
3509,520.1392074,6.698923011130699,286.07656407
3510,287.8320619,5.698871842690425,158.307634045
3511,-571.1167816,5.698891824292861,-314.11422988
3546,394.7483493,4.550032570573743,217.111592115
3547,755.0103411,4.000086850211649,415.2556876050001
3548,553.504942,5.902991173756879,0.0
3549,390.9285579,4.58692470814482,215.010706845
3550,566.627432,4.39776625612645,311.6450876
3551,754.8915823,3.9998262474544126,415.190370265
3552,282.8474153,5.439597927268876,155.56607841500002
3588,283.1096767,5.202787915033841,155.71032218500002
3589,258.5114908,6.004461959239178,142.18131994
3590,282.4380049,5.745646184525931,155.340902695
3591,315.7094976,5.010041168971806,173.64022368000002
3592,317.4966689,5.108842288381394,174.623167895
3593,330.0330033,4.855900585780354,181.51815181500004
3594,399.3217001,4.358924215388512,219.626935055
3595,379.3604651,4.367486376167786,208.648255805
3596,372.4448078,4.306596566797276,204.84464429
3605,557.8231293,3.6020599913279625,0.0
3606,579.5105414,4.3979400086720375,318.73079777
3608,341.3093018,3.4466924663715277,0.0
3609,382.3621718,4.397853141088609,210.29919449
3610,465.4101295,4.6020599913279625,0.0
3611,579.4173932,3.397940008672037,0.0
3612,409.2339979,5.698970004336019,225.078698845
3613,453.4480949,5.903089986991944,249.396452195
3614,380.3285506,4.246449338267045,209.18070283000003
3623,382.5154878,5.903001490475367,210.38351829
3626,716.4832873,3.999217565530104,0.0
3627,708.2277666,4.000130268805227,389.52527163
3728,994.3689896,0.0,497.1844948
3729,961.4694698,0.0,480.7347349
3730,952.5248073,0.0,476.26240365
3731,961.8513682,0.0,480.9256841
3732,1016.132543,0.0,508.0662715
3743,213.3333333,5.992222921767967,0.0
3744,213.3333333,5.555095658310568,0.0
3745,258.687664,5.151188984260521,0.0
3746,258.687664,4.905477460877743,0.0
3747,258.6529533,4.951619184484154,0.0
3748,482.7044025,3.8661691476337703,265.48742137500005
3749,482.715075,3.630427875025024,265.49329125
3750,381.3228121,4.541279627182781,209.72754665500003
3751,381.3260009,4.673297439759636,209.729300495
3752,381.3799943,4.594171479114912,209.75899686500003
3768,210.6048571,5.395754359792703,115.832671405
3769,217.5726149,5.172486169686935,119.664938195
3770,217.6836524,5.209182464317315,119.72600882
3771,230.1147546,5.239414608223811,126.56311503
3772,230.1147546,5.080330604196845,126.56311503
3773,243.0251774,4.940939616249092,133.66384757
3774,272.3343793,4.191199419701518,149.78390861500003
3775,296.373573,4.011781830548107,163.00546515000002
3776,361.4806246,3.216429830876251,198.81434353
3777,204.4631382,5.579148834440838,112.45472601000002
3778,210.1262859,5.071053112910271,115.569457245
3779,231.1365226,4.546061218173806,127.12508743
3780,178.5799324,6.167309062393546,98.21896282
3781,237.5257419,4.181786440174192,130.63915804500002
3782,240.0254427,3.8294324336175984,132.013993485
3783,297.4676578,3.09795107099415,163.60721179
3784,356.3664873,2.60959440922522,196.00156801500003
3796,-529.5093481,0.0,-264.75467405
3797,-485.374857,0.0,-242.6874285
3798,889.8406527,0.0,444.92032635
3799,-509.3899796,0.0,-254.6949898
3800,892.7920917,0.0,446.39604585
3801,882.2681561,0.0,441.13407805
3802,928.2146328,0.0,464.1073164
3803,-516.9855518,0.0,-258.4927759
3804,-504.0727374,0.0,-252.0363687
3805,947.4880257,0.0,473.74401285
3931,-642.7241984,0.0,-321.3620992
3932,-571.3439897,0.0,-285.67199485
3933,-655.1099179,0.0,-327.55495895
3934,-618.7390424,0.0,-309.3695212
3935,-572.0174042,0.0,-286.0087021
