nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,Lnominal,R-value1,Fmax,smax,f,E,Temp.
984,-0.38492246726542634,-0.700879321478354,-0.6552078230523195,0.3135841669361922,-0.5008098988596901,-0.17506835870388548,-0.09638976201055335,-1.4250845342100746,-1.4096328730104053,-0.7316075175871655,0.71715280574291,0.10680535109265465
1023,0.21681706884625546,1.5175160329461488,1.4412890403964946,0.2011475628494016,1.3794102508096062,-0.17506835870388548,-0.09638976201055335,0.04646114681414087,-0.03409614422443593,-0.7316075175871655,-1.4042731327221623,0.10680535109265465
928,-0.1283431726797345,-0.700879321478354,-0.7315983970241385,0.06932533736833642,-0.6480004051718297,-0.17506835870388548,-0.09638976201055335,1.614450625114785,1.6889570004837666,-0.7316075175871655,0.7523525076761631,0.10680535109265465
959,0.024382597906986853,-0.700879321478354,-0.6552078230523195,0.2670586755899335,-0.5171301851244253,-0.17506835870388548,-0.09638976201055335,-1.4124008586377403,-1.4037427642659606,-0.7316075175871655,0.71715280574291,0.10680535109265465
1195,0.1526722451998333,-0.700879321478354,-0.7231105554717143,0.25542730275336983,-0.5851826995490758,-0.17506835870388548,-0.09638976201055335,1.6915099370825517,1.7275083396777986,-0.7316075175871655,0.7566451542533889,1.0594684357146418
651,0.1526722451998333,-0.700879321478354,-0.6806713477095928,0.17788481717627294,-0.5673227636367242,-0.17506835870388548,-0.7743654093485457,0.31329696310004107,0.3213199469550524,1.8336698576201584,0.6184219344667128,-0.054559521170505616
3799,0.015219051671783224,-0.700879321478354,-0.6127686152901979,0.18563906573398248,-0.5029654083663535,-0.17506835870388548,-0.09638976201055335,-1.3535294588114342,-1.3396444749261345,-0.7316075175871655,0.9249169000806468,0.10680535109265465
1796,0.6536127727242795,-0.45439094876452035,1.296995734005281,0.21277893568596662,1.2485400307622017,-0.17506835870388548,-0.40147880331264985,0.8802333297200389,0.49072409413841284,0.03797569497503167,0.4947937130426052,0.10680535109265465
587,0.1221270910824886,-0.700879321478354,-0.67982256355435,-5.567625651658744,-2.300968266852928,-0.8753417935194274,-0.09638976201055335,-0.764097516648051,-1.6421651268548134,-0.7316075175871655,0.7489183904143825,-0.410512304185947
917,-0.3085595819720657,-0.700879321478354,-0.6467199814998953,0.04218546741635229,-0.5747130819452834,-0.17506835870388548,-0.09638976201055335,1.5972199715070856,1.6251590383184489,-0.7316075175871655,0.6441778139300683,0.10680535109265465
1449,0.6536127727242795,-0.45439094876452035,1.3394349417674023,0.22053318424367618,1.2910343610364177,-0.17506835870388548,-0.09638976201055335,-1.5677160557404752,-1.0321346486556657,-0.7316075175871655,0.4844913612572625,0.10680535109265465
2254,0.015219051671783224,-0.700879321478354,-0.7231105554717143,0.2515501784745144,-0.5891857886328786,-0.17506835870388548,-0.7743654093485457,0.23910942673355756,0.24920653715051855,0.4381589655073741,0.6763726632592632,-0.054559521170505616
1171,0.20001723408171618,-0.700879321478354,-0.765549763233836,0.0732024616471905,-0.6754061688994037,4.800558678143386,-0.40147880331264985,0.43965508955650323,0.4726841924544472,1.8336698576201584,0.7901277975557515,-0.410512304185947
590,0.1221270910824886,-0.700879321478354,-0.7103787931430777,-5.622680816418484,-2.3289898904395483,-0.8753417935194274,-0.09638976201055335,-0.804063060432576,-1.7777300218396979,-0.7316075175871655,0.7678060353541766,-0.410512304185947
657,-0.22914218126697006,-0.700879321478354,-0.765549763233836,0.06157108881062686,-0.6787933981241601,-0.17506835870388548,-0.09638976201055335,-1.187205788570447,-1.2378957807949316,-0.7316075175871655,0.71715280574291,-0.054559521170505616
2253,0.015219051671783224,-0.700879321478354,-0.7400862385765631,0.3097070426573381,-0.5882619988443086,-0.17506835870388548,-0.7743654093485457,0.24150257306796027,0.2507772328157038,1.6079254486019139,0.7278844221859748,-0.054559521170505616
3797,0.015219051671783224,-0.700879321478354,-0.6382321399474707,0.14686782294543332,-0.5411487196272431,-0.17506835870388548,-0.09638976201055335,-1.283170956579995,-1.2841732264456756,-0.7316075175871655,0.8768392584157157,0.10680535109265465
938,-0.4307401984414423,-0.700879321478354,-0.7061348723668657,0.1391135743877238,-0.6042743551795203,-0.17506835870388548,-0.09638976201055335,1.6309633348221635,1.6778928354304767,-0.7316075175871655,0.7497769197298274,0.10680535109265465
592,0.1221270910824886,-0.700879321478354,-0.7935596403568366,-5.563360814952004,-2.34223087740905,-0.8753417935194274,-0.09638976201055335,-0.7875503507251974,-1.7543774730528998,-0.7316075175871655,0.8759807291002707,-0.410512304185947
1221,0.18779917243477873,-0.700879321478354,-0.7485740801289873,0.30195279409962855,-0.5894937185624021,-0.17506835870388548,-0.09638976201055335,1.718552490661302,1.7577904281639434,-0.7316075175871655,0.7540695663070531,-0.09140455183009952
