nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,area,R-value1,Fmax,smax,f,E,Temp.,tens,comp
1371,0.8987978080198422,1.5569710270909394,1.35395351925485,-0.4851314699051594,1.3153065845996643,-0.5968287804085799,-0.14681806528463962,-0.21796962736657266,-0.36993021595168285,-1.487274725197202,0.08424920160201657,-1.4788234031020318,1.9109489598940623
549,-0.20270059962626402,-0.6734739784449117,-0.6803370499960523,-0.9013615725382838,-0.7035575801224142,-0.5968287804085799,0.711579973652392,0.7516592064997321,1.083815403449777,0.7054892044653732,0.2019329836095977,0.6663432549947189,-0.39944241341577164
1369,-0.8371636824304202,-0.6734739784449117,-0.6458575488223082,0.8468048585208209,-0.6179893759101139,-0.5968287804085799,0.38047771138870706,0.38512586884849587,0.8237958617682147,0.7460959439035693,0.08424920160201657,0.6559907396807101,-1.047430656462162
647,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.6711712080101889,-0.5968287804085799,0.711579973652392,0.7408215098050611,1.083815403449777,0.5390015727687704,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
898,-1.0354333958067206,-0.6734739784449117,-0.671717174702616,-1.484083716224652,-0.7100348545448592,-0.5968287804085799,0.711579973652392,0.753769918964612,-0.39356835610455215,0.6111913317700072,0.2972597896435348,0.661951278800897,-0.3550270626072062
1191,0.17180885897341272,-0.6734739784449117,-0.7751556782238485,1.138165930364005,-0.7356030430545106,-0.5968287804085799,1.0130681205334864,1.0820668885020648,-0.689045108015418,0.951836757057095,0.0855288938294642,0.672617506700179,-0.6992460313735875
3744,0.11893693540640074,-0.6734739784449117,-0.7061966758763601,1.138165930364005,-0.6663984794883874,-0.5968287804085799,0.518265609349371,0.5385719588683311,0.02009909657066008,0.5164422730808838,-5.378756917372123,0.6459519369519744,-0.3685102941026636
650,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.6711712080101889,-0.5968287804085799,0.505926394606625,0.5271930539846339,1.083815403449777,0.566072732394234,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
1079,-1.5685586251074333,-0.6734739784449117,-0.6286177982354361,0.388951745624393,-0.6149211932889556,-0.5968287804085799,0.875691529730914,0.8903573698169275,-0.689045108015418,0.42981456227939924,0.11810287780085954,0.35451294523336035,-0.9173571290942206
1153,0.03522305642529767,-0.6734739784449117,-0.7061966758763601,1.6376420535237366,-0.6541257490037546,1.8428639247258003,-1.7562629748968124,-1.8149265601697386,0.23875189298470056,0.3919149388037496,-0.10991500999890842,0.6459519369519744,-0.3431300936406263
1776,1.6081627825439344,1.5569710270909394,1.5004913992432622,1.0549199098373832,1.543374826105755,-0.35285950989514187,-0.0008040241621450216,-0.13252636316326677,-1.0790744205377607,-1.457045263615434,0.08424920160201657,-1.447138431989459,0.9052585165858339
548,-0.20270059962626402,-0.6734739784449117,-0.5596587958879478,-1.6089527470145775,-0.6077621005062535,-0.5968287804085799,0.711579973652392,0.720282653896808,1.083815403449777,0.4776402776177189,0.2019329836095977,0.6381091223201495,-1.1172262077327648
