nr,taverage,waverage,area,Lnominal,smax,smean,smin
989,-0.19849532119220198,0.23294731540465285,0.05085079850410747,-0.8130190844220315,1.2524521554182353,1.002909241925677,0.5593043531182481
539,-0.16448763257538795,0.22257408917078958,0.06126170826868208,-0.8130190844220315,-0.6388174616214561,-0.5115885998506243,-0.2853773101588268
701,-0.14748378826698166,0.2087431208589727,0.06126170826868208,-0.8130190844220315,1.2599179588782237,1.0072130318026553,0.5593043531182481
3826,1.841965995816594,0.13267279514397856,1.1748286334717526,1.3029137578445933,-0.24570255375870362,0.20435847804920287,0.6888928443614278
1677,-0.8786490935284662,0.15341924761170392,-0.4136359448384177,-0.8130190844220315,-1.5149194087274667,-1.4003968165660474,-1.0494642188069563
519,-0.43654914150989427,0.21220086293692753,-0.1077153656024791,-0.8130190844220315,1.2781284659664378,1.0177107895431219,0.5593043531182481
2173,-0.8786490935284662,0.18799666839124737,-0.3980195801915575,-0.8130190844220315,-0.5109907996781462,-0.21282997526888886,0.1627457371666858
373,-0.5385722073603334,0.08426440605261823,-0.2654806904964057,-0.8130190844220315,-1.374753993227987,-2.0322222501677523,-2.4683256102846443
3831,2.6071389896948927,0.20182763670306425,1.6877661491801794,1.3029137578445933,-0.588191243023861,-0.012818319855054433,0.6495832159794046
2285,-0.9466644707620928,0.2813557044960132,-0.3587784587712399,1.3029137578445933,1.7366700433400322,1.2820449110412995,0.5593043531182481
2149,-0.5045645187435208,0.27789796241805836,-0.10331074993285116,-0.8130190844220315,-1.5100666364784745,-1.3696247189456545,-0.9937658323464349
3841,0.2095969422095575,0.17416570007943047,0.24505430757404242,1.3029137578445933,0.233319538511885,0.5081129884475927,0.7438732890422087
1115,0.6687007385365372,0.1361305372219322,0.4865073301908897,1.3029137578445933,1.9738606370485738,1.4187774786193448,0.5593043531182481
3120,-0.7426183390612131,0.2536937678723782,-0.26347859246475647,1.3029137578445933,0.3695200070386952,0.5944795826004625,0.7595058923107542
2607,0.05656234343389806,0.13267279514397856,0.12693052370676272,-0.8130190844220315,-2.4839050309069646,-2.429755760392267,-1.9867835310828192
3266,0.2606084751347778,0.3954611930685044,0.4572766989288174,1.3029137578445933,0.8790610931828843,0.7876615887541142,0.5593043531182481
837,-0.4535529858183005,0.2364050574826077,-0.09930655386955375,-0.8130190844220315,-0.3658616337701339,-0.5115885998506243,-0.5986662593666034
